0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"GHAZIABAD,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,60,31,30,61,50,91,72,121,47,151,73,181,100,211,531,241,60,271,39,,,,,
2,240,32,70,62,15,92,61,122,556,152,218,182,73,212,582,242,200,272,75,,,,,
3,20,33,455,63,570,93,19,123,31,153,60,183,80,213,50,243,107,273,105,,,,,
4,63,34,55,64,404,94,572,124,150,154,120,184,35,214,533,244,405,274,109,,,,,
5,119,35,59,65,25,95,45,125,25,155,383,185,10,215,462,245,71,275,30,,,,,
6,710,36,65,66,74,96,56,126,61,156,33,186,90,216,215,246,300,276,10,,,,,
7,75,37,184,67,70,97,132,127,-14,157,41,187,106,217,43,247,20,277,65,,,,,
8,57,38,85,68,1,98,35,128,0,158,59,188,7,218,136,248,89,278,64,,,,,
9,45,39,61,69,69,99,70,129,20,159,73,189,307,219,45,249,484,279,30,,,,,
10,96,40,35,70,170,100,15,130,98,160,86,190,112,220,100,250,246,280,649,,,,,
11,589,41,45,71,91,101,61,131,2,161,80,191,49,221,55,251,66,281,60,,,,,
12,50,42,50,72,338,102,86,132,-20,162,30,192,-3,222,324,252,90,282,40,,,,,
13,145,43,113,73,340,103,90,133,97,163,20,193,80,223,74,253,276,283,142,,,,,
14,171,44,40,74,20,104,69,134,37,164,80,194,56,224,70,254,65,284,149,,,,,
15,47,45,105,75,27,105,65,135,90,165,15,195,100,225,38,255,-2,285,194,,,,,
16,122,46,334,76,151,106,217,136,47,166,222,196,56,226,101,256,40,286,44,,,,,
17,60,47,104,77,55,107,-5,137,72,167,111,197,50,227,25,257,65,287,73,,,,,
18,10,48,10,78,30,108,628,138,30,168,92,198,358,228,147,258,62,288,82,,,,,
19,65,49,10,79,45,109,15,139,50,169,340,199,111,229,110,259,105,289,145,,,,,
20,115,50,279,80,26,110,69,140,101,170,75,200,334,230,77,260,52,290,60,,,,,
21,35,51,81,81,93,111,67,141,100,171,105,201,611,231,96,261,101,291,30,,,,,
22,206,52,34,82,41,112,637,142,144,172,170,202,49,232,64,262,156,292,118,,,,,
23,279,53,274,83,374,113,124,143,60,173,60,203,416,233,46,263,122,293,173,,,,,
24,60,54,93,84,65,114,-5,144,375,174,40,204,71,234,101,264,80,294,221,,,,,
25,100,55,91,85,172,115,62,145,139,175,110,205,0,235,383,265,58,295,14,,,,,
26,45,56,72,86,29,116,59,146,50,176,226,206,35,236,178,266,80,296,95,,,,,
27,67,57,12,87,26,117,110,147,204,177,30,207,30,237,34,267,50,297,-17,,,,,
28,115,58,45,88,92,118,20,148,90,178,110,208,70,238,108,268,79,298,95,,,,,
29,115,59,559,89,46,119,36,149,140,179,457,209,233,239,71,269,36,299,10,,,,,
30,572,60,103,90,283,120,190,150,51,180,35,210,70,240,25,270,80,300,100,,,,,
Centre:,440417,THE,SHRI,RAM,UNIVERSAL,"SCHOOL,",THE,SHRI,RAM,UNIVERSAL,"SCHOOL,",BHOPURA,LONI,"ROAD,",INDRAPRASTHA,"YOJANA,",GHAZIABAD,"201102,",NEET,(UG),2024,Page,No.,2
"GHAZIABAD,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,55,331,154,,,,,,,,,,,,,,,,,,,,,
302,225,332,161,,,,,,,,,,,,,,,,,,,,,
303,69,333,100,,,,,,,,,,,,,,,,,,,,,
304,129,334,68,,,,,,,,,,,,,,,,,,,,,
305,65,335,15,,,,,,,,,,,,,,,,,,,,,
306,209,336,6,,,,,,,,,,,,,,,,,,,,,
307,89,337,63,,,,,,,,,,,,,,,,,,,,,
308,40,338,20,,,,,,,,,,,,,,,,,,,,,
309,46,339,80,,,,,,,,,,,,,,,,,,,,,
310,62,340,260,,,,,,,,,,,,,,,,,,,,,
311,162,,,,,,,,,,,,,,,,,,,,,,,
312,71,,,,,,,,,,,,,,,,,,,,,,,
313,89,,,,,,,,,,,,,,,,,,,,,,,
314,108,,,,,,,,,,,,,,,,,,,,,,,
315,58,,,,,,,,,,,,,,,,,,,,,,,
316,34,,,,,,,,,,,,,,,,,,,,,,,
317,258,,,,,,,,,,,,,,,,,,,,,,,
318,35,,,,,,,,,,,,,,,,,,,,,,,
319,192,,,,,,,,,,,,,,,,,,,,,,,
320,690,,,,,,,,,,,,,,,,,,,,,,,
321,105,,,,,,,,,,,,,,,,,,,,,,,
322,153,,,,,,,,,,,,,,,,,,,,,,,
323,105,,,,,,,,,,,,,,,,,,,,,,,
324,70,,,,,,,,,,,,,,,,,,,,,,,
325,66,,,,,,,,,,,,,,,,,,,,,,,
326,85,,,,,,,,,,,,,,,,,,,,,,,
327,141,,,,,,,,,,,,,,,,,,,,,,,
328,124,,,,,,,,,,,,,,,,,,,,,,,
329,54,,,,,,,,,,,,,,,,,,,,,,,
330,194,,,,,,,,,,,,,,,,,,,,,,,
