0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,192,31,521,61,38,91,49,121,249,151,123,181,158,211,42,241,84,271,80,,,,
2,161,32,127,62,316,92,200,122,103,152,155,182,252,212,131,242,212,272,166,,,,
3,311,33,346,63,431,93,527,123,140,153,35,183,100,213,363,243,318,273,57,,,,
4,153,34,166,64,51,94,354,124,102,154,408,184,139,214,124,244,596,274,14,,,,
5,140,35,209,65,66,95,98,125,23,155,55,185,104,215,45,245,235,275,285,,,,
6,133,36,153,66,115,96,272,126,255,156,113,186,49,216,67,246,120,276,130,,,,
7,139,37,85,67,55,97,211,127,64,157,52,187,283,217,304,247,80,277,35,,,,
8,259,38,213,68,192,98,109,128,89,158,56,188,114,218,403,248,164,278,97,,,,
9,129,39,305,69,105,99,267,129,290,159,281,189,225,219,46,249,140,279,631,,,,
10,93,40,90,70,98,100,70,130,67,160,30,190,553,220,155,250,36,280,47,,,,
11,350,41,202,71,151,101,188,131,186,161,124,191,25,221,165,251,560,281,457,,,,
12,124,42,571,72,55,102,202,132,262,162,509,192,226,222,262,252,181,282,248,,,,
13,220,43,149,73,501,103,346,133,45,163,235,193,101,223,101,253,70,283,66,,,,
14,70,44,340,74,307,104,253,134,195,164,80,194,340,224,85,254,436,284,49,,,,
15,61,45,56,75,344,105,77,135,115,165,143,195,105,225,123,255,79,285,57,,,,
16,73,46,448,76,65,106,99,136,170,166,350,196,60,226,188,256,70,286,210,,,,
17,79,47,284,77,183,107,173,137,78,167,331,197,158,227,343,257,54,287,130,,,,
18,397,48,117,78,83,108,318,138,191,168,292,198,394,228,190,258,50,288,159,,,,
19,138,49,40,79,54,109,108,139,112,169,190,199,92,229,458,259,133,289,92,,,,
20,112,50,296,80,68,110,90,140,30,170,442,200,589,230,123,260,288,290,202,,,,
21,243,51,92,81,459,111,120,141,236,171,142,201,500,231,140,261,299,291,117,,,,
22,178,52,351,82,305,112,414,142,480,172,131,202,206,232,214,262,36,292,219,,,,
23,81,53,9,83,32,113,40,143,-1,173,89,203,334,233,13,263,100,293,166,,,,
24,61,54,84,84,193,114,298,144,199,174,178,204,69,234,150,264,306,294,91,,,,
25,60,55,139,85,30,115,110,145,662,175,303,205,125,235,109,265,207,295,61,,,,
26,104,56,307,86,24,116,120,146,225,176,222,206,30,236,67,266,658,296,307,,,,
27,415,57,188,87,137,117,80,147,415,177,100,207,70,237,85,267,106,297,598,,,,
28,150,58,56,88,99,118,174,148,336,178,114,208,28,238,462,268,126,298,245,,,,
29,375,59,133,89,140,119,30,149,117,179,187,209,125,239,240,269,142,299,275,,,,
30,335,60,70,90,82,120,594,150,60,180,501,210,224,240,172,270,90,300,110,,,,
Centre:,445603,KENDRIYA,VIDYALAYA,NO.,"1,",KENDRIYA,VIDYALAYA,NO.,1,CANTT,SHAHJAHANPUR,CANTONMENT,PATEL,"ROAD,","SHAHJAHANPUR,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,67,331,261,361,365,391,60,421,33,,,,,,,,,,,,,,
302,109,332,186,362,76,392,190,422,152,,,,,,,,,,,,,,
303,149,333,87,363,134,393,492,423,238,,,,,,,,,,,,,,
304,176,334,120,364,361,394,106,424,25,,,,,,,,,,,,,,
305,28,335,331,365,314,395,70,425,50,,,,,,,,,,,,,,
306,69,336,0,366,52,396,170,426,98,,,,,,,,,,,,,,
307,65,337,484,367,41,397,416,427,653,,,,,,,,,,,,,,
308,345,338,174,368,93,398,204,428,52,,,,,,,,,,,,,,
309,85,339,134,369,275,399,143,429,98,,,,,,,,,,,,,,
310,185,340,139,370,378,400,35,430,405,,,,,,,,,,,,,,
311,163,341,77,371,230,401,155,431,203,,,,,,,,,,,,,,
312,65,342,115,372,285,402,225,432,120,,,,,,,,,,,,,,
313,100,343,73,373,235,403,437,433,395,,,,,,,,,,,,,,
314,87,344,451,374,207,404,274,434,398,,,,,,,,,,,,,,
315,3,345,10,375,226,405,193,435,210,,,,,,,,,,,,,,
316,90,346,291,376,402,406,261,436,166,,,,,,,,,,,,,,
317,245,347,216,377,112,407,357,437,13,,,,,,,,,,,,,,
318,117,348,79,378,237,408,299,438,323,,,,,,,,,,,,,,
319,99,349,126,379,501,409,174,439,244,,,,,,,,,,,,,,
320,281,350,101,380,101,410,328,440,341,,,,,,,,,,,,,,
321,476,351,72,381,165,411,58,441,211,,,,,,,,,,,,,,
322,286,352,34,382,246,412,312,442,251,,,,,,,,,,,,,,
323,135,353,53,383,410,413,75,443,175,,,,,,,,,,,,,,
324,338,354,107,384,102,414,63,444,511,,,,,,,,,,,,,,
325,147,355,196,385,528,415,170,445,339,,,,,,,,,,,,,,
326,67,356,45,386,217,416,95,446,645,,,,,,,,,,,,,,
327,180,357,10,387,10,417,167,447,266,,,,,,,,,,,,,,
328,210,358,205,388,314,418,295,,,,,,,,,,,,,,,,
329,119,359,534,389,213,419,88,,,,,,,,,,,,,,,,
330,311,360,27,390,214,420,325,,,,,,,,,,,,,,,,
