0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,299,31,101,61,45,91,142,121,22,151,211,181,270,211,29
2,49,32,208,62,56,92,413,122,233,152,68,182,105,212,153
3,378,33,46,63,205,93,158,123,160,153,201,183,88,213,120
4,231,34,43,64,427,94,196,124,316,154,18,184,157,214,126
5,131,35,150,65,254,95,77,125,32,155,40,185,111,215,36
6,45,36,310,66,157,96,118,126,53,156,56,186,90,216,85
7,195,37,530,67,50,97,540,127,148,157,126,187,70,217,138
8,85,38,178,68,137,98,132,128,198,158,657,188,75,218,269
9,127,39,222,69,116,99,65,129,203,159,256,189,99,219,429
10,40,40,65,70,12,100,288,130,90,160,660,190,22,220,499
11,523,41,535,71,124,101,240,131,58,161,418,191,111,221,269
12,429,42,104,72,214,102,105,132,67,162,235,192,108,222,135
13,245,43,228,73,50,103,89,133,461,163,344,193,21,223,20
14,82,44,339,74,183,104,367,134,518,164,197,194,397,224,530
15,164,45,60,75,57,105,124,135,54,165,53,195,257,225,33
16,159,46,74,76,257,106,207,136,107,166,35,196,109,226,43
17,49,47,53,77,125,107,141,137,350,167,39,197,36,227,218
18,22,48,437,78,72,108,196,138,105,168,279,198,160,228,74
19,477,49,50,79,290,109,275,139,242,169,461,199,159,229,315
20,105,50,86,80,556,110,349,140,181,170,233,200,286,230,108
21,499,51,351,81,72,111,67,141,565,171,79,201,105,231,223
22,48,52,638,82,39,112,114,142,145,172,80,202,32,232,405
23,62,53,110,83,22,113,85,143,109,173,395,203,205,233,244
24,42,54,173,84,341,114,288,144,-6,174,182,204,16,234,251
25,39,55,168,85,670,115,52,145,230,175,372,205,583,235,189
26,231,56,62,86,541,116,468,146,129,176,418,206,163,236,662
27,253,57,71,87,93,117,165,147,559,177,580,207,411,,
28,39,58,302,88,47,118,323,148,78,178,86,208,396,,
29,62,59,218,89,355,119,470,149,183,179,228,209,283,,
30,35,60,75,90,398,120,40,150,553,180,52,210,44,,
