0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
SANTACRUZ,WEST,MUMBAI,"400039,","MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,144,31,142,61,40,91,116,121,256,151,135,181,130,211,53,241,92,271,319,,,,,,
2,69,32,83,62,166,92,558,122,621,152,380,182,88,212,240,242,609,272,105,,,,,,
3,90,33,154,63,291,93,209,123,179,153,224,183,352,213,201,243,107,273,30,,,,,,
4,181,34,219,64,592,94,75,124,232,154,590,184,237,214,71,244,471,274,657,,,,,,
5,223,35,130,65,91,95,118,125,144,155,50,185,469,215,601,245,192,275,271,,,,,,
6,170,36,640,66,236,96,257,126,138,156,31,186,301,216,50,246,62,276,131,,,,,,
7,160,37,143,67,347,97,423,127,97,157,610,187,616,217,422,247,115,277,75,,,,,,
8,195,38,136,68,454,98,341,128,72,158,67,188,77,218,86,248,91,278,107,,,,,,
9,432,39,135,69,356,99,175,129,89,159,84,189,205,219,61,249,103,279,135,,,,,,
10,631,40,37,70,291,100,203,130,276,160,269,190,115,220,149,250,572,280,255,,,,,,
11,371,41,332,71,119,101,92,131,91,161,399,191,464,221,132,251,297,281,131,,,,,,
12,103,42,642,72,111,102,575,132,58,162,301,192,622,222,50,252,225,282,171,,,,,,
13,436,43,521,73,143,103,55,133,8,163,118,193,64,223,601,253,150,283,114,,,,,,
14,297,44,25,74,434,104,384,134,134,164,81,194,193,224,561,254,288,284,296,,,,,,
15,328,45,289,75,166,105,181,135,306,165,118,195,175,225,277,255,281,285,34,,,,,,
16,179,46,371,76,47,106,232,136,116,166,101,196,336,226,96,256,337,286,162,,,,,,
17,70,47,670,77,241,107,425,137,545,167,405,197,120,227,55,257,481,287,47,,,,,,
18,481,48,242,78,227,108,109,138,122,168,28,198,51,228,334,258,429,288,207,,,,,,
19,167,49,153,79,117,109,554,139,163,169,342,199,60,229,203,259,130,289,138,,,,,,
20,470,50,46,80,265,110,105,140,457,170,171,200,134,230,85,260,111,290,227,,,,,,
21,78,51,50,81,285,111,55,141,45,171,375,201,85,231,164,261,126,291,99,,,,,,
22,211,52,287,82,-10,112,127,142,194,172,13,202,244,232,131,262,146,292,21,,,,,,
23,80,53,84,83,235,113,385,143,261,173,45,203,229,233,486,263,69,293,359,,,,,,
24,34,54,131,84,138,114,128,144,97,174,84,204,385,234,202,264,498,294,640,,,,,,
25,250,55,57,85,142,115,503,145,60,175,201,205,341,235,257,265,139,295,54,,,,,,
26,73,56,92,86,145,116,47,146,356,176,230,206,166,236,481,266,116,296,228,,,,,,
27,405,57,143,87,124,117,278,147,70,177,95,207,128,237,589,267,148,297,102,,,,,,
28,437,58,5,88,89,118,57,148,132,178,255,208,237,238,163,268,313,298,362,,,,,,
29,7,59,394,89,270,119,179,149,111,179,70,209,314,239,26,269,75,299,495,,,,,,
30,138,60,65,90,229,120,152,150,204,180,45,210,48,240,71,270,229,300,48,,,,,,
Centre:,311022,USHA,MITTAL,INSTITUTE,OF,"TECHNOLOGY,",USHA,MITTAL,INSTITUTE,OF,TECHNOLOGY,SIR,VITHALDAS,VIHAR,JUHU,CAMPUS,SNDT,WOMEN''S,UNIVERSITY,NEET,(UG),2024,Page,No.,2
SANTACRUZ,WEST,MUMBAI,"400039,","MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,638,331,189,361,77,391,124,421,367,451,188,,,,,,,,,,,,,,
302,269,332,122,362,191,392,502,422,375,452,498,,,,,,,,,,,,,,
303,272,333,-6,363,103,393,319,423,170,453,125,,,,,,,,,,,,,,
304,268,334,82,364,331,394,130,424,254,454,532,,,,,,,,,,,,,,
305,145,335,149,365,51,395,419,425,100,455,5,,,,,,,,,,,,,,
306,479,336,115,366,104,396,104,426,405,456,275,,,,,,,,,,,,,,
307,205,337,100,367,70,397,176,427,452,457,631,,,,,,,,,,,,,,
308,51,338,52,368,345,398,428,428,299,458,600,,,,,,,,,,,,,,
309,315,339,244,369,281,399,445,429,117,459,95,,,,,,,,,,,,,,
310,418,340,621,370,253,400,89,430,491,460,123,,,,,,,,,,,,,,
311,315,341,100,371,202,401,100,431,269,461,533,,,,,,,,,,,,,,
312,208,342,125,372,231,402,450,432,59,462,284,,,,,,,,,,,,,,
313,120,343,638,373,560,403,394,433,175,463,448,,,,,,,,,,,,,,
314,65,344,385,374,113,404,105,434,280,464,148,,,,,,,,,,,,,,
315,333,345,233,375,60,405,172,435,432,465,63,,,,,,,,,,,,,,
316,23,346,180,376,532,406,331,436,34,466,185,,,,,,,,,,,,,,
317,557,347,73,377,197,407,234,437,110,467,301,,,,,,,,,,,,,,
318,75,348,103,378,35,408,48,438,486,468,161,,,,,,,,,,,,,,
319,90,349,118,379,107,409,93,439,90,469,62,,,,,,,,,,,,,,
320,234,350,128,380,591,410,331,440,491,470,130,,,,,,,,,,,,,,
321,56,351,401,381,110,411,60,441,191,471,119,,,,,,,,,,,,,,
322,124,352,117,382,353,412,230,442,485,472,201,,,,,,,,,,,,,,
323,69,353,255,383,87,413,270,443,44,473,77,,,,,,,,,,,,,,
324,381,354,491,384,135,414,47,444,234,474,111,,,,,,,,,,,,,,
325,384,355,424,385,421,415,186,445,166,,,,,,,,,,,,,,,,
326,102,356,111,386,403,416,144,446,537,,,,,,,,,,,,,,,,
327,76,357,150,387,157,417,344,447,322,,,,,,,,,,,,,,,,
