0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,129,31,114,61,258,91,230,121,243,151,72,181,309,211,369,241,122,271,363
2,82,32,72,62,298,92,214,122,148,152,203,182,333,212,281,242,269,272,205
3,118,33,622,63,216,93,307,123,546,153,18,183,640,213,176,243,295,273,228
4,125,34,151,64,87,94,214,124,578,154,108,184,303,214,84,244,368,274,401
5,315,35,150,65,149,95,307,125,369,155,553,185,90,215,115,245,222,275,630
6,283,36,200,66,131,96,91,126,155,156,496,186,264,216,243,246,140,276,78
7,522,37,252,67,224,97,655,127,288,157,264,187,319,217,189,247,327,277,406
8,485,38,153,68,273,98,190,128,525,158,208,188,308,218,462,248,111,278,205
9,295,39,90,69,279,99,293,129,458,159,325,189,511,219,588,249,374,279,561
10,102,40,70,70,271,100,403,130,513,160,317,190,78,220,207,250,440,280,300
11,242,41,132,71,209,101,457,131,211,161,185,191,132,221,277,251,467,281,108
12,642,42,280,72,166,102,253,132,578,162,263,192,540,222,192,252,129,282,116
13,107,43,162,73,403,103,324,133,603,163,190,193,243,223,97,253,454,283,670
14,255,44,525,74,658,104,398,134,24,164,27,194,31,224,18,254,146,284,418
15,101,45,46,75,45,105,380,135,453,165,383,195,695,225,230,255,162,285,595
16,169,46,633,76,178,106,335,136,550,166,119,196,147,226,181,256,468,286,171
17,84,47,181,77,174,107,115,137,588,167,279,197,99,227,150,257,444,287,372
18,570,48,175,78,126,108,115,138,274,168,667,198,592,228,132,258,433,288,96
19,452,49,550,79,451,109,495,139,506,169,26,199,113,229,278,259,324,289,242
20,220,50,522,80,166,110,249,140,403,170,88,200,119,230,97,260,269,290,588
21,56,51,150,81,412,111,122,141,454,171,70,201,45,231,80,261,154,291,182
22,239,52,128,82,216,112,215,142,103,172,110,202,363,232,50,262,308,292,127
23,534,53,101,83,255,113,66,143,184,173,253,203,300,233,365,263,222,293,441
24,277,54,105,84,71,114,101,144,528,174,261,204,446,234,86,264,90,294,246
25,65,55,244,85,401,115,103,145,33,175,263,205,121,235,77,265,541,295,476
26,249,56,220,86,268,116,348,146,67,176,405,206,533,236,129,266,224,296,70
27,79,57,512,87,179,117,535,147,115,177,555,207,278,237,280,267,209,297,486
28,73,58,155,88,403,118,609,148,180,178,160,208,578,238,425,268,46,298,59
29,241,59,120,89,245,119,83,149,233,179,609,209,515,239,458,269,151,299,241
30,313,60,94,90,51,120,60,150,190,180,72,210,175,240,228,270,510,300,417
Centre:,200178,DAV,PUBLIC,"SCHOOL,",ASHOK,VIHAR,PHASE,IV,"DELHI,",DELHI/NEW,"DELHI,",DELHI,NEET,(UG),2024,Page,No.,2,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,79,331,315,361,119,391,148,421,191,451,162,,,,,,,,
302,101,332,275,362,392,392,108,422,312,452,210,,,,,,,,
303,111,333,646,363,241,393,53,423,65,453,190,,,,,,,,
304,280,334,127,364,505,394,377,424,206,454,125,,,,,,,,
305,238,335,330,365,234,395,100,425,690,455,319,,,,,,,,
306,420,336,441,366,220,396,183,426,145,456,66,,,,,,,,
307,392,337,387,367,331,397,590,427,232,457,65,,,,,,,,
308,121,338,601,368,606,398,84,428,97,458,171,,,,,,,,
309,67,339,170,369,118,399,324,429,525,459,309,,,,,,,,
310,122,340,146,370,365,400,107,430,346,460,212,,,,,,,,
311,139,341,391,371,340,401,51,431,73,461,132,,,,,,,,
312,38,342,153,372,300,402,98,432,384,462,559,,,,,,,,
313,62,343,190,373,222,403,65,433,372,463,133,,,,,,,,
314,121,344,212,374,508,404,100,434,140,464,568,,,,,,,,
315,65,345,202,375,317,405,267,435,510,465,282,,,,,,,,
316,660,346,550,376,485,406,502,436,209,466,673,,,,,,,,
317,140,347,138,377,65,407,291,437,333,467,382,,,,,,,,
318,90,348,153,378,374,408,104,438,285,468,92,,,,,,,,
319,10,349,50,379,304,409,87,439,94,,,,,,,,,,
320,80,350,148,380,232,410,367,440,281,,,,,,,,,,
321,137,351,140,381,207,411,275,441,570,,,,,,,,,,
322,65,352,259,382,91,412,190,442,316,,,,,,,,,,
323,497,353,244,383,90,413,275,443,140,,,,,,,,,,
324,133,354,167,384,27,414,98,444,132,,,,,,,,,,
325,542,355,170,385,269,415,263,445,244,,,,,,,,,,
326,251,356,370,386,160,416,170,446,149,,,,,,,,,,
327,71,357,671,387,437,417,466,447,384,,,,,,,,,,
328,442,358,229,388,225,418,643,448,137,,,,,,,,,,
329,146,359,115,389,480,419,145,449,133,,,,,,,,,,
330,285,360,112,390,92,420,215,450,136,,,,,,,,,,
