0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,110,31,206,61,49,91,359,121,301,151,247,181,15,211,38,241,154,271,46,
2,50,32,44,62,167,92,17,122,213,152,95,182,18,212,70,242,30,272,527,
3,366,33,505,63,233,93,158,123,218,153,166,183,619,213,295,243,229,273,141,
4,44,34,51,64,25,94,119,124,611,154,124,184,-23,214,44,244,263,274,68,
5,25,35,129,65,436,95,44,125,130,155,26,185,16,215,237,245,91,275,50,
6,56,36,41,66,21,96,98,126,256,156,112,186,46,216,71,246,45,276,183,
7,87,37,106,67,118,97,224,127,175,157,70,187,466,217,45,247,342,277,572,
8,51,38,125,68,90,98,183,128,46,158,74,188,418,218,72,248,213,278,100,
9,77,39,551,69,123,99,265,129,38,159,146,189,22,219,192,249,48,279,41,
10,125,40,8,70,86,100,62,130,35,160,70,190,85,220,193,250,10,280,30,
11,230,41,57,71,57,101,437,131,603,161,74,191,61,221,49,251,51,281,89,
12,46,42,69,72,41,102,193,132,164,162,85,192,6,222,509,252,282,282,139,
13,75,43,50,73,61,103,65,133,90,163,70,193,57,223,106,253,111,283,94,
14,18,44,28,74,44,104,125,134,64,164,233,194,107,224,93,254,81,284,296,
15,291,45,98,75,49,105,85,135,96,165,48,195,62,225,92,255,120,285,350,
16,65,46,290,76,1,106,64,136,180,166,10,196,62,226,40,256,120,286,162,
17,351,47,69,77,167,107,57,137,58,167,57,197,272,227,141,257,112,287,95,
18,685,48,132,78,181,108,32,138,257,168,20,198,33,228,130,258,127,288,161,
19,86,49,187,79,12,109,58,139,162,169,94,199,8,229,620,259,171,289,312,
20,111,50,456,80,118,110,104,140,60,170,56,200,578,230,135,260,80,290,270,
21,46,51,116,81,423,111,95,141,109,171,518,201,50,231,608,261,65,291,35,
22,24,52,310,82,4,112,626,142,-5,172,93,202,111,232,238,262,201,292,103,
23,129,53,662,83,26,113,656,143,226,173,70,203,5,233,290,263,135,293,132,
24,18,54,137,84,52,114,578,144,23,174,627,204,142,234,377,264,408,294,201,
25,225,55,71,85,639,115,248,145,90,175,40,205,228,235,49,265,207,295,41,
26,80,56,37,86,93,116,40,146,214,176,78,206,85,236,33,266,74,296,195,
27,133,57,327,87,150,117,101,147,138,177,183,207,118,237,41,267,437,297,73,
28,99,58,21,88,330,118,130,148,97,178,118,208,52,238,181,268,69,298,70,
29,260,59,141,89,589,119,136,149,100,179,48,209,319,239,115,269,477,299,97,
30,69,60,244,90,75,120,329,150,92,180,115,210,180,240,57,270,511,300,60,
Centre:,150262,MAY,FLOWER,"SCHOOL,",JAI,PRAKASH,"NAGAR,DIGHA",GHAT,DIGHA,TARU,MITRA,"ASHRAM,","PATNA,",BIHAR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,
301,147,331,137,361,320,391,112,,,,,,,,,,,,,
302,291,332,643,362,166,392,46,,,,,,,,,,,,,
303,-4,333,284,363,83,393,48,,,,,,,,,,,,,
304,59,334,539,364,210,394,263,,,,,,,,,,,,,
305,135,335,85,365,676,395,404,,,,,,,,,,,,,
306,133,336,34,366,256,396,40,,,,,,,,,,,,,
307,329,337,43,367,121,397,104,,,,,,,,,,,,,
308,86,338,135,368,346,398,422,,,,,,,,,,,,,
309,322,339,65,369,107,399,66,,,,,,,,,,,,,
310,446,340,70,370,64,400,560,,,,,,,,,,,,,
311,105,341,109,371,66,401,230,,,,,,,,,,,,,
312,506,342,7,372,125,402,660,,,,,,,,,,,,,
313,31,343,194,373,164,403,65,,,,,,,,,,,,,
314,191,344,174,374,692,404,378,,,,,,,,,,,,,
315,10,345,60,375,93,405,424,,,,,,,,,,,,,
316,89,346,157,376,412,406,416,,,,,,,,,,,,,
317,326,347,48,377,34,407,50,,,,,,,,,,,,,
318,205,348,33,378,101,408,103,,,,,,,,,,,,,
319,26,349,50,379,6,409,55,,,,,,,,,,,,,
320,111,350,79,380,175,410,73,,,,,,,,,,,,,
321,30,351,101,381,442,,,,,,,,,,,,,,,
322,108,352,209,382,72,,,,,,,,,,,,,,,
323,665,353,222,383,26,,,,,,,,,,,,,,,
324,45,354,61,384,120,,,,,,,,,,,,,,,
325,35,355,163,385,120,,,,,,,,,,,,,,,
326,81,356,105,386,168,,,,,,,,,,,,,,,
327,209,357,426,387,60,,,,,,,,,,,,,,,
328,81,358,539,388,50,,,,,,,,,,,,,,,
329,603,359,450,389,95,,,,,,,,,,,,,,,
330,20,360,522,390,60,,,,,,,,,,,,,,,
