0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,134,31,75,61,121,91,128,121,85,151,5,181,115,211,79
2,72,32,40,62,320,92,196,122,70,152,148,182,105,212,473
3,116,33,103,63,158,93,140,123,30,153,101,183,79,213,70
4,243,34,136,64,64,94,65,124,307,154,56,184,178,214,433
5,93,35,37,65,35,95,207,125,75,155,47,185,179,215,101
6,100,36,90,66,95,96,70,126,210,156,112,186,135,216,130
7,89,37,89,67,65,97,37,127,57,157,134,187,74,217,72
8,175,38,165,68,90,98,181,128,9,158,130,188,149,218,539
9,103,39,211,69,55,99,288,129,120,159,52,189,61,219,96
10,196,40,75,70,50,100,15,130,109,160,371,190,41,220,355
11,63,41,71,71,76,101,211,131,444,161,60,191,185,221,501
12,78,42,274,72,62,102,56,132,38,162,25,192,37,222,231
13,70,43,75,73,40,103,98,133,135,163,50,193,35,223,72
14,101,44,136,74,60,104,201,134,64,164,65,194,29,224,80
15,48,45,55,75,120,105,25,135,59,165,71,195,72,225,81
16,130,46,116,76,125,106,176,136,270,166,100,196,49,226,48
17,97,47,205,77,43,107,85,137,26,167,65,197,130,,
18,110,48,55,78,132,108,479,138,299,168,136,198,52,,
19,70,49,75,79,55,109,62,139,159,169,50,199,400,,
20,223,50,89,80,345,110,120,140,47,170,138,200,30,,
21,35,51,148,81,65,111,50,141,111,171,305,201,46,,
22,18,52,125,82,104,112,62,142,119,172,128,202,168,,
23,44,53,86,83,100,113,58,143,213,173,23,203,34,,
24,61,54,71,84,53,114,505,144,36,174,77,204,120,,
25,22,55,76,85,75,115,63,145,188,175,145,205,129,,
26,111,56,147,86,151,116,30,146,42,176,115,206,490,,
27,103,57,113,87,92,117,60,147,129,177,58,207,72,,
28,48,58,106,88,-30,118,298,148,199,178,180,208,55,,
29,81,59,138,89,62,119,72,149,75,179,115,209,175,,
30,78,60,463,90,73,120,62,150,70,180,385,210,50,,
