0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
"ALAPPUZHA/CHENGANNUR,",KERALA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,96,31,147,61,143,91,0,121,175,151,298,181,163,211,175,241,206,271,203,,,
2,211,32,92,62,409,92,62,122,499,152,110,182,59,212,171,242,131,272,642,,,
3,368,33,130,63,154,93,200,123,110,153,573,183,60,213,299,243,317,273,186,,,
4,109,34,56,64,316,94,115,124,386,154,103,184,35,214,88,244,304,274,511,,,
5,641,35,438,65,285,95,85,125,111,155,431,185,73,215,151,245,87,275,122,,,
6,362,36,185,66,454,96,502,126,253,156,561,186,457,216,131,246,112,276,130,,,
7,180,37,50,67,240,97,50,127,289,157,168,187,165,217,553,247,150,277,338,,,
8,590,38,90,68,71,98,132,128,59,158,85,188,218,218,135,248,135,278,76,,,
9,462,39,191,69,175,99,146,129,481,159,121,189,183,219,126,249,92,279,160,,,
10,131,40,286,70,15,100,105,130,316,160,246,190,184,220,280,250,161,280,30,,,
11,127,41,116,71,45,101,45,131,337,161,117,191,205,221,70,251,49,281,308,,,
12,120,42,402,72,229,102,80,132,96,162,15,192,45,222,115,252,72,282,602,,,
13,186,43,152,73,146,103,68,133,380,163,528,193,140,223,136,253,118,283,80,,,
14,545,44,185,74,204,104,103,134,70,164,201,194,256,224,465,254,160,284,137,,,
15,265,45,157,75,187,105,250,135,298,165,173,195,138,225,222,255,121,285,205,,,
16,128,46,501,76,292,106,114,136,287,166,154,196,122,226,55,256,101,286,193,,,
17,151,47,162,77,195,107,164,137,509,167,457,197,50,227,303,257,175,287,145,,,
18,485,48,194,78,139,108,43,138,125,168,50,198,159,228,113,258,293,288,10,,,
19,50,49,677,79,638,109,122,139,139,169,226,199,118,229,254,259,40,289,184,,,
20,25,50,156,80,37,110,485,140,90,170,210,200,576,230,155,260,144,290,190,,,
21,65,51,254,81,560,111,110,141,136,171,395,201,195,231,198,261,307,291,241,,,
22,314,52,108,82,214,112,194,142,75,172,90,202,35,232,204,262,201,292,46,,,
23,132,53,588,83,235,113,73,143,449,173,70,203,289,233,500,263,170,293,603,,,
24,698,54,122,84,74,114,215,144,89,174,139,204,145,234,100,264,110,294,211,,,
25,215,55,82,85,82,115,574,145,115,175,513,205,159,235,191,265,336,295,88,,,
26,558,56,117,86,551,116,35,146,118,176,147,206,207,236,406,266,115,296,135,,,
27,362,57,384,87,26,117,110,147,676,177,75,207,182,237,314,267,105,297,351,,,
28,121,58,79,88,216,118,105,148,101,178,87,208,202,238,129,268,150,298,75,,,
29,166,59,203,89,140,119,415,149,78,179,196,209,105,239,248,269,131,299,129,,,
30,456,60,59,90,262,120,233,150,616,180,55,210,370,240,227,270,245,300,127,,,
Centre:,280115,CHINMAYA,VIDYALAYA,CHENGANNUR,ALAPPUZHA,DT,"KL,",CHINMAYA,VIDYALAYA,THITTAMEL,CHINMAYA,ROAD,CHENGANNUR,ALLEPPEY,DIST,"KERALA,",NEET,(UG),2024,Page,No.,2
"ALAPPUZHA/CHENGANNUR,",KERALA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,170,,,,,,,,,,,,,,,,,,,,,
302,149,,,,,,,,,,,,,,,,,,,,,
303,91,,,,,,,,,,,,,,,,,,,,,
304,193,,,,,,,,,,,,,,,,,,,,,
305,-5,,,,,,,,,,,,,,,,,,,,,
306,164,,,,,,,,,,,,,,,,,,,,,
307,118,,,,,,,,,,,,,,,,,,,,,
308,132,,,,,,,,,,,,,,,,,,,,,
309,98,,,,,,,,,,,,,,,,,,,,,
310,176,,,,,,,,,,,,,,,,,,,,,
311,352,,,,,,,,,,,,,,,,,,,,,
312,130,,,,,,,,,,,,,,,,,,,,,
313,123,,,,,,,,,,,,,,,,,,,,,
314,104,,,,,,,,,,,,,,,,,,,,,
315,95,,,,,,,,,,,,,,,,,,,,,
316,84,,,,,,,,,,,,,,,,,,,,,
317,243,,,,,,,,,,,,,,,,,,,,,
318,-5,,,,,,,,,,,,,,,,,,,,,
319,116,,,,,,,,,,,,,,,,,,,,,
320,26,,,,,,,,,,,,,,,,,,,,,
321,101,,,,,,,,,,,,,,,,,,,,,
322,81,,,,,,,,,,,,,,,,,,,,,
323,119,,,,,,,,,,,,,,,,,,,,,
324,135,,,,,,,,,,,,,,,,,,,,,
325,216,,,,,,,,,,,,,,,,,,,,,
326,678,,,,,,,,,,,,,,,,,,,,,
327,639,,,,,,,,,,,,,,,,,,,,,
328,523,,,,,,,,,,,,,,,,,,,,,
