0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,124,31,127,61,603,91,579,121,285,151,210,181,110,211,77,241,82,271,30
2,122,32,182,62,56,92,30,122,76,152,117,182,710,212,45,242,156,272,144
3,149,33,125,63,288,93,86,123,80,153,114,183,331,213,152,243,32,273,44
4,75,34,50,64,102,94,217,124,65,154,29,184,75,214,668,244,70,274,84
5,121,35,0,65,353,95,66,125,366,155,465,185,330,215,132,245,93,275,129
6,212,36,135,66,117,96,60,126,46,156,106,186,89,216,229,246,435,276,55
7,55,37,156,67,10,97,119,127,20,157,472,187,158,217,35,247,99,277,116
8,186,38,36,68,100,98,185,128,217,158,111,188,116,218,99,248,149,278,133
9,56,39,105,69,18,99,144,129,481,159,106,189,27,219,89,249,535,279,131
10,151,40,547,70,9,100,224,130,349,160,35,190,51,220,130,250,152,280,219
11,0,41,35,71,204,101,352,131,169,161,39,191,111,221,50,251,5,281,298
12,145,42,82,72,277,102,113,132,324,162,81,192,492,222,83,252,68,282,32
13,27,43,25,73,75,103,263,133,219,163,354,193,60,223,155,253,24,283,125
14,91,44,138,74,14,104,297,134,87,164,131,194,279,224,35,254,134,284,99
15,94,45,97,75,108,105,90,135,80,165,240,195,196,225,44,255,299,285,231
16,23,46,42,76,244,106,568,136,47,166,576,196,41,226,90,256,69,286,51
17,284,47,280,77,141,107,303,137,62,167,363,197,145,227,110,257,144,287,710
18,216,48,60,78,92,108,207,138,75,168,72,198,111,228,33,258,115,288,46
19,105,49,44,79,345,109,73,139,132,169,86,199,316,229,27,259,94,289,38
20,415,50,406,80,91,110,63,140,138,170,292,200,447,230,72,260,78,290,292
21,18,51,165,81,300,111,85,141,112,171,602,201,72,231,178,261,55,291,77
22,353,52,260,82,90,112,391,142,319,172,70,202,302,232,86,262,56,292,356
23,36,53,380,83,293,113,652,143,180,173,179,203,266,233,64,263,252,293,64
24,130,54,43,84,51,114,30,144,144,174,233,204,87,234,109,264,52,294,135
25,114,55,431,85,352,115,112,145,170,175,54,205,95,235,432,265,492,295,74
26,167,56,142,86,102,116,95,146,80,176,403,206,695,236,62,266,106,296,481
27,115,57,471,87,85,117,-16,147,71,177,111,207,94,237,26,267,90,297,72
28,178,58,145,88,147,118,402,148,240,178,44,208,324,238,57,268,163,298,255
29,66,59,284,89,99,119,49,149,191,179,117,209,64,239,182,269,392,299,113
30,90,60,335,90,75,120,95,150,413,180,430,210,195,240,97,270,592,300,142
Centre:,390617,CENTRAL,PUBLIC,SR.,SEC.,"SCHOOL,",NEW,"BHUPALPURA,",UDAIPUR,"(RAJ.),","UDAIPUR,",RAJASTHAN,NEET,(UG),2024,Page,No.,2,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,26,331,57,,,,,,,,,,,,,,,,
302,50,332,60,,,,,,,,,,,,,,,,
303,361,333,395,,,,,,,,,,,,,,,,
304,25,334,85,,,,,,,,,,,,,,,,
305,135,335,60,,,,,,,,,,,,,,,,
306,21,336,131,,,,,,,,,,,,,,,,
307,346,337,9,,,,,,,,,,,,,,,,
308,41,338,30,,,,,,,,,,,,,,,,
309,166,339,277,,,,,,,,,,,,,,,,
310,127,340,108,,,,,,,,,,,,,,,,
311,419,,,,,,,,,,,,,,,,,,
312,117,,,,,,,,,,,,,,,,,,
313,-8,,,,,,,,,,,,,,,,,,
314,105,,,,,,,,,,,,,,,,,,
315,258,,,,,,,,,,,,,,,,,,
316,293,,,,,,,,,,,,,,,,,,
317,124,,,,,,,,,,,,,,,,,,
318,88,,,,,,,,,,,,,,,,,,
319,208,,,,,,,,,,,,,,,,,,
320,100,,,,,,,,,,,,,,,,,,
321,310,,,,,,,,,,,,,,,,,,
322,104,,,,,,,,,,,,,,,,,,
323,502,,,,,,,,,,,,,,,,,,
324,419,,,,,,,,,,,,,,,,,,
325,74,,,,,,,,,,,,,,,,,,
326,64,,,,,,,,,,,,,,,,,,
327,58,,,,,,,,,,,,,,,,,,
328,265,,,,,,,,,,,,,,,,,,
329,88,,,,,,,,,,,,,,,,,,
330,67,,,,,,,,,,,,,,,,,,
