0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,-2,31,162,61,222,91,235,121,515,151,174,181,70,211,172,241,346
2,80,32,60,62,111,92,133,122,113,152,435,182,64,212,431,242,196
3,90,33,280,63,275,93,506,123,11,153,171,183,145,213,132,243,261
4,169,34,126,64,299,94,66,124,358,154,14,184,71,214,77,244,179
5,131,35,241,65,25,95,137,125,607,155,111,185,12,215,149,245,444
6,169,36,141,66,209,96,70,126,42,156,66,186,214,216,143,246,172
7,187,37,105,67,101,97,316,127,196,157,60,187,141,217,190,247,170
8,316,38,11,68,200,98,30,128,46,158,598,188,149,218,79,248,197
9,165,39,341,69,440,99,624,129,24,159,604,189,113,219,179,249,477
10,95,40,391,70,171,100,39,130,153,160,320,190,535,220,43,250,133
11,76,41,133,71,300,101,0,131,152,161,450,191,393,221,512,251,119
12,138,42,134,72,21,102,105,132,120,162,336,192,68,222,56,252,93
13,57,43,289,73,204,103,57,133,189,163,151,193,266,223,534,253,253
14,76,44,75,74,516,104,174,134,116,164,397,194,263,224,63,254,459
15,304,45,205,75,242,105,146,135,37,165,169,195,136,225,450,255,473
16,411,46,45,76,75,106,271,136,432,166,342,196,44,226,164,256,118
17,52,47,80,77,55,107,83,137,0,167,188,197,585,227,124,257,101
18,688,48,85,78,65,108,502,138,143,168,533,198,137,228,561,258,168
19,136,49,100,79,121,109,588,139,102,169,39,199,227,229,125,259,356
20,22,50,268,80,200,110,67,140,423,170,15,200,101,230,25,260,70
21,149,51,132,81,70,111,433,141,336,171,96,201,404,231,68,261,248
22,165,52,142,82,212,112,200,142,40,172,401,202,58,232,624,262,248
23,24,53,335,83,55,113,89,143,315,173,119,203,167,233,95,263,183
24,182,54,75,84,466,114,248,144,474,174,361,204,642,234,99,264,220
25,36,55,186,85,365,115,489,145,132,175,334,205,112,235,88,265,76
26,138,56,120,86,40,116,29,146,51,176,409,206,186,236,45,266,120
27,6,57,50,87,164,117,296,147,30,177,101,207,37,237,221,267,102
28,53,58,187,88,20,118,43,148,146,178,248,208,88,238,108,268,252
29,175,59,168,89,186,119,88,149,130,179,410,209,203,239,5,269,138
30,45,60,214,90,46,120,164,150,472,180,60,210,68,240,586,,
