0,1,2,3,4,5,6,7,8,9,10,11,12,13
CHHATTISGARH,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,47,31,110,61,233,91,98,121,125,151,8,181,6
2,96,32,299,62,42,92,83,122,55,152,236,182,116
3,29,33,100,63,87,93,40,123,75,153,106,183,401
4,75,34,117,64,85,94,118,124,127,154,105,184,17
5,81,35,275,65,72,95,78,125,180,155,62,185,81
6,29,36,35,66,54,96,145,126,70,156,200,186,82
7,86,37,108,67,111,97,80,127,163,157,178,187,61
8,84,38,84,68,169,98,61,128,225,158,60,188,201
9,32,39,28,69,8,99,33,129,47,159,62,189,244
10,182,40,60,70,36,100,130,130,81,160,102,190,149
11,33,41,115,71,106,101,383,131,326,161,80,191,72
12,0,42,29,72,74,102,161,132,57,162,100,192,22
13,63,43,45,73,53,103,81,133,110,163,83,193,74
14,80,44,47,74,156,104,126,134,59,164,84,194,94
15,87,45,24,75,56,105,132,135,179,165,81,195,44
16,74,46,69,76,335,106,39,136,70,166,52,196,75
17,46,47,145,77,70,107,196,137,93,167,38,197,115
18,94,48,61,78,110,108,204,138,286,168,63,198,69
19,90,49,132,79,146,109,127,139,105,169,44,199,87
20,94,50,89,80,21,110,59,140,16,170,108,200,108
21,17,51,91,81,107,111,93,141,69,171,47,201,50
22,81,52,107,82,179,112,257,142,65,172,170,202,88
23,80,53,125,83,67,113,72,143,77,173,133,203,50
24,69,54,133,84,83,114,64,144,95,174,73,204,313
25,417,55,75,85,65,115,19,145,28,175,96,205,110
26,50,56,90,86,18,116,39,146,40,176,77,206,44
27,64,57,25,87,50,117,113,147,37,177,11,,
28,33,58,185,88,207,118,35,148,18,178,60,,
29,72,59,38,89,60,119,96,149,177,179,85,,
30,88,60,64,90,291,120,42,150,58,180,88,,
