0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,34,31,534,61,87,91,75,121,58,151,188,181,219,211,194
2,432,32,95,62,79,92,35,122,76,152,129,182,61,212,90
3,222,33,295,63,38,93,125,123,46,153,349,183,15,213,132
4,125,34,144,64,239,94,146,124,519,154,120,184,73,214,86
5,60,35,45,65,58,95,335,125,194,155,124,185,321,215,209
6,51,36,250,66,256,96,31,126,50,156,475,186,326,216,93
7,73,37,501,67,145,97,24,127,342,157,188,187,61,217,75
8,74,38,147,68,71,98,61,128,50,158,24,188,97,218,61
9,25,39,434,69,136,99,209,129,20,159,130,189,50,219,60
10,86,40,194,70,198,100,210,130,124,160,45,190,45,220,145
11,205,41,309,71,131,101,88,131,231,161,364,191,165,221,251
12,174,42,82,72,25,102,63,132,266,162,155,192,246,222,501
13,-4,43,35,73,221,103,60,133,16,163,106,193,51,223,72
14,61,44,452,74,106,104,159,134,274,164,100,194,74,224,172
15,138,45,260,75,272,105,10,135,433,165,285,195,600,225,96
16,138,46,67,76,20,106,10,136,146,166,99,196,60,226,90
17,230,47,80,77,332,107,427,137,110,167,40,197,87,227,39
18,276,48,255,78,120,108,25,138,563,168,244,198,90,228,20
19,159,49,181,79,45,109,63,139,307,169,70,199,32,229,164
20,39,50,173,80,89,110,42,140,161,170,80,200,140,230,42
21,85,51,76,81,92,111,283,141,143,171,128,201,120,231,127
22,267,52,64,82,318,112,95,142,119,172,91,202,120,232,201
23,97,53,46,83,35,113,40,143,56,173,90,203,314,233,62
24,6,54,83,84,323,114,101,144,78,174,123,204,40,,
25,90,55,68,85,184,115,606,145,70,175,101,205,45,,
26,82,56,271,86,67,116,76,146,76,176,26,206,142,,
27,65,57,65,87,122,117,16,147,92,177,430,207,90,,
28,250,58,130,88,491,118,-4,148,65,178,40,208,298,,
29,256,59,265,89,71,119,342,149,321,179,56,209,86,,
30,121,60,77,90,85,120,50,150,86,180,29,210,138,,
