0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
20,55,50,55,80,269,110,73,140,122,170,80,200,71,230,143,260,130,290,50,,,,,,,,,
21,93,51,38,81,122,111,75,141,115,171,141,201,74,231,95,261,67,291,295,,,,,,,,,
22,550,52,65,82,215,112,55,142,120,172,299,202,45,232,85,262,85,292,99,,,,,,,,,
23,125,53,57,83,652,113,24,143,28,173,46,203,12,233,76,263,10,293,66,,,,,,,,,
24,45,54,442,84,292,114,95,144,127,174,63,204,91,234,95,264,35,294,33,,,,,,,,,
25,265,55,46,85,148,115,64,145,59,175,60,205,68,235,83,265,126,295,163,,,,,,,,,
26,123,56,171,86,96,116,52,146,60,176,75,206,52,236,28,266,66,296,132,,,,,,,,,
27,50,57,80,87,34,117,123,147,-22,177,72,207,20,237,31,267,95,297,58,,,,,,,,,
28,130,58,60,88,125,118,33,148,75,178,285,208,231,238,55,268,91,298,30,,,,,,,,,
29,305,59,96,89,101,119,46,149,93,179,168,209,322,239,148,269,442,299,63,,,,,,,,,
30,130,60,101,90,33,120,227,150,515,180,55,210,56,240,72,270,88,300,5,,,,,,,,,
Centre:,440915,MEERUT,PUB,GIRLS,SCH,SHASTRI,NAGAR,MEERUT,"UP,",MEERUT,PUBLIC,GIRLS,SCHOOL,SHASTRI,NAGAR,SECTOR,06,SCHEME,NO,07,MEERUT,UTTAR,NEET,(UG),2024,Page,No.,2
"PRADESH,","MEERUT,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,520,331,91,361,65,391,36,421,80,451,124,,,,,,,,,,,,,,,,,
302,6,332,69,362,61,392,120,422,159,452,32,,,,,,,,,,,,,,,,,
303,362,333,320,363,73,393,53,423,120,453,23,,,,,,,,,,,,,,,,,
304,63,334,128,364,441,394,83,424,74,454,78,,,,,,,,,,,,,,,,,
305,485,335,28,365,100,395,67,425,60,455,44,,,,,,,,,,,,,,,,,
306,135,336,189,366,352,396,22,426,435,456,114,,,,,,,,,,,,,,,,,
307,86,337,57,367,147,397,5,427,175,457,67,,,,,,,,,,,,,,,,,
308,70,338,524,368,64,398,70,428,60,458,23,,,,,,,,,,,,,,,,,
309,-6,339,47,369,36,399,99,429,30,,,,,,,,,,,,,,,,,,,
310,392,340,89,370,170,400,20,430,0,,,,,,,,,,,,,,,,,,,
311,107,341,45,371,66,401,11,431,70,,,,,,,,,,,,,,,,,,,
312,31,342,97,372,79,402,23,432,0,,,,,,,,,,,,,,,,,,,
313,23,343,51,373,106,403,35,433,84,,,,,,,,,,,,,,,,,,,
314,319,344,55,374,91,404,49,434,55,,,,,,,,,,,,,,,,,,,
315,151,345,42,375,139,405,179,435,199,,,,,,,,,,,,,,,,,,,
316,71,346,76,376,15,406,78,436,113,,,,,,,,,,,,,,,,,,,
317,474,347,56,377,37,407,62,437,27,,,,,,,,,,,,,,,,,,,
318,62,348,128,378,625,408,201,438,42,,,,,,,,,,,,,,,,,,,
319,50,349,53,379,30,409,25,439,45,,,,,,,,,,,,,,,,,,,
320,110,350,111,380,66,410,270,440,73,,,,,,,,,,,,,,,,,,,
321,288,351,80,381,35,411,25,441,2,,,,,,,,,,,,,,,,,,,
322,361,352,130,382,121,412,32,442,61,,,,,,,,,,,,,,,,,,,
323,65,353,85,383,103,413,625,443,48,,,,,,,,,,,,,,,,,,,
324,221,354,54,384,113,414,82,444,78,,,,,,,,,,,,,,,,,,,
325,76,355,40,385,7,415,56,445,197,,,,,,,,,,,,,,,,,,,
326,39,356,78,386,147,416,51,446,75,,,,,,,,,,,,,,,,,,,
327,80,357,80,387,60,417,307,447,38,,,,,,,,,,,,,,,,,,,
328,85,358,248,388,31,418,25,448,319,,,,,,,,,,,,,,,,,,,
329,90,359,74,389,57,419,49,449,56,,,,,,,,,,,,,,,,,,,
330,240,360,148,390,2,420,55,450,30,,,,,,,,,,,,,,,,,,,
