0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
MAHARA,",,",AURANGABAD,"(MR),",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,115,31,38,61,533,91,86,121,97,151,86,181,344,211,63,241,661,271,87,,,,,,,
2,75,32,16,62,184,92,202,122,242,152,178,182,253,212,37,242,29,272,67,,,,,,,
3,137,33,41,63,112,93,131,123,30,153,616,183,210,213,210,243,314,273,148,,,,,,,
4,350,34,192,64,274,94,18,124,70,154,200,184,12,214,317,244,130,274,75,,,,,,,
5,194,35,335,65,274,95,222,125,577,155,79,185,85,215,39,245,66,275,19,,,,,,,
6,77,36,115,66,25,96,115,126,123,156,153,186,458,216,395,246,56,276,268,,,,,,,
7,122,37,72,67,34,97,91,127,55,157,45,187,42,217,12,247,42,277,49,,,,,,,
8,51,38,512,68,72,98,362,128,67,158,21,188,65,218,69,248,292,278,66,,,,,,,
9,99,39,107,69,75,99,135,129,606,159,567,189,415,219,118,249,132,279,47,,,,,,,
10,180,40,236,70,33,100,61,130,221,160,203,190,171,220,258,250,145,280,171,,,,,,,
11,85,41,338,71,276,101,46,131,110,161,71,191,93,221,386,251,56,281,398,,,,,,,
12,147,42,166,72,238,102,391,132,142,162,447,192,205,222,107,252,90,282,587,,,,,,,
13,42,43,168,73,332,103,44,133,111,163,61,193,55,223,54,253,59,283,175,,,,,,,
14,130,44,53,74,50,104,185,134,34,164,155,194,55,224,143,254,-6,284,67,,,,,,,
15,400,45,95,75,138,105,36,135,81,165,91,195,273,225,204,255,136,285,133,,,,,,,
16,68,46,375,76,321,106,343,136,79,166,217,196,64,226,535,256,499,286,257,,,,,,,
17,167,47,94,77,181,107,609,137,86,167,38,197,212,227,261,257,22,287,347,,,,,,,
18,113,48,195,78,44,108,42,138,75,168,198,198,33,228,41,258,115,288,68,,,,,,,
19,142,49,67,79,130,109,39,139,81,169,172,199,130,229,126,259,306,289,75,,,,,,,
20,79,50,147,80,37,110,236,140,109,170,376,200,344,230,133,260,641,290,28,,,,,,,
21,133,51,426,81,664,111,91,141,79,171,74,201,468,231,332,261,157,291,63,,,,,,,
22,651,52,91,82,60,112,44,142,76,172,68,202,241,232,186,262,70,292,123,,,,,,,
23,332,53,213,83,252,113,366,143,104,173,59,203,181,233,532,263,326,293,125,,,,,,,
24,539,54,295,84,275,114,99,144,69,174,311,204,103,234,94,264,403,294,472,,,,,,,
25,86,55,113,85,95,115,21,145,22,175,81,205,109,235,290,265,73,295,361,,,,,,,
26,139,56,47,86,229,116,30,146,150,176,167,206,40,236,96,266,240,296,33,,,,,,,
27,64,57,-10,87,166,117,219,147,163,177,227,207,50,237,55,267,312,297,80,,,,,,,
28,62,58,167,88,58,118,132,148,241,178,84,208,408,238,55,268,70,298,125,,,,,,,
29,440,59,74,89,93,119,40,149,90,179,422,209,239,239,89,269,243,299,25,,,,,,,
30,64,60,490,90,17,120,104,150,125,180,78,210,90,240,548,270,244,300,120,,,,,,,
Centre:,310408,THE,JAIN,INTERNATIONAL,"SCHOOL,",JABINDA,TOWN,SURVEY,NO,29,AND,30/2,"SHAHNOORWADI,",NEAR,RAILWAY,CROSSING,BEED,BY,PASS,AURANGABAD,NEET,(UG),2024,Page,No.,2
MAHARA,",,",AURANGABAD,"(MR),",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
301,285,331,202,361,47,391,92,421,575,451,51,481,343,511,29,541,171,571,60,,,,,,,
302,139,332,55,362,78,392,80,422,642,452,445,482,6,512,86,542,166,572,289,,,,,,,
303,51,333,80,363,191,393,46,423,30,453,75,483,60,513,145,543,412,573,395,,,,,,,
304,461,334,0,364,37,394,499,424,200,454,37,484,449,514,-2,544,294,574,26,,,,,,,
305,121,335,13,365,52,395,77,425,95,455,55,485,145,515,65,545,10,575,185,,,,,,,
306,175,336,146,366,35,396,275,426,347,456,40,486,397,516,7,546,50,576,157,,,,,,,
307,13,337,91,367,252,397,397,427,366,457,30,487,85,517,449,547,506,577,198,,,,,,,
308,74,338,109,368,66,398,161,428,65,458,88,488,162,518,140,548,506,578,320,,,,,,,
309,10,339,165,369,299,399,180,429,49,459,55,489,330,519,145,549,403,579,77,,,,,,,
310,611,340,158,370,5,400,38,430,65,460,58,490,38,520,81,550,474,580,5,,,,,,,
311,69,341,125,371,488,401,179,431,221,461,61,491,50,521,255,551,351,581,300,,,,,,,
312,128,342,237,372,120,402,483,432,287,462,105,492,115,522,606,552,45,582,95,,,,,,,
313,36,343,194,373,405,403,226,433,125,463,68,493,56,523,16,553,377,583,229,,,,,,,
314,434,344,272,374,85,404,17,434,220,464,599,494,244,524,371,554,70,584,134,,,,,,,
315,26,345,52,375,51,405,66,435,419,465,42,495,41,525,4,555,74,585,468,,,,,,,
316,79,346,500,376,92,406,430,436,545,466,67,496,272,526,142,556,174,586,118,,,,,,,
317,21,347,147,377,329,407,35,437,47,467,228,497,118,527,102,557,525,587,298,,,,,,,
318,299,348,52,378,34,408,48,438,56,468,123,498,114,528,376,558,297,588,49,,,,,,,
319,279,349,599,379,215,409,431,439,299,469,113,499,127,529,63,559,680,589,150,,,,,,,
320,42,350,25,380,42,410,493,440,143,470,209,500,49,530,150,560,81,590,20,,,,,,,
321,27,351,402,381,216,411,220,441,315,471,0,501,61,531,242,561,86,591,334,,,,,,,
