0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,225,31,613,61,95,91,164,121,209,151,108,181,142
2,71,32,260,62,86,92,185,122,105,152,223,,
3,50,33,354,63,306,93,134,123,347,153,452,,
4,122,34,488,64,91,94,169,124,175,154,30,,
5,100,35,535,65,260,95,188,125,546,155,549,,
6,132,36,234,66,661,96,226,126,125,156,280,,
7,649,37,405,67,408,97,61,127,101,157,133,,
8,121,38,569,68,161,98,112,128,522,158,306,,
9,171,39,52,69,47,99,96,129,591,159,124,,
10,138,40,212,70,111,100,258,130,508,160,139,,
11,98,41,317,71,530,101,510,131,104,161,450,,
12,65,42,178,72,180,102,24,132,284,162,-26,,
13,226,43,60,73,475,103,146,133,70,163,325,,
14,412,44,59,74,311,104,145,134,221,164,85,,
15,437,45,642,75,134,105,211,135,66,165,132,,
16,159,46,220,76,205,106,140,136,87,166,492,,
17,174,47,87,77,63,107,71,137,159,167,196,,
18,476,48,35,78,117,108,39,138,236,168,40,,
19,70,49,108,79,26,109,406,139,221,169,319,,
20,54,50,39,80,211,110,257,140,203,170,646,,
21,180,51,435,81,652,111,198,141,254,171,581,,
22,445,52,153,82,67,112,70,142,292,172,74,,
23,131,53,293,83,108,113,206,143,101,173,131,,
24,361,54,193,84,322,114,135,144,85,174,55,,
25,78,55,124,85,176,115,317,145,65,175,140,,
26,369,56,232,86,139,116,59,146,252,176,84,,
27,223,57,145,87,64,117,65,147,515,177,60,,
28,145,58,129,88,39,118,265,148,33,178,545,,
29,447,59,323,89,311,119,345,149,251,179,204,,
30,92,60,482,90,141,120,45,150,86,180,218,,
