0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,154,31,25,61,301,91,55,121,584,151,161,181,312
2,187,32,312,62,217,92,210,122,169,152,410,182,90
3,285,33,173,63,75,93,60,123,39,153,84,183,130
4,97,34,627,64,377,94,130,124,206,154,63,184,305
5,537,35,112,65,137,95,0,125,567,155,59,185,105
6,84,36,70,66,100,96,75,126,687,156,85,186,150
7,126,37,105,67,92,97,130,127,50,157,134,187,469
8,118,38,482,68,163,98,30,128,122,158,180,,
9,44,39,137,69,155,99,518,129,173,159,200,,
10,164,40,192,70,80,100,92,130,480,160,483,,
11,111,41,313,71,166,101,220,131,423,161,273,,
12,119,42,111,72,501,102,30,132,313,162,80,,
13,157,43,113,73,244,103,86,133,135,163,212,,
14,-4,44,142,74,167,104,185,134,130,164,241,,
15,85,45,163,75,11,105,597,135,133,165,156,,
16,232,46,363,76,412,106,529,136,143,166,562,,
17,70,47,171,77,505,107,103,137,49,167,390,,
18,70,48,359,78,644,108,362,138,147,168,453,,
19,497,49,188,79,250,109,355,139,183,169,117,,
20,170,50,493,80,179,110,635,140,303,170,578,,
21,153,51,656,81,162,111,605,141,118,171,386,,
22,163,52,305,82,180,112,222,142,121,172,205,,
23,462,53,60,83,138,113,137,143,374,173,80,,
24,588,54,700,84,394,114,138,144,100,174,65,,
25,231,55,65,85,10,115,331,145,203,175,96,,
26,188,56,103,86,167,116,141,146,63,176,140,,
27,96,57,80,87,125,117,323,147,221,177,577,,
28,197,58,69,88,407,118,165,148,176,178,1,,
29,202,59,504,89,132,119,115,149,111,179,188,,
30,485,60,166,90,170,120,210,150,43,180,166,,
