0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
23,110,53,101,83,286,113,405,143,264,173,316,203,396,233,264,263,175,293,46,,,,,,,,,
24,125,54,79,84,151,114,499,144,136,174,80,204,142,234,55,264,152,294,272,,,,,,,,,
25,374,55,35,85,86,115,250,145,59,175,248,205,50,235,125,265,48,295,90,,,,,,,,,
26,117,56,114,86,185,116,226,146,169,176,516,206,319,236,215,266,63,296,306,,,,,,,,,
27,350,57,239,87,92,117,49,147,197,177,306,207,57,237,166,267,39,297,575,,,,,,,,,
28,89,58,157,88,133,118,67,148,153,178,32,208,195,238,61,268,79,298,261,,,,,,,,,
29,50,59,178,89,227,119,118,149,55,179,46,209,41,239,55,269,299,299,50,,,,,,,,,
30,221,60,49,90,15,120,244,150,14,180,385,210,356,240,94,270,75,300,95,,,,,,,,,
Centre:,300343,SHRI,RGP,GUJARATI,PROFESSIONAL,"INSTITUTE,",SCHEME,NO.,"54,",NEAR,BOMBAY,"HOSPITAL,",OPP.,BCM,"HEIGHTS,",A.,B.,ROAD,INDORE,",,","INDORE,",MADHYA,NEET,(UG),2024,Page,No.,2
PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,40,331,156,361,56,391,70,,,,,,,,,,,,,,,,,,,,,
302,151,332,299,362,125,392,66,,,,,,,,,,,,,,,,,,,,,
303,481,333,92,363,115,393,95,,,,,,,,,,,,,,,,,,,,,
304,91,334,136,364,233,394,240,,,,,,,,,,,,,,,,,,,,,
305,152,335,49,365,219,,,,,,,,,,,,,,,,,,,,,,,
306,85,336,98,366,85,,,,,,,,,,,,,,,,,,,,,,,
307,70,337,193,367,35,,,,,,,,,,,,,,,,,,,,,,,
308,126,338,20,368,387,,,,,,,,,,,,,,,,,,,,,,,
309,202,339,21,369,386,,,,,,,,,,,,,,,,,,,,,,,
310,550,340,32,370,130,,,,,,,,,,,,,,,,,,,,,,,
311,319,341,41,371,46,,,,,,,,,,,,,,,,,,,,,,,
312,130,342,281,372,42,,,,,,,,,,,,,,,,,,,,,,,
313,573,343,75,373,85,,,,,,,,,,,,,,,,,,,,,,,
314,311,344,283,374,404,,,,,,,,,,,,,,,,,,,,,,,
315,516,345,299,375,52,,,,,,,,,,,,,,,,,,,,,,,
316,251,346,65,376,94,,,,,,,,,,,,,,,,,,,,,,,
317,1,347,100,377,61,,,,,,,,,,,,,,,,,,,,,,,
318,15,348,23,378,240,,,,,,,,,,,,,,,,,,,,,,,
319,251,349,442,379,307,,,,,,,,,,,,,,,,,,,,,,,
320,120,350,75,380,102,,,,,,,,,,,,,,,,,,,,,,,
321,413,351,191,381,230,,,,,,,,,,,,,,,,,,,,,,,
322,362,352,362,382,103,,,,,,,,,,,,,,,,,,,,,,,
323,604,353,146,383,66,,,,,,,,,,,,,,,,,,,,,,,
324,253,354,20,384,101,,,,,,,,,,,,,,,,,,,,,,,
325,65,355,416,385,137,,,,,,,,,,,,,,,,,,,,,,,
326,394,356,110,386,55,,,,,,,,,,,,,,,,,,,,,,,
327,126,357,21,387,155,,,,,,,,,,,,,,,,,,,,,,,
328,277,358,289,388,51,,,,,,,,,,,,,,,,,,,,,,,
329,185,359,137,389,35,,,,,,,,,,,,,,,,,,,,,,,
330,50,360,40,390,46,,,,,,,,,,,,,,,,,,,,,,,
