0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,181,31,320,61,83,91,37,121,33,151,46,181,83,211,220,241,267,271,65,,,,,,
2,162,32,64,62,94,92,335,122,120,152,277,182,350,212,134,242,352,272,161,,,,,,
3,596,33,191,63,507,93,269,123,62,153,120,183,200,213,670,243,253,273,51,,,,,,
4,188,34,115,64,288,94,55,124,177,154,60,184,338,214,172,244,318,274,473,,,,,,
5,201,35,90,65,122,95,146,125,152,155,14,185,67,215,234,245,82,275,385,,,,,,
6,315,36,418,66,109,96,430,126,34,156,72,186,142,216,55,246,81,276,142,,,,,,
7,199,37,139,67,64,97,11,127,615,157,202,187,350,217,82,247,378,277,705,,,,,,
8,177,38,111,68,272,98,271,128,219,158,244,188,126,218,280,248,242,278,499,,,,,,
9,375,39,676,69,33,99,292,129,314,159,240,189,319,219,293,249,74,279,443,,,,,,
10,151,40,65,70,225,100,91,130,65,160,139,190,265,220,201,250,371,280,73,,,,,,
11,154,41,558,71,72,101,424,131,133,161,263,191,352,221,207,251,123,281,165,,,,,,
12,23,42,43,72,520,102,249,132,85,162,75,192,248,222,354,252,69,282,174,,,,,,
13,105,43,94,73,87,103,45,133,203,163,89,193,90,223,106,253,220,283,135,,,,,,
14,440,44,71,74,122,104,349,134,237,164,154,194,65,224,167,254,136,284,490,,,,,,
15,45,45,91,75,405,105,413,135,134,165,257,195,108,225,56,255,652,285,209,,,,,,
16,11,46,216,76,236,106,167,136,344,166,472,196,505,226,22,256,449,286,234,,,,,,
17,377,47,157,77,215,107,-3,137,142,167,92,197,351,227,169,257,364,287,300,,,,,,
18,230,48,358,78,168,108,102,138,135,168,320,198,183,228,279,258,100,288,-4,,,,,,
19,389,49,599,79,239,109,390,139,86,169,414,199,377,229,55,259,126,289,278,,,,,,
20,237,50,677,80,212,110,522,140,45,170,70,200,463,230,587,260,297,290,328,,,,,,
21,325,51,201,81,113,111,77,141,132,171,40,201,321,231,355,261,115,291,266,,,,,,
22,95,52,400,82,555,112,368,142,10,172,320,202,312,232,472,262,110,292,62,,,,,,
23,514,53,95,83,60,113,143,143,30,173,147,203,149,233,160,263,454,293,60,,,,,,
24,51,54,166,84,61,114,160,144,149,174,38,204,67,234,346,264,112,294,321,,,,,,
25,245,55,133,85,195,115,351,145,500,175,208,205,132,235,71,265,575,295,317,,,,,,
26,244,56,98,86,533,116,154,146,118,176,70,206,207,236,46,266,21,296,663,,,,,,
27,173,57,577,87,206,117,102,147,152,177,360,207,240,237,226,267,198,297,158,,,,,,
28,133,58,235,88,138,118,195,148,162,178,221,208,125,238,341,268,243,298,269,,,,,,
29,77,59,105,89,3,119,586,149,638,179,335,209,121,239,149,269,107,299,101,,,,,,
30,121,60,332,90,129,120,145,150,250,180,295,210,50,240,350,270,181,300,70,,,,,,
Centre:,440307,ALMA,MATER,DAY,BOARDING,SCHOOL,BAREILLY,"UP,",ALMA,MATER,DAY,BOARDING,SCHOOL,KURMANCHAL,NAGAR,BAREILLY,UTTAR,"PRADESH,","BAREILLY,",NEET,(UG),2024,Page,No.,2
UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,72,331,553,361,210,391,37,421,691,451,213,481,101,511,70,541,457,571,298,,,,,,
302,150,332,420,362,233,392,108,422,101,452,376,482,111,512,165,542,218,572,106,,,,,,
303,376,333,258,363,49,393,65,423,123,453,146,483,581,513,158,543,176,573,81,,,,,,
304,339,334,336,364,452,394,184,424,30,454,111,484,71,514,219,544,295,574,398,,,,,,
305,195,335,80,365,524,395,136,425,180,455,36,485,107,515,548,545,478,575,225,,,,,,
306,445,336,179,366,433,396,45,426,167,456,291,486,106,516,52,546,75,576,284,,,,,,
307,30,337,173,367,315,397,310,427,386,457,204,487,121,517,23,547,32,577,167,,,,,,
308,543,338,125,368,178,398,71,428,127,458,211,488,281,518,461,548,441,578,237,,,,,,
309,62,339,139,369,584,399,157,429,253,459,651,489,86,519,70,549,62,579,22,,,,,,
310,425,340,76,370,60,400,243,430,83,460,374,490,154,520,280,550,63,580,132,,,,,,
311,56,341,129,371,222,401,85,431,195,461,625,491,218,521,119,551,155,581,40,,,,,,
312,165,342,323,372,540,402,179,432,218,462,283,492,60,522,51,552,180,582,414,,,,,,
313,343,343,234,373,62,403,565,433,405,463,284,493,171,523,659,553,513,583,100,,,,,,
314,257,344,72,374,399,404,181,434,181,464,44,494,109,524,150,554,218,584,133,,,,,,
315,148,345,354,375,328,405,354,435,211,465,104,495,467,525,588,555,208,585,161,,,,,,
316,136,346,94,376,263,406,270,436,204,466,163,496,134,526,375,556,50,586,22,,,,,,
317,454,347,398,377,148,407,108,437,256,467,83,497,284,527,437,557,40,587,585,,,,,,
318,95,348,61,378,51,408,169,438,165,468,625,498,417,528,287,558,90,588,452,,,,,,
319,63,349,64,379,563,409,40,439,61,469,60,499,48,529,45,559,45,589,495,,,,,,
320,124,350,85,380,190,410,118,440,59,470,316,500,109,530,66,560,220,590,259,,,,,,
321,60,351,130,381,55,411,608,441,190,471,143,501,156,531,535,561,353,591,197,,,,,,
322,193,352,491,382,52,412,150,442,37,472,649,502,88,532,149,562,201,592,210,,,,,,
323,140,353,85,383,141,413,114,443,109,473,101,503,496,533,107,563,189,593,15,,,,,,
324,346,354,161,384,38,414,17,444,70,474,231,504,211,534,143,564,39,594,198,,,,,,
325,299,355,146,385,56,415,225,445,385,475,53,505,155,535,156,565,325,595,132,,,,,,
326,345,356,172,386,80,416,162,446,391,476,195,506,606,536,130,566,550,596,104,,,,,,
327,362,357,75,387,221,417,21,447,54,477,159,507,215,537,141,567,221,597,175,,,,,,
328,127,358,410,388,424,418,141,448,72,478,217,508,140,538,65,568,335,598,182,,,,,,
329,101,359,565,389,168,419,204,449,660,479,114,509,56,539,166,569,172,599,25,,,,,,
330,295,360,421,390,313,420,74,450,174,480,48,510,485,540,408,570,95,600,694,,,,,,
Centre:,440307,ALMA,MATER,DAY,BOARDING,SCHOOL,BAREILLY,"UP,",ALMA,MATER,DAY,BOARDING,SCHOOL,KURMANCHAL,NAGAR,BAREILLY,UTTAR,"PRADESH,","BAREILLY,",NEET,(UG),2024,Page,No.,3
UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,
601,271,631,142,661,638,691,417,,,,,,,,,,,,,,,,,,
602,56,632,69,662,341,692,138,,,,,,,,,,,,,,,,,,
603,37,633,109,663,138,693,208,,,,,,,,,,,,,,,,,,
604,641,634,45,664,555,694,219,,,,,,,,,,,,,,,,,,
605,187,635,296,665,295,695,187,,,,,,,,,,,,,,,,,,
606,16,636,297,666,76,696,36,,,,,,,,,,,,,,,,,,
607,140,637,552,667,100,697,55,,,,,,,,,,,,,,,,,,
608,408,638,132,668,18,698,38,,,,,,,,,,,,,,,,,,
609,101,639,327,669,85,699,120,,,,,,,,,,,,,,,,,,
610,354,640,255,670,65,700,524,,,,,,,,,,,,,,,,,,
611,275,641,51,671,75,701,42,,,,,,,,,,,,,,,,,,
612,326,642,366,672,402,702,84,,,,,,,,,,,,,,,,,,
613,121,643,133,673,583,703,459,,,,,,,,,,,,,,,,,,
614,65,644,338,674,380,704,90,,,,,,,,,,,,,,,,,,
615,68,645,331,675,557,705,65,,,,,,,,,,,,,,,,,,
616,268,646,220,676,85,706,356,,,,,,,,,,,,,,,,,,
617,55,647,183,677,391,707,231,,,,,,,,,,,,,,,,,,
618,56,648,685,678,106,,,,,,,,,,,,,,,,,,,,
619,485,649,576,679,70,,,,,,,,,,,,,,,,,,,,
620,190,650,383,680,76,,,,,,,,,,,,,,,,,,,,
621,100,651,433,681,312,,,,,,,,,,,,,,,,,,,,
622,407,652,421,682,173,,,,,,,,,,,,,,,,,,,,
623,485,653,254,683,53,,,,,,,,,,,,,,,,,,,,
624,140,654,578,684,292,,,,,,,,,,,,,,,,,,,,
625,225,655,560,685,80,,,,,,,,,,,,,,,,,,,,
626,199,656,655,686,198,,,,,,,,,,,,,,,,,,,,
627,185,657,584,687,367,,,,,,,,,,,,,,,,,,,,
628,95,658,266,688,144,,,,,,,,,,,,,,,,,,,,
629,619,659,57,689,74,,,,,,,,,,,,,,,,,,,,
630,142,660,64,690,100,,,,,,,,,,,,,,,,,,,,
