0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,81,31,58,61,124,91,142,121,116,151,100,181,51,211,139,241,68
2,48,32,82,62,125,92,285,122,30,152,155,182,93,212,84,242,222
3,262,33,-10,63,325,93,552,123,61,153,87,183,82,213,192,243,39
4,85,34,144,64,63,94,113,124,540,154,150,184,65,214,176,244,154
5,56,35,149,65,64,95,55,125,187,155,133,185,206,215,29,245,81
6,301,36,358,66,157,96,114,126,74,156,397,186,289,216,74,246,403
7,500,37,85,67,54,97,63,127,64,157,125,187,582,217,156,247,91
8,347,38,324,68,144,98,67,128,105,158,373,188,155,218,56,248,76
9,223,39,68,69,58,99,159,129,27,159,131,189,118,219,91,249,105
10,143,40,127,70,287,100,84,130,175,160,35,190,105,220,86,250,105
11,26,41,364,71,157,101,76,131,88,161,227,191,266,221,451,251,300
12,332,42,273,72,124,102,186,132,131,162,217,192,148,222,64,252,195
13,100,43,176,73,57,103,242,133,133,163,110,193,213,223,104,253,57
14,112,44,74,74,113,104,199,134,185,164,53,194,118,224,280,254,208
15,195,45,79,75,391,105,617,135,173,165,136,195,370,225,77,255,112
16,418,46,0,76,217,106,357,136,43,166,65,196,157,226,53,256,108
17,80,47,26,77,446,107,290,137,132,167,57,197,83,227,124,257,138
18,141,48,177,78,73,108,105,138,230,168,84,198,168,228,81,258,248
19,651,49,98,79,148,109,310,139,154,169,428,199,105,229,61,259,130
20,140,50,439,80,324,110,225,140,108,170,224,200,115,230,86,260,110
21,126,51,75,81,115,111,22,141,95,171,95,201,125,231,48,261,48
22,90,52,129,82,259,112,284,142,242,172,129,202,325,232,70,262,61
23,425,53,130,83,209,113,119,143,608,173,45,203,116,233,192,,
24,128,54,106,84,576,114,119,144,192,174,295,204,118,234,514,,
25,140,55,194,85,73,115,80,145,89,175,275,205,305,235,106,,
26,220,56,120,86,40,116,226,146,108,176,254,206,77,236,283,,
27,339,57,124,87,233,117,225,147,89,177,100,207,84,237,345,,
28,245,58,110,88,368,118,211,148,44,178,319,208,230,238,220,,
29,148,59,415,89,89,119,151,149,87,179,116,209,427,239,388,,
30,495,60,71,90,136,120,479,150,65,180,50,210,260,240,85,,
