0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
PIN-,"495668,","JANJGIR,",CHHATTISGARH,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,228,31,79,61,91,91,50,121,80,151,91,181,152,211,160,241,286,271,90,,
2,47,32,91,62,83,92,127,122,69,152,73,182,24,212,225,242,376,272,421,,
3,95,33,73,63,125,93,54,123,-5,153,92,183,222,213,123,243,287,273,36,,
4,403,34,39,64,18,94,70,124,228,154,110,184,64,214,55,244,126,274,292,,
5,123,35,71,65,152,95,235,125,285,155,75,185,2,215,426,245,86,275,35,,
6,498,36,142,66,75,96,190,126,95,156,276,186,368,216,-6,246,101,276,291,,
7,92,37,293,67,62,97,465,127,161,157,296,187,71,217,91,247,260,277,75,,
8,148,38,140,68,81,98,46,128,315,158,134,188,62,218,164,248,98,278,445,,
9,519,39,104,69,28,99,339,129,548,159,259,189,158,219,44,249,165,279,541,,
10,81,40,75,70,27,100,477,130,61,160,46,190,49,220,48,250,345,280,131,,
11,312,41,124,71,138,101,61,131,54,161,76,191,316,221,88,251,104,281,-4,,
12,355,42,35,72,215,102,118,132,385,162,123,192,424,222,13,252,5,282,233,,
13,123,43,506,73,50,103,209,133,44,163,171,193,217,223,289,253,67,283,308,,
14,105,44,16,74,179,104,92,134,57,164,48,194,3,224,83,254,29,284,25,,
15,117,45,502,75,325,105,421,135,423,165,107,195,213,225,101,255,52,285,546,,
16,182,46,33,76,111,106,209,136,396,166,26,196,-12,226,335,256,254,286,101,,
17,240,47,15,77,395,107,137,137,85,167,60,197,76,227,13,257,75,287,548,,
18,282,48,178,78,571,108,552,138,17,168,238,198,309,228,140,258,30,288,102,,
19,186,49,99,79,94,109,248,139,54,169,41,199,86,229,56,259,78,289,10,,
20,129,50,553,80,26,110,152,140,144,170,522,200,325,230,317,260,140,290,220,,
21,306,51,65,81,55,111,44,141,228,171,30,201,236,231,70,261,-8,291,324,,
22,127,52,337,82,100,112,250,142,157,172,64,202,141,232,154,262,81,292,95,,
23,78,53,335,83,34,113,93,143,73,173,344,203,58,233,446,263,72,293,176,,
24,119,54,82,84,97,114,135,144,249,174,328,204,416,234,12,264,254,294,20,,
25,121,55,511,85,218,115,334,145,103,175,266,205,129,235,351,265,69,295,62,,
26,174,56,89,86,47,116,352,146,68,176,19,206,73,236,150,266,76,296,42,,
27,435,57,190,87,223,117,50,147,112,177,117,207,286,237,253,267,136,297,71,,
28,76,58,271,88,75,118,72,148,118,178,6,208,101,238,60,268,155,298,73,,
29,283,59,92,89,118,119,120,149,87,179,7,209,106,239,15,269,118,299,26,,
30,165,60,79,90,82,120,44,150,546,180,43,210,10,240,41,270,392,300,645,,
Centre:,171002,GURUKUL,INTERNATIONAL,"SCHOOL,",GURUKUL,INTERNATIONAL,SCHOOL,VILL,-,BANARI,BILASPUR,ROAD,DIST-,JANJGIR-CHAMPA,STATE-CHHATTISGARH.,NEET,(UG),2024,Page,No.,2
PIN-,"495668,","JANJGIR,",CHHATTISGARH,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,66,331,230,361,253,391,60,,,,,,,,,,,,,,
302,355,332,85,362,533,392,-7,,,,,,,,,,,,,,
303,9,333,149,363,7,393,131,,,,,,,,,,,,,,
304,60,334,95,364,449,394,107,,,,,,,,,,,,,,
305,95,335,166,365,79,395,55,,,,,,,,,,,,,,
306,102,336,95,366,283,396,177,,,,,,,,,,,,,,
307,194,337,78,367,348,397,118,,,,,,,,,,,,,,
308,4,338,498,368,144,,,,,,,,,,,,,,,,
309,86,339,123,369,19,,,,,,,,,,,,,,,,
310,85,340,60,370,93,,,,,,,,,,,,,,,,
311,143,341,267,371,140,,,,,,,,,,,,,,,,
312,65,342,97,372,86,,,,,,,,,,,,,,,,
313,453,343,573,373,66,,,,,,,,,,,,,,,,
314,143,344,142,374,55,,,,,,,,,,,,,,,,
315,50,345,25,375,384,,,,,,,,,,,,,,,,
316,111,346,473,376,26,,,,,,,,,,,,,,,,
317,135,347,46,377,34,,,,,,,,,,,,,,,,
318,326,348,570,378,40,,,,,,,,,,,,,,,,
319,240,349,257,379,100,,,,,,,,,,,,,,,,
320,143,350,137,380,329,,,,,,,,,,,,,,,,
321,240,351,103,381,345,,,,,,,,,,,,,,,,
322,285,352,70,382,91,,,,,,,,,,,,,,,,
323,70,353,145,383,258,,,,,,,,,,,,,,,,
324,105,354,633,384,310,,,,,,,,,,,,,,,,
325,217,355,224,385,220,,,,,,,,,,,,,,,,
326,282,356,94,386,143,,,,,,,,,,,,,,,,
327,132,357,167,387,93,,,,,,,,,,,,,,,,
328,71,358,71,388,53,,,,,,,,,,,,,,,,
329,89,359,117,389,177,,,,,,,,,,,,,,,,
330,269,360,153,390,119,,,,,,,,,,,,,,,,
