0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,204,31,65,61,321,91,92,121,306,151,150,181,271,211,103
2,389,32,391,62,145,92,21,122,278,152,356,182,226,212,470
3,303,33,357,63,336,93,144,123,276,153,152,183,224,213,83
4,49,34,143,64,133,94,100,124,158,154,234,184,449,214,-3
5,428,35,432,65,567,95,426,125,212,155,50,185,276,215,364
6,288,36,164,66,25,96,683,126,118,156,143,186,532,216,93
7,561,37,332,67,411,97,550,127,46,157,377,187,159,217,62
8,125,38,260,68,144,98,151,128,497,158,350,188,530,218,205
9,425,39,121,69,113,99,162,129,112,159,427,189,295,219,439
10,547,40,131,70,231,100,467,130,230,160,128,190,500,220,294
11,388,41,75,71,182,101,314,131,121,161,118,191,593,221,424
12,166,42,263,72,182,102,391,132,189,162,228,192,84,222,195
13,157,43,175,73,122,103,360,133,135,163,214,193,53,223,116
14,22,44,429,74,84,104,238,134,226,164,618,194,405,224,226
15,54,45,219,75,336,105,553,135,164,165,91,195,292,225,405
16,159,46,131,76,536,106,243,136,217,166,185,196,442,226,419
17,292,47,36,77,565,107,91,137,360,167,169,197,63,227,380
18,153,48,170,78,93,108,95,138,80,168,139,198,459,228,196
19,307,49,187,79,432,109,347,139,247,169,306,199,509,229,230
20,560,50,106,80,89,110,161,140,569,170,305,200,200,,
21,127,51,327,81,456,111,124,141,191,171,509,201,27,,
22,174,52,312,82,279,112,460,142,287,172,20,202,110,,
23,470,53,508,83,347,113,377,143,273,173,145,203,80,,
24,390,54,494,84,299,114,95,144,372,174,383,204,415,,
25,138,55,324,85,424,115,291,145,87,175,49,205,510,,
26,51,56,80,86,176,116,488,146,520,176,54,206,569,,
27,581,57,66,87,286,117,161,147,488,177,292,207,233,,
28,156,58,145,88,228,118,335,148,567,178,384,208,536,,
29,298,59,166,89,333,119,330,149,438,179,97,209,26,,
30,494,60,199,90,393,120,467,150,138,180,297,210,277,,
