0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
301,458,331,56,361,398,391,382,421,124,451,25,,,,,,,,,,,,,,,,,,
302,21,332,40,362,26,392,333,422,294,452,130,,,,,,,,,,,,,,,,,,
303,207,333,340,363,238,393,560,423,212,453,111,,,,,,,,,,,,,,,,,,
304,125,334,263,364,82,394,353,424,329,454,406,,,,,,,,,,,,,,,,,,
305,85,335,74,365,60,395,188,425,21,455,54,,,,,,,,,,,,,,,,,,
306,341,336,103,366,80,396,461,426,65,456,286,,,,,,,,,,,,,,,,,,
307,81,337,74,367,24,397,90,427,49,457,271,,,,,,,,,,,,,,,,,,
308,82,338,388,368,445,398,93,428,152,458,264,,,,,,,,,,,,,,,,,,
309,28,339,240,369,97,399,189,429,274,459,71,,,,,,,,,,,,,,,,,,
310,139,340,142,370,199,400,411,430,140,460,541,,,,,,,,,,,,,,,,,,
311,391,341,92,371,278,401,617,431,90,461,414,,,,,,,,,,,,,,,,,,
312,54,342,576,372,420,402,26,432,516,462,635,,,,,,,,,,,,,,,,,,
313,633,343,16,373,632,403,263,433,477,463,100,,,,,,,,,,,,,,,,,,
314,155,344,95,374,476,404,308,434,225,464,53,,,,,,,,,,,,,,,,,,
315,308,345,64,375,104,405,75,435,128,465,51,,,,,,,,,,,,,,,,,,
316,60,346,268,376,303,406,86,436,100,,,,,,,,,,,,,,,,,,,,
317,45,347,155,377,621,407,143,437,493,,,,,,,,,,,,,,,,,,,,
318,87,348,303,378,42,408,106,438,186,,,,,,,,,,,,,,,,,,,,
319,63,349,143,379,56,409,62,439,185,,,,,,,,,,,,,,,,,,,,
320,281,350,513,380,181,410,75,440,177,,,,,,,,,,,,,,,,,,,,
321,559,351,66,381,128,411,49,441,283,,,,,,,,,,,,,,,,,,,,
322,378,352,583,382,62,412,57,442,64,,,,,,,,,,,,,,,,,,,,
323,481,353,60,383,193,413,264,443,250,,,,,,,,,,,,,,,,,,,,
324,221,354,99,384,257,414,105,444,485,,,,,,,,,,,,,,,,,,,,
325,40,355,118,385,262,415,156,445,158,,,,,,,,,,,,,,,,,,,,
326,126,356,129,386,107,416,440,446,150,,,,,,,,,,,,,,,,,,,,
327,242,357,456,387,111,417,66,447,96,,,,,,,,,,,,,,,,,,,,
328,357,358,80,388,109,418,191,448,33,,,,,,,,,,,,,,,,,,,,
329,65,359,568,389,394,419,113,449,27,,,,,,,,,,,,,,,,,,,,
330,86,360,183,390,145,420,80,450,437,,,,,,,,,,,,,,,,,,,,
