0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
NANDED.,"431606,","NANDED,",MAHARASHTRA,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,148,31,116,61,130,91,150,121,230,151,660,181,97,211,172
2,439,32,375,62,165,92,319,122,58,152,110,182,280,212,381
3,468,33,617,63,20,93,325,123,332,153,181,183,196,213,76
4,242,34,520,64,241,94,150,124,586,154,172,184,138,214,5
5,328,35,32,65,298,95,53,125,115,155,242,185,410,215,231
6,91,36,578,66,306,96,398,126,186,156,73,186,211,216,398
7,96,37,230,67,143,97,25,127,189,157,647,187,314,217,105
8,260,38,85,68,655,98,505,128,294,158,174,188,382,218,534
9,144,39,53,69,64,99,57,129,171,159,281,189,172,219,74
10,316,40,545,70,156,100,33,130,0,160,272,190,299,220,262
11,56,41,435,71,141,101,355,131,402,161,176,191,157,221,92
12,231,42,93,72,418,102,512,132,357,162,140,192,181,222,88
13,411,43,50,73,537,103,255,133,221,163,228,193,52,223,687
14,269,44,114,74,82,104,98,134,310,164,103,194,381,224,157
15,57,45,29,75,486,105,94,135,92,165,125,195,165,225,110
16,85,46,450,76,283,106,84,136,451,166,45,196,239,226,330
17,181,47,291,77,174,107,314,137,485,167,312,197,87,227,349
18,154,48,168,78,47,108,78,138,536,168,165,198,557,228,283
19,585,49,450,79,125,109,286,139,441,169,274,199,197,229,41
20,131,50,70,80,273,110,355,140,111,170,53,200,64,230,87
21,98,51,628,81,251,111,396,141,318,171,323,201,55,231,77
22,386,52,410,82,494,112,82,142,6,172,9,202,115,232,146
23,190,53,345,83,419,113,35,143,35,173,100,203,199,233,546
24,363,54,257,84,133,114,483,144,64,174,170,204,415,234,219
25,446,55,131,85,334,115,17,145,308,175,307,205,247,235,104
26,120,56,251,86,400,116,116,146,477,176,456,206,107,236,50
27,151,57,393,87,89,117,110,147,720,177,603,207,96,237,84
28,541,58,71,88,172,118,185,148,474,178,646,208,587,238,118
29,376,59,59,89,343,119,99,149,530,179,51,209,399,239,44
30,202,60,529,90,222,120,235,150,338,180,236,210,-2,,
