0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,163,31,50,61,148,91,292,121,112,151,186,181,55,211,79,241,351,271,15,
2,261,32,209,62,327,92,16,122,40,152,100,182,414,212,88,242,4,272,461,
3,38,33,145,63,208,93,298,123,294,153,160,183,137,213,330,243,265,273,615,
4,257,34,122,64,40,94,50,124,-16,154,175,184,66,214,84,244,89,274,267,
5,520,35,136,65,101,95,58,125,552,155,369,185,481,215,61,245,47,275,355,
6,611,36,64,66,550,96,-2,126,355,156,33,186,436,216,101,246,537,276,69,
7,34,37,222,67,75,97,312,127,206,157,566,187,150,217,61,247,-3,277,17,
8,347,38,52,68,47,98,106,128,645,158,89,188,368,218,621,248,176,278,55,
9,40,39,205,69,57,99,76,129,677,159,250,189,479,219,299,249,484,279,440,
10,79,40,298,70,309,100,72,130,106,160,67,190,130,220,86,250,99,280,306,
11,169,41,501,71,46,101,57,131,149,161,249,191,107,221,100,251,79,281,20,
12,482,42,37,72,111,102,362,132,70,162,675,192,411,222,67,252,72,282,565,
13,79,43,340,73,518,103,34,133,116,163,96,193,106,223,645,253,79,283,131,
14,79,44,40,74,341,104,468,134,112,164,65,194,330,224,512,254,108,284,85,
15,254,45,280,75,124,105,560,135,109,165,5,195,61,225,155,255,329,285,24,
16,482,46,28,76,555,106,175,136,84,166,130,196,69,226,197,256,91,286,167,
17,562,47,93,77,546,107,555,137,440,167,353,197,236,227,135,257,626,287,42,
18,35,48,175,78,176,108,66,138,435,168,486,198,253,228,298,258,537,288,197,
19,105,49,172,79,459,109,296,139,249,169,164,199,90,229,78,259,327,289,509,
20,490,50,468,80,71,110,95,140,432,170,633,200,440,230,615,260,138,290,160,
21,357,51,133,81,695,111,301,141,38,171,119,201,508,231,303,261,579,291,196,
22,160,52,69,82,299,112,203,142,229,172,149,202,211,232,55,262,248,292,360,
23,188,53,197,83,274,113,40,143,462,173,107,203,212,233,127,263,135,293,95,
24,136,54,53,84,316,114,49,144,111,174,46,204,132,234,79,264,139,294,92,
25,216,55,15,85,332,115,50,145,302,175,100,205,227,235,128,265,27,295,232,
26,662,56,377,86,164,116,446,146,39,176,452,206,538,236,126,266,214,296,142,
27,240,57,211,87,193,117,111,147,49,177,49,207,330,237,21,267,442,297,625,
28,529,58,27,88,185,118,44,148,247,178,312,208,84,238,52,268,154,298,228,
29,35,59,45,89,104,119,185,149,2,179,138,209,203,239,101,269,25,299,141,
30,80,60,27,90,149,120,137,150,11,180,20,210,146,240,302,270,82,300,157,
Centre:,312602,SAKET,PUBLIC,"SCHOOL,",SAKET,PUBLIC,SCHOOL,BAJAJ,NAGAR,FULCHUR,ROAD,"GONDIA,","GONDIA,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,315,331,582,,,,,,,,,,,,,,,,,
302,-1,332,106,,,,,,,,,,,,,,,,,
303,163,333,126,,,,,,,,,,,,,,,,,
304,254,334,120,,,,,,,,,,,,,,,,,
305,54,335,96,,,,,,,,,,,,,,,,,
306,156,336,-14,,,,,,,,,,,,,,,,,
307,201,337,96,,,,,,,,,,,,,,,,,
308,120,338,527,,,,,,,,,,,,,,,,,
309,85,339,90,,,,,,,,,,,,,,,,,
310,365,340,292,,,,,,,,,,,,,,,,,
311,172,341,34,,,,,,,,,,,,,,,,,
312,203,342,573,,,,,,,,,,,,,,,,,
313,201,343,120,,,,,,,,,,,,,,,,,
314,415,344,80,,,,,,,,,,,,,,,,,
315,120,345,57,,,,,,,,,,,,,,,,,
316,275,346,243,,,,,,,,,,,,,,,,,
317,0,347,643,,,,,,,,,,,,,,,,,
318,31,348,575,,,,,,,,,,,,,,,,,
319,50,349,474,,,,,,,,,,,,,,,,,
320,112,350,45,,,,,,,,,,,,,,,,,
321,343,351,225,,,,,,,,,,,,,,,,,
322,153,,,,,,,,,,,,,,,,,,,
323,148,,,,,,,,,,,,,,,,,,,
324,318,,,,,,,,,,,,,,,,,,,
325,291,,,,,,,,,,,,,,,,,,,
326,11,,,,,,,,,,,,,,,,,,,
327,63,,,,,,,,,,,,,,,,,,,
328,127,,,,,,,,,,,,,,,,,,,
329,164,,,,,,,,,,,,,,,,,,,
330,676,,,,,,,,,,,,,,,,,,,
