0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,241,31,118,61,583,91,155,121,276,151,300,181,74,211,465,241,178,271,170,,,,,
2,238,32,525,62,353,92,286,122,282,152,455,182,265,212,154,242,99,272,272,,,,,
3,411,33,247,63,24,93,60,123,49,153,208,183,14,213,72,243,460,273,152,,,,,
4,90,34,166,64,392,94,213,124,-9,154,137,184,119,214,183,244,249,274,60,,,,,
5,496,35,266,65,550,95,56,125,135,155,414,185,459,215,226,245,295,275,196,,,,,
6,176,36,95,66,190,96,177,126,640,156,416,186,261,216,37,246,632,276,352,,,,,
7,198,37,424,67,395,97,463,127,169,157,179,187,404,217,113,247,288,277,134,,,,,
8,186,38,527,68,26,98,124,128,40,158,106,188,23,218,51,248,271,278,531,,,,,
9,250,39,47,69,323,99,588,129,336,159,359,189,70,219,379,249,275,279,115,,,,,
10,215,40,458,70,124,100,228,130,137,160,154,190,3,220,15,250,160,280,464,,,,,
11,95,41,131,71,44,101,590,131,102,161,122,191,641,221,318,251,578,281,20,,,,,
12,113,42,295,72,263,102,77,132,117,162,250,192,351,222,46,252,389,282,210,,,,,
13,90,43,123,73,69,103,553,133,224,163,16,193,36,223,184,253,544,283,54,,,,,
14,168,44,39,74,592,104,411,134,449,164,175,194,595,224,194,254,525,284,347,,,,,
15,317,45,413,75,271,105,139,135,17,165,83,195,60,225,253,255,162,285,177,,,,,
16,132,46,62,76,134,106,272,136,140,166,172,196,530,226,383,256,284,286,84,,,,,
17,367,47,250,77,131,107,31,137,20,167,344,197,47,227,160,257,394,287,207,,,,,
18,234,48,149,78,46,108,183,138,160,168,224,198,119,228,-2,258,24,288,388,,,,,
19,328,49,105,79,245,109,141,139,608,169,376,199,110,229,406,259,235,289,235,,,,,
20,25,50,138,80,221,110,57,140,407,170,142,200,256,230,199,260,388,290,23,,,,,
21,18,51,85,81,184,111,381,141,370,171,209,201,368,231,377,261,246,291,271,,,,,
22,423,52,35,82,55,112,89,142,544,172,176,202,393,232,617,262,588,292,94,,,,,
23,637,53,91,83,149,113,232,143,419,173,216,203,467,233,567,263,161,293,332,,,,,
24,605,54,130,84,651,114,107,144,151,174,94,204,97,234,319,264,295,294,241,,,,,
25,502,55,286,85,76,115,378,145,136,175,76,205,65,235,30,265,103,295,87,,,,,
26,198,56,90,86,410,116,213,146,640,176,344,206,220,236,538,266,125,296,532,,,,,
27,32,57,590,87,660,117,554,147,66,177,152,207,41,237,290,267,238,297,227,,,,,
28,594,58,259,88,190,118,515,148,233,178,108,208,71,238,301,268,249,298,30,,,,,
29,183,59,518,89,229,119,101,149,580,179,52,209,652,239,358,269,382,299,70,,,,,
30,263,60,580,90,528,120,47,150,136,180,113,210,527,240,90,270,20,300,93,,,,,
Centre:,310923,SHRI,BANKATLAL,LAHOTI,ENGLISH,"SCHOOL,LATUR,",VIDYA,NAGAR,SIGNAL,CAMP,LATUR,SIGNAL,CAMP,NEAR,CIVIL,"HOSPITAL,","LATUR,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,478,331,184,361,87,391,407,421,297,,,,,,,,,,,,,,,
302,99,332,395,362,407,392,167,422,64,,,,,,,,,,,,,,,
303,301,333,4,363,397,393,96,423,340,,,,,,,,,,,,,,,
304,44,334,623,364,405,394,178,424,670,,,,,,,,,,,,,,,
305,521,335,92,365,142,395,413,425,275,,,,,,,,,,,,,,,
306,162,336,175,366,60,396,381,426,405,,,,,,,,,,,,,,,
307,29,337,188,367,66,397,233,427,318,,,,,,,,,,,,,,,
308,237,338,56,368,377,398,268,,,,,,,,,,,,,,,,,
309,413,339,484,369,95,399,549,,,,,,,,,,,,,,,,,
310,360,340,47,370,372,400,400,,,,,,,,,,,,,,,,,
311,594,341,327,371,483,401,262,,,,,,,,,,,,,,,,,
312,325,342,385,372,272,402,494,,,,,,,,,,,,,,,,,
313,611,343,35,373,279,403,587,,,,,,,,,,,,,,,,,
314,-9,344,229,374,117,404,31,,,,,,,,,,,,,,,,,
315,198,345,351,375,154,405,410,,,,,,,,,,,,,,,,,
316,261,346,60,376,555,406,183,,,,,,,,,,,,,,,,,
317,468,347,545,377,2,407,497,,,,,,,,,,,,,,,,,
318,96,348,1,378,474,408,170,,,,,,,,,,,,,,,,,
319,60,349,113,379,467,409,360,,,,,,,,,,,,,,,,,
320,216,350,101,380,83,410,60,,,,,,,,,,,,,,,,,
321,184,351,158,381,471,411,102,,,,,,,,,,,,,,,,,
322,270,352,120,382,60,412,43,,,,,,,,,,,,,,,,,
323,46,353,587,383,635,413,395,,,,,,,,,,,,,,,,,
324,700,354,487,384,104,414,250,,,,,,,,,,,,,,,,,
325,119,355,660,385,388,415,77,,,,,,,,,,,,,,,,,
326,304,356,48,386,184,416,324,,,,,,,,,,,,,,,,,
327,191,357,62,387,412,417,460,,,,,,,,,,,,,,,,,
328,578,358,374,388,286,418,65,,,,,,,,,,,,,,,,,
329,77,359,212,389,46,419,52,,,,,,,,,,,,,,,,,
330,198,360,76,390,251,420,90,,,,,,,,,,,,,,,,,
