0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
TAMIL,NADU,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,115,31,92,61,100,91,154,121,661,151,618,181,277,211,502,241,695,271,68,,,,,,,,,
2,147,32,104,62,315,92,16,122,308,152,209,182,315,212,105,242,274,272,134,,,,,,,,,
3,30,33,421,63,273,93,526,123,463,153,391,183,111,213,173,243,327,273,290,,,,,,,,,
4,57,34,371,64,125,94,594,124,173,154,210,184,423,214,322,244,422,274,378,,,,,,,,,
5,70,35,91,65,172,95,124,125,353,155,71,185,432,215,184,245,193,275,146,,,,,,,,,
6,90,36,144,66,166,96,232,126,220,156,140,186,416,216,457,246,526,276,180,,,,,,,,,
7,619,37,126,67,137,97,439,127,133,157,251,187,125,217,561,247,149,277,365,,,,,,,,,
8,629,38,157,68,57,98,662,128,660,158,192,188,150,218,148,248,85,278,425,,,,,,,,,
9,177,39,146,69,282,99,301,129,140,159,98,189,214,219,162,249,550,279,391,,,,,,,,,
10,105,40,527,70,121,100,404,130,100,160,250,190,180,220,44,250,64,280,616,,,,,,,,,
11,538,41,227,71,97,101,312,131,226,161,269,191,81,221,190,251,576,281,593,,,,,,,,,
12,295,42,175,72,230,102,181,132,141,162,467,192,45,222,653,252,364,282,227,,,,,,,,,
13,111,43,156,73,17,103,142,133,394,163,388,193,537,223,170,253,316,283,482,,,,,,,,,
14,254,44,363,74,100,104,316,134,199,164,433,194,208,224,592,254,69,284,81,,,,,,,,,
15,137,45,117,75,130,105,85,135,170,165,22,195,172,225,444,255,39,285,518,,,,,,,,,
16,129,46,678,76,588,106,319,136,110,166,143,196,84,226,120,256,17,286,61,,,,,,,,,
17,437,47,276,77,137,107,285,137,122,167,460,197,148,227,454,257,390,287,295,,,,,,,,,
18,90,48,60,78,142,108,199,138,165,168,96,198,197,228,204,258,79,288,520,,,,,,,,,
19,119,49,553,79,300,109,85,139,172,169,280,199,329,229,84,259,248,289,201,,,,,,,,,
20,155,50,195,80,43,110,58,140,514,170,287,200,482,230,69,260,120,290,83,,,,,,,,,
21,307,51,98,81,180,111,75,141,576,171,104,201,134,231,136,261,155,291,184,,,,,,,,,
22,129,52,394,82,106,112,86,142,400,172,171,202,117,232,171,262,185,292,387,,,,,,,,,
23,431,53,262,83,90,113,96,143,299,173,187,203,69,233,220,263,341,293,424,,,,,,,,,
24,90,54,581,84,155,114,238,144,495,174,58,204,34,234,476,264,410,294,430,,,,,,,,,
25,584,55,20,85,613,115,574,145,64,175,41,205,345,235,80,265,174,295,117,,,,,,,,,
26,283,56,375,86,86,116,24,146,100,176,403,206,160,236,427,266,628,296,46,,,,,,,,,
