0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,62,31,248,61,67,91,199,121,55,151,60,181,227,211,74,241,119,271,163,,
2,100,32,10,62,101,92,177,122,395,152,50,182,384,212,86,242,434,272,214,,
3,64,33,89,63,53,93,36,123,90,153,48,183,605,213,50,243,216,273,106,,
4,301,34,134,64,239,94,197,124,314,154,201,184,75,214,414,244,330,274,76,,
5,155,35,178,65,26,95,38,125,95,155,55,185,174,215,35,245,195,275,65,,
6,20,36,182,66,46,96,29,126,40,156,260,186,8,216,120,246,407,276,286,,
7,127,37,318,67,271,97,124,127,297,157,41,187,76,217,315,247,480,277,88,,
8,18,38,49,68,22,98,111,128,394,158,81,188,20,218,140,248,135,278,22,,
9,27,39,144,69,380,99,65,129,79,159,51,189,65,219,410,249,362,279,80,,
10,49,40,153,70,123,100,176,130,48,160,15,190,232,220,111,250,21,280,61,,
11,239,41,59,71,131,101,320,131,465,161,32,191,-2,221,56,251,586,281,184,,
12,57,42,51,72,56,102,244,132,90,162,663,192,215,222,60,252,103,282,71,,
13,65,43,130,73,37,103,178,133,233,163,343,193,90,223,507,253,356,283,97,,
14,70,44,69,74,264,104,521,134,142,164,139,194,40,224,120,254,137,284,199,,
15,120,45,261,75,29,105,88,135,189,165,75,195,23,225,34,255,50,285,36,,
16,96,46,560,76,141,106,80,136,60,166,229,196,612,226,696,256,660,286,15,,
17,121,47,75,77,98,107,59,137,239,167,50,197,117,227,210,257,415,287,66,,
18,397,48,184,78,177,108,75,138,401,168,55,198,77,228,66,258,351,288,255,,
19,269,49,96,79,87,109,199,139,43,169,110,199,30,229,176,259,30,289,120,,
20,423,50,279,80,613,110,-3,140,51,170,359,200,196,230,250,260,57,290,235,,
21,280,51,21,81,107,111,108,141,70,171,202,201,77,231,60,261,375,291,47,,
22,50,52,417,82,203,112,40,142,290,172,330,202,225,232,136,262,116,292,324,,
23,20,53,70,83,377,113,284,143,28,173,60,203,160,233,62,263,35,293,226,,
24,65,54,67,84,5,114,181,144,167,174,177,204,38,234,388,264,406,294,114,,
25,110,55,44,85,55,115,134,145,56,175,60,205,394,235,82,265,638,295,77,,
26,80,56,308,86,62,116,17,146,602,176,138,206,282,236,15,266,315,296,47,,
27,128,57,100,87,210,117,70,147,83,177,272,207,148,237,110,267,84,297,326,,
28,65,58,269,88,555,118,173,148,27,178,330,208,67,238,262,268,77,298,13,,
29,57,59,216,89,75,119,45,149,625,179,589,209,45,239,253,269,52,299,126,,
30,512,60,183,90,519,120,45,150,89,180,39,210,32,240,46,270,82,300,234,,
Centre:,310703,K.C.E.SOCIETYS,INSTITUTE,OF,MANAGEMENT,&,RESEARCH,"JALGAON,",IMR,CAMPUS,BEHIND,DIC,"NH-06,","JALGAON,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
301,241,331,79,361,64,391,70,421,213,451,120,481,179,511,89,541,171,571,58,,
302,91,332,202,362,40,392,181,422,379,452,148,482,90,512,121,542,36,572,257,,
