0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,344,31,56,61,208,91,70,121,147,151,118,181,174,211,66
2,83,32,171,62,270,92,231,122,206,152,59,182,199,212,101
3,100,33,159,63,79,93,65,123,106,153,142,183,56,213,94
4,110,34,210,64,83,94,103,124,48,154,155,184,329,214,75
5,117,35,204,65,10,95,132,125,195,155,353,185,62,215,172
6,85,36,80,66,357,96,175,126,107,156,-23,186,337,216,457
7,92,37,142,67,35,97,-5,127,80,157,87,187,430,217,70
8,36,38,346,68,132,98,259,128,157,158,92,188,470,218,63
9,267,39,362,69,170,99,65,129,129,159,59,189,154,219,14
10,46,40,234,70,283,100,373,130,162,160,55,190,8,220,24
11,197,41,152,71,25,101,106,131,89,161,303,191,441,221,45
12,27,42,432,72,62,102,86,132,196,162,-11,192,-4,222,95
13,87,43,40,73,43,103,504,133,371,163,85,193,143,223,329
14,202,44,383,74,535,104,111,134,125,164,95,194,30,224,87
15,80,45,108,75,243,105,429,135,457,165,305,195,25,225,152
16,146,46,367,76,237,106,131,136,417,166,113,196,65,226,399
17,146,47,185,77,274,107,60,137,293,167,107,197,308,227,215
18,268,48,367,78,148,108,188,138,79,168,127,198,169,228,120
19,46,49,171,79,293,109,146,139,58,169,63,199,70,229,129
20,116,50,9,80,195,110,99,140,35,170,253,200,70,230,40
21,148,51,189,81,131,111,196,141,110,171,360,201,433,231,136
22,423,52,290,82,54,112,90,142,56,172,507,202,314,232,197
23,110,53,223,83,127,113,159,143,86,173,241,203,115,233,220
24,32,54,70,84,136,114,157,144,412,174,155,204,253,234,410
25,499,55,101,85,24,115,360,145,152,175,262,205,150,235,428
26,50,56,134,86,82,116,333,146,170,176,80,206,54,236,142
27,33,57,0,87,85,117,172,147,286,177,156,207,200,237,199
28,166,58,97,88,-12,118,62,148,90,178,252,208,0,238,308
29,61,59,26,89,205,119,380,149,30,179,266,209,485,,
30,314,60,35,90,93,120,60,150,110,180,57,210,117,,
