0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,39,31,411,61,71,91,300,121,170,151,350,181,203,211,48,241,378,271,167,
2,151,32,145,62,260,92,134,122,337,152,559,182,89,212,512,242,151,272,147,
3,282,33,91,63,368,93,150,123,328,153,222,183,107,213,62,243,57,273,25,
4,62,34,131,64,57,94,535,124,156,154,434,184,88,214,202,244,261,274,146,
5,147,35,212,65,92,95,673,125,108,155,132,185,266,215,36,245,365,275,168,
6,248,36,140,66,397,96,82,126,167,156,94,186,261,216,101,246,56,276,117,
7,277,37,126,67,111,97,203,127,500,157,368,187,600,217,670,247,337,277,480,
8,82,38,555,68,440,98,53,128,464,158,116,188,191,218,363,248,253,278,77,
9,110,39,151,69,123,99,269,129,120,159,98,189,290,219,82,249,467,279,166,
10,193,40,411,70,365,100,192,130,134,160,197,190,268,220,193,250,98,280,663,
11,144,41,334,71,213,101,96,131,132,161,254,191,231,221,147,251,605,281,142,
12,448,42,383,72,449,102,43,132,47,162,603,192,383,222,37,252,572,282,77,
13,67,43,517,73,325,103,141,133,34,163,224,193,70,223,188,253,55,283,193,
14,41,44,320,74,278,104,471,134,117,164,460,194,141,224,220,254,562,284,244,
15,78,45,101,75,228,105,92,135,85,165,294,195,7,225,695,255,233,285,316,
16,151,46,57,76,145,106,189,136,135,166,98,196,195,226,416,256,218,286,325,
17,445,47,195,77,119,107,397,137,441,167,73,197,158,227,209,257,159,287,51,
18,452,48,55,78,268,108,121,138,389,168,85,198,60,228,110,258,249,288,154,
19,93,49,257,79,144,109,180,139,162,169,218,199,49,229,544,259,332,289,599,
20,213,50,78,80,596,110,91,140,271,170,272,200,366,230,97,260,276,290,319,
21,400,51,247,81,110,111,165,141,408,171,697,201,539,231,443,261,81,291,70,
22,436,52,166,82,335,112,165,142,539,172,105,202,595,232,88,262,411,292,138,
23,102,53,440,83,119,113,525,143,295,173,104,203,402,233,443,263,182,293,55,
24,267,54,201,84,180,114,180,144,147,174,104,204,46,234,11,264,66,294,173,
25,466,55,86,85,199,115,327,145,170,175,260,205,206,235,395,265,520,295,48,
26,58,56,259,86,71,116,378,146,206,176,493,206,314,236,228,266,198,296,40,
27,222,57,144,87,66,117,290,147,15,177,262,207,65,237,58,267,315,297,364,
28,40,58,130,88,576,118,310,148,397,178,205,208,219,238,25,268,323,298,273,
29,117,59,190,89,379,119,143,149,53,179,34,209,230,239,297,269,95,299,201,
30,272,60,127,90,55,120,59,150,381,180,94,210,117,240,314,270,221,300,128,
Centre:,260303,D,A,V,PUBLIC,"SCHOOL,",SECTOR-III,DHURWA,NEAR,JAWAHARLAL,NEHRU,"STADIUM,","RANCHI,",JHARKHAND,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
301,241,331,106,361,78,391,492,421,121,451,565,481,225,511,65,541,166,571,148,
302,103,332,104,362,424,392,31,422,621,452,628,482,157,512,53,542,135,572,93,
303,621,333,377,363,130,393,154,423,321,453,187,483,505,513,460,543,0,573,196,
304,382,334,92,364,345,394,307,424,237,454,153,484,181,514,145,544,213,574,101,
305,236,335,69,365,107,395,44,425,540,455,53,485,227,515,60,545,336,575,217,
306,104,336,95,366,515,396,174,426,177,456,339,486,197,516,66,546,130,,,
307,130,337,478,367,97,397,321,427,333,457,158,487,609,517,76,547,162,,,
308,53,338,270,368,71,398,233,428,175,458,114,488,471,518,421,548,86,,,
309,236,339,159,369,471,399,337,429,525,459,179,489,233,519,192,549,176,,,
310,96,340,175,370,115,400,124,430,37,460,241,490,73,520,288,550,176,,,
311,380,341,36,371,45,401,117,431,266,461,368,491,295,521,515,551,583,,,
312,34,342,57,372,83,402,609,432,22,462,521,492,482,522,450,552,270,,,
313,258,343,508,373,64,403,67,433,83,463,451,493,619,523,397,553,335,,,
314,133,344,288,374,493,404,350,434,144,464,328,494,603,524,224,554,193,,,
315,176,345,71,375,431,405,182,435,134,465,255,495,136,525,257,555,138,,,
316,202,346,325,376,206,406,30,436,58,466,439,496,156,526,366,556,307,,,
317,-16,347,158,377,234,407,113,437,329,467,96,497,90,527,228,557,601,,,
318,357,348,46,378,157,408,150,438,104,468,331,498,50,528,128,558,253,,,
319,157,349,359,379,125,409,369,439,183,469,204,499,346,529,565,559,93,,,
320,405,350,386,380,194,410,85,440,140,470,520,500,202,530,207,560,234,,,
321,255,351,104,381,584,411,120,441,130,471,177,501,142,531,17,561,11,,,
322,49,352,318,382,97,412,48,442,125,472,238,502,435,532,237,562,82,,,
323,649,353,164,383,164,413,202,443,280,473,53,503,39,533,348,563,149,,,
324,304,354,214,384,109,414,65,444,76,474,642,504,346,534,306,564,119,,,
325,181,355,312,385,366,415,243,445,148,475,134,505,404,535,79,565,78,,,
326,311,356,328,386,665,416,176,446,51,476,331,506,169,536,76,566,602,,,
327,340,357,373,387,328,417,199,447,695,477,269,507,25,537,347,567,417,,,
328,234,358,54,388,305,418,6,448,148,478,136,508,260,538,92,568,213,,,
329,35,359,105,389,125,419,584,449,78,479,490,509,288,539,687,569,72,,,
330,114,360,266,390,560,420,153,450,453,480,98,510,169,540,346,570,64,,,
