0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,228,31,598,61,314,91,530,121,117,151,91,181,234,211,106,241,91,271,15,,,,,
2,58,32,142,62,105,92,316,122,46,152,39,182,73,212,111,242,102,272,83,,,,,
3,34,33,198,63,285,93,54,123,639,153,120,183,51,213,92,243,115,273,467,,,,,
4,91,34,14,64,98,94,64,124,219,154,36,184,25,214,274,244,253,274,40,,,,,
5,45,35,32,65,207,95,670,125,571,155,489,185,234,215,497,245,517,275,81,,,,,
6,89,36,297,66,113,96,512,126,305,156,81,186,108,216,110,246,540,276,103,,,,,
7,272,37,91,67,175,97,134,127,301,157,467,187,43,217,70,247,233,277,43,,,,,
8,86,38,374,68,347,98,309,128,93,158,324,188,95,218,73,248,76,278,354,,,,,
9,282,39,70,69,120,99,155,129,47,159,270,189,144,219,419,249,69,279,118,,,,,
10,243,40,114,70,380,100,104,130,57,160,363,190,214,220,642,250,612,280,8,,,,,
11,461,41,204,71,225,101,70,131,124,161,200,191,50,221,98,251,580,281,545,,,,,
12,168,42,287,72,69,102,126,132,123,162,179,192,75,222,531,252,403,282,68,,,,,
13,318,43,65,73,391,103,68,133,50,163,110,193,517,223,433,253,160,283,63,,,,,
14,397,44,458,74,359,104,110,134,77,164,294,194,95,224,80,254,239,284,35,,,,,
15,442,45,238,75,673,105,61,135,378,165,104,195,429,225,138,255,212,285,80,,,,,
16,498,46,314,76,45,106,165,136,120,166,227,196,642,226,165,256,259,286,536,,,,,
17,215,47,52,77,386,107,47,137,471,167,225,197,317,227,88,257,214,287,297,,,,,
18,370,48,202,78,175,108,499,138,503,168,227,198,105,228,110,258,206,288,202,,,,,
19,109,49,25,79,368,109,63,139,35,169,590,199,95,229,354,259,178,289,80,,,,,
20,572,50,295,80,245,110,141,140,456,170,565,200,205,230,179,260,161,290,108,,,,,
21,102,51,20,81,284,111,198,141,556,171,152,201,94,231,195,261,208,291,484,,,,,
22,88,52,242,82,95,112,28,142,176,172,132,202,247,232,116,262,114,292,109,,,,,
23,73,53,239,83,172,113,165,143,172,173,109,203,57,233,296,263,173,293,561,,,,,
24,206,54,82,84,130,114,151,144,232,174,72,204,73,234,156,264,60,294,352,,,,,
25,135,55,395,85,312,115,218,145,190,175,288,205,20,235,149,265,-10,295,267,,,,,
26,261,56,171,86,310,116,303,146,453,176,445,206,87,236,113,266,502,296,335,,,,,
27,120,57,151,87,231,117,105,147,238,177,105,207,93,237,162,267,502,297,608,,,,,
28,257,58,5,88,32,118,311,148,45,178,57,208,112,238,65,268,123,298,85,,,,,
29,93,59,97,89,90,119,373,149,508,179,17,209,28,239,122,269,85,299,319,,,,,
30,645,60,445,90,24,120,224,150,690,180,435,210,279,240,573,270,64,300,57,,,,,
Centre:,392204,GOVT,SR,SEC,SCHOOL,SAWAI,MADHOPUR,(72,"SIDHI),",NEAR,SBI,BANK,CITY,SAWAI,"MADHOPUR,",SAWAI,"MADHOPUR,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,700,331,143,361,80,,,,,,,,,,,,,,,,,,,
302,132,332,115,362,453,,,,,,,,,,,,,,,,,,,
303,386,333,250,363,126,,,,,,,,,,,,,,,,,,,
304,65,334,144,364,516,,,,,,,,,,,,,,,,,,,
305,136,335,33,365,139,,,,,,,,,,,,,,,,,,,
306,149,336,472,366,564,,,,,,,,,,,,,,,,,,,
307,83,337,309,367,381,,,,,,,,,,,,,,,,,,,
308,405,338,65,368,102,,,,,,,,,,,,,,,,,,,
309,196,339,389,369,132,,,,,,,,,,,,,,,,,,,
310,70,340,466,370,61,,,,,,,,,,,,,,,,,,,
311,263,341,130,371,226,,,,,,,,,,,,,,,,,,,
312,58,342,578,372,37,,,,,,,,,,,,,,,,,,,
313,119,343,247,373,157,,,,,,,,,,,,,,,,,,,
314,141,344,495,374,384,,,,,,,,,,,,,,,,,,,
315,85,345,291,375,71,,,,,,,,,,,,,,,,,,,
316,248,346,46,,,,,,,,,,,,,,,,,,,,,
317,310,347,250,,,,,,,,,,,,,,,,,,,,,
318,360,348,101,,,,,,,,,,,,,,,,,,,,,
319,646,349,186,,,,,,,,,,,,,,,,,,,,,
320,413,350,210,,,,,,,,,,,,,,,,,,,,,
321,221,351,513,,,,,,,,,,,,,,,,,,,,,
322,108,352,85,,,,,,,,,,,,,,,,,,,,,
323,276,353,161,,,,,,,,,,,,,,,,,,,,,
324,169,354,311,,,,,,,,,,,,,,,,,,,,,
325,150,355,182,,,,,,,,,,,,,,,,,,,,,
326,375,356,199,,,,,,,,,,,,,,,,,,,,,
327,193,357,117,,,,,,,,,,,,,,,,,,,,,
328,161,358,383,,,,,,,,,,,,,,,,,,,,,
329,110,359,65,,,,,,,,,,,,,,,,,,,,,
330,97,360,39,,,,,,,,,,,,,,,,,,,,,
