0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,75,31,90,61,130,91,364,121,290,151,53,181,130,211,245
2,50,32,35,62,64,92,105,122,145,152,76,182,407,212,40
3,301,33,187,63,174,93,86,123,595,153,189,183,95,213,-9
4,231,34,539,64,211,94,158,124,339,154,123,184,387,214,161
5,51,35,574,65,63,95,42,125,52,155,87,185,99,215,71
6,128,36,118,66,136,96,166,126,92,156,114,186,60,216,59
7,253,37,414,67,300,97,47,127,47,157,246,187,435,217,199
8,99,38,73,68,55,98,21,128,155,158,41,188,41,218,67
9,42,39,80,69,134,99,121,129,160,159,100,189,259,219,56
10,18,40,110,70,338,100,51,130,154,160,77,190,86,220,50
11,60,41,158,71,71,101,114,131,70,161,60,191,24,221,105
12,121,42,85,72,167,102,112,132,180,162,86,192,341,222,27
13,58,43,64,73,41,103,98,133,43,163,230,193,128,223,11
14,163,44,13,74,297,104,370,134,50,164,250,194,21,224,51
15,211,45,472,75,62,105,215,135,212,165,96,195,70,225,110
16,605,46,109,76,104,106,232,136,606,166,52,196,40,226,59
17,447,47,223,77,469,107,94,137,123,167,60,197,270,227,32
18,94,48,229,78,62,108,212,138,176,168,74,198,65,228,137
19,106,49,610,79,123,109,434,139,89,169,49,199,289,229,45
20,440,50,326,80,64,110,75,140,529,170,164,200,15,230,363
21,64,51,193,81,25,111,77,141,44,171,274,201,400,231,11
22,190,52,183,82,105,112,241,142,141,172,64,202,92,232,343
23,120,53,103,83,381,113,17,143,53,173,60,203,134,233,195
24,178,54,55,84,59,114,93,144,295,174,0,204,72,234,83
25,162,55,438,85,164,115,35,145,115,175,59,205,39,235,5
26,40,56,86,86,148,116,61,146,132,176,83,206,125,236,54
27,136,57,278,87,18,117,35,147,124,177,69,207,126,237,94
28,74,58,80,88,330,118,120,148,313,178,95,208,10,,
29,-15,59,-5,89,145,119,216,149,101,179,503,209,482,,
30,37,60,374,90,319,120,68,150,76,180,90,210,670,,
