0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,274,31,178,61,502,91,39,121,23,151,125,181,130,211,119,241,130,271,595,,,,,,,
2,43,32,277,62,452,92,45,122,270,152,239,182,81,212,444,242,58,272,250,,,,,,,
3,42,33,73,63,59,93,146,123,120,153,296,183,44,213,283,243,194,273,113,,,,,,,
4,62,34,59,64,275,94,97,124,55,154,27,184,103,214,40,244,69,274,35,,,,,,,
5,357,35,109,65,193,95,50,125,50,155,36,185,405,215,100,245,91,275,80,,,,,,,
6,404,36,40,66,0,96,55,126,40,156,41,186,75,216,162,246,38,276,360,,,,,,,
7,134,37,185,67,50,97,86,127,246,157,97,187,146,217,57,247,18,277,26,,,,,,,
8,321,38,95,68,120,98,28,128,217,158,57,188,51,218,98,248,364,278,43,,,,,,,
9,92,39,570,69,134,99,248,129,49,159,548,189,50,219,291,249,-4,279,121,,,,,,,
10,165,40,45,70,121,100,279,130,400,160,241,190,341,220,40,250,41,280,72,,,,,,,
11,400,41,46,71,325,101,181,131,79,161,47,191,278,221,139,251,218,281,195,,,,,,,
12,41,42,20,72,32,102,169,132,503,162,96,192,83,222,76,252,60,282,280,,,,,,,
13,360,43,63,73,237,103,245,133,95,163,205,193,42,223,448,253,266,283,94,,,,,,,
14,317,44,27,74,434,104,106,134,100,164,65,194,3,224,70,254,107,284,225,,,,,,,
15,56,45,142,75,243,105,348,135,121,165,9,195,112,225,121,255,350,285,187,,,,,,,
16,235,46,415,76,116,106,75,136,195,166,75,196,188,226,50,256,57,286,202,,,,,,,
17,30,47,178,77,49,107,188,137,64,167,116,197,412,227,75,257,59,287,498,,,,,,,
18,0,48,75,78,622,108,330,138,98,168,134,198,442,228,582,258,55,288,137,,,,,,,
19,378,49,89,79,62,109,65,139,63,169,176,199,391,229,373,259,94,289,9,,,,,,,
20,199,50,627,80,184,110,86,140,90,170,79,200,205,230,44,260,402,290,63,,,,,,,
21,19,51,19,81,190,111,37,141,330,171,61,201,200,231,224,261,27,291,55,,,,,,,
22,86,52,210,82,65,112,46,142,296,172,254,202,293,232,157,262,152,292,90,,,,,,,
23,101,53,34,83,96,113,110,143,225,173,131,203,508,233,249,263,193,293,101,,,,,,,
24,257,54,63,84,72,114,98,144,160,174,85,204,51,234,27,264,93,294,120,,,,,,,
25,90,55,65,85,110,115,65,145,388,175,146,205,203,235,81,265,309,295,53,,,,,,,
26,97,56,67,86,52,116,93,146,80,176,296,206,99,236,365,266,178,296,68,,,,,,,
27,21,57,80,87,509,117,384,147,39,177,415,207,117,237,58,267,45,297,137,,,,,,,
28,510,58,72,88,262,118,406,148,81,178,40,208,200,238,45,268,35,298,-5,,,,,,,
29,127,59,48,89,45,119,312,149,100,179,375,209,80,239,81,269,330,299,136,,,,,,,
30,38,60,123,90,76,120,75,150,34,180,221,210,100,240,240,270,-8,300,259,,,,,,,
Centre:,300337,MATA,GUJRI,GIRLS'',PUBLIC,"SCHOOL,",MUNDLA,"NAYTA,",BY,PASS,"ROAD,",NEAR,SILVER,SPRINGS,PHASE,"I,","INDORE,","INDORE,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,150,331,11,361,105,391,80,421,304,,,,,,,,,,,,,,,,,
302,386,332,396,362,101,392,32,422,265,,,,,,,,,,,,,,,,,
303,230,333,190,363,100,393,71,423,50,,,,,,,,,,,,,,,,,
304,305,334,102,364,491,394,502,424,62,,,,,,,,,,,,,,,,,
305,12,335,88,365,214,395,69,425,45,,,,,,,,,,,,,,,,,
306,95,336,40,366,63,396,238,426,235,,,,,,,,,,,,,,,,,
307,247,337,61,367,132,397,53,427,25,,,,,,,,,,,,,,,,,
308,401,338,62,368,87,398,60,428,35,,,,,,,,,,,,,,,,,
309,344,339,180,369,182,399,259,429,300,,,,,,,,,,,,,,,,,
310,72,340,561,370,34,400,104,430,33,,,,,,,,,,,,,,,,,
311,176,341,51,371,77,401,85,431,14,,,,,,,,,,,,,,,,,
312,83,342,25,372,42,402,26,432,36,,,,,,,,,,,,,,,,,
313,34,343,96,373,61,403,300,433,100,,,,,,,,,,,,,,,,,
314,45,344,46,374,125,404,61,434,104,,,,,,,,,,,,,,,,,
315,83,345,57,375,194,405,30,435,39,,,,,,,,,,,,,,,,,
316,121,346,11,376,143,406,45,,,,,,,,,,,,,,,,,,,
317,557,347,215,377,89,407,77,,,,,,,,,,,,,,,,,,,
318,25,348,392,378,320,408,66,,,,,,,,,,,,,,,,,,,
319,233,349,98,379,72,409,78,,,,,,,,,,,,,,,,,,,
320,49,350,306,380,14,410,90,,,,,,,,,,,,,,,,,,,
321,59,351,134,381,275,411,50,,,,,,,,,,,,,,,,,,,
322,123,352,337,382,117,412,35,,,,,,,,,,,,,,,,,,,
323,74,353,0,383,89,413,566,,,,,,,,,,,,,,,,,,,
324,392,354,221,384,198,414,90,,,,,,,,,,,,,,,,,,,
325,331,355,417,385,342,415,78,,,,,,,,,,,,,,,,,,,
326,58,356,122,386,249,416,97,,,,,,,,,,,,,,,,,,,
327,61,357,41,387,265,417,278,,,,,,,,,,,,,,,,,,,
328,75,358,107,388,143,418,173,,,,,,,,,,,,,,,,,,,
329,120,359,238,389,55,419,102,,,,,,,,,,,,,,,,,,,
330,213,360,159,390,44,420,583,,,,,,,,,,,,,,,,,,,
