0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
ROAD,"AMRAVATI,","AMRAVATI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,94,31,422,61,31,91,116,121,182,151,225,181,41,211,196,241,449,271,474,,,,,,,
2,312,32,85,62,40,92,479,122,352,152,67,182,308,212,373,242,342,272,76,,,,,,,
3,403,33,201,63,365,93,78,123,95,153,74,183,95,213,418,243,360,273,94,,,,,,,
4,93,34,310,64,264,94,168,124,172,154,155,184,106,214,83,244,655,274,29,,,,,,,
5,2,35,44,65,91,95,225,125,91,155,164,185,112,215,116,245,212,275,80,,,,,,,
6,39,36,288,66,130,96,173,126,380,156,106,186,30,216,18,246,237,276,85,,,,,,,
7,31,37,15,67,76,97,328,127,66,157,39,187,271,217,168,247,128,277,252,,,,,,,
8,205,38,50,68,64,98,330,128,538,158,95,188,245,218,131,248,45,278,35,,,,,,,
9,321,39,254,69,91,99,231,129,176,159,182,189,44,219,228,249,45,279,206,,,,,,,
10,594,40,1,70,128,100,330,130,345,160,11,190,-5,220,150,250,472,280,403,,,,,,,
11,65,41,307,71,558,101,-10,131,171,161,82,191,274,221,256,251,40,281,226,,,,,,,
12,145,42,244,72,70,102,383,132,40,162,121,192,113,222,65,252,104,282,30,,,,,,,
13,571,43,127,73,597,103,409,133,76,163,100,193,137,223,94,253,169,283,332,,,,,,,
14,375,44,210,74,35,104,179,134,322,164,153,194,130,224,80,254,77,284,-8,,,,,,,
15,43,45,106,75,255,105,520,135,97,165,94,195,508,225,513,255,335,285,213,,,,,,,
16,80,46,95,76,41,106,100,136,5,166,40,196,226,226,67,256,15,286,152,,,,,,,
17,118,47,65,77,114,107,160,137,116,167,47,197,242,227,225,257,354,287,59,,,,,,,
18,142,48,216,78,294,108,158,138,141,168,377,198,120,228,364,258,91,288,62,,,,,,,
19,269,49,236,79,485,109,107,139,35,169,133,199,88,229,93,259,513,289,142,,,,,,,
20,60,50,41,80,225,110,18,140,472,170,185,200,128,230,48,260,131,290,178,,,,,,,
21,144,51,369,81,129,111,251,141,279,171,84,201,72,231,80,261,189,291,125,,,,,,,
22,182,52,55,82,452,112,86,142,43,172,161,202,42,232,352,262,525,292,250,,,,,,,
23,5,53,71,83,19,113,27,143,433,173,206,203,111,233,209,263,183,293,92,,,,,,,
24,195,54,62,84,30,114,464,144,39,174,115,204,140,234,228,264,313,294,34,,,,,,,
25,83,55,453,85,38,115,527,145,84,175,33,205,88,235,124,265,144,295,367,,,,,,,
26,297,56,130,86,134,116,36,146,342,176,70,206,670,236,-20,266,104,296,144,,,,,,,
27,238,57,306,87,50,117,344,147,163,177,24,207,86,237,186,267,588,297,370,,,,,,,
28,70,58,19,88,348,118,253,148,128,178,155,208,161,238,239,268,50,298,74,,,,,,,
29,26,59,210,89,59,119,695,149,644,179,252,209,470,239,125,269,108,299,422,,,,,,,
30,23,60,184,90,95,120,55,150,333,180,220,210,58,240,80,270,39,300,115,,,,,,,
Centre:,310307,K.K.CAMBRIDGE,INT,SCHOOL,"MH,",K,K,CAMBRIDGE,INTERNATIONAL,SCHOOL,SURVEY,NO.,39/2,AHEAD,OF,AMARAVATI,UNIVERSITY,RAJURA,NAKA,MARDI,NEET,(UG),2024,Page,No.,2
ROAD,"AMRAVATI,","AMRAVATI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,115,331,57,361,123,391,151,421,103,451,41,,,,,,,,,,,,,,,
302,465,332,100,362,86,392,102,422,155,452,159,,,,,,,,,,,,,,,
303,279,333,63,363,282,393,404,423,71,453,210,,,,,,,,,,,,,,,
304,263,334,512,364,87,394,123,424,217,454,24,,,,,,,,,,,,,,,
305,128,335,385,365,90,395,127,425,372,455,61,,,,,,,,,,,,,,,
306,25,336,136,366,436,396,79,426,82,456,223,,,,,,,,,,,,,,,
307,77,337,520,367,196,397,153,427,115,457,315,,,,,,,,,,,,,,,
308,43,338,184,368,457,398,150,428,289,458,5,,,,,,,,,,,,,,,
309,177,339,242,369,310,399,176,429,10,459,325,,,,,,,,,,,,,,,
310,139,340,155,370,273,400,170,430,16,460,50,,,,,,,,,,,,,,,
311,100,341,182,371,198,401,40,431,64,461,203,,,,,,,,,,,,,,,
312,375,342,396,372,142,402,393,432,284,462,28,,,,,,,,,,,,,,,
313,58,343,223,373,19,403,152,433,184,463,353,,,,,,,,,,,,,,,
314,397,344,128,374,239,404,116,434,61,464,51,,,,,,,,,,,,,,,
315,137,345,417,375,48,405,302,435,330,465,126,,,,,,,,,,,,,,,
316,155,346,148,376,242,406,309,436,571,466,569,,,,,,,,,,,,,,,
317,78,347,141,377,156,407,67,437,67,467,94,,,,,,,,,,,,,,,
318,117,348,100,378,84,408,35,438,105,468,278,,,,,,,,,,,,,,,
319,55,349,245,379,450,409,55,439,315,,,,,,,,,,,,,,,,,
320,366,350,630,380,224,410,81,440,42,,,,,,,,,,,,,,,,,
321,70,351,142,381,208,411,503,441,653,,,,,,,,,,,,,,,,,
322,615,352,245,382,84,412,240,442,100,,,,,,,,,,,,,,,,,
323,93,353,569,383,71,413,144,443,348,,,,,,,,,,,,,,,,,
324,202,354,45,384,44,414,90,444,221,,,,,,,,,,,,,,,,,
325,119,355,208,385,21,415,256,445,78,,,,,,,,,,,,,,,,,
326,105,356,45,386,21,416,315,446,402,,,,,,,,,,,,,,,,,
327,400,357,201,387,84,417,145,447,494,,,,,,,,,,,,,,,,,
328,97,358,59,388,60,418,182,448,307,,,,,,,,,,,,,,,,,
329,70,359,214,389,147,419,195,449,218,,,,,,,,,,,,,,,,,
330,419,360,417,390,288,420,141,450,161,,,,,,,,,,,,,,,,,
