0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,55,31,47,61,154,91,130,121,135,151,125,181,48,211,60,241,81,271,40,,
2,164,32,127,62,172,92,180,122,110,152,306,182,153,212,150,242,88,272,92,,
3,110,33,49,63,120,93,297,123,242,153,7,183,270,213,95,243,68,273,120,,
4,319,34,141,64,35,94,95,124,92,154,167,184,134,214,44,244,80,274,187,,
5,143,35,135,65,380,95,120,125,109,155,148,185,118,215,97,245,56,275,56,,
6,108,36,103,66,172,96,185,126,105,156,151,186,70,216,285,246,91,276,125,,
7,177,37,50,67,95,97,67,127,49,157,83,187,125,217,151,247,477,277,49,,
8,122,38,144,68,132,98,120,128,102,158,79,188,228,218,339,248,71,278,160,,
9,263,39,199,69,542,99,233,129,79,159,93,189,70,219,77,249,255,279,149,,
10,292,40,74,70,190,100,45,130,547,160,141,190,40,220,143,250,534,280,140,,
11,311,41,322,71,126,101,102,131,100,161,131,191,127,221,117,251,265,281,25,,
12,61,42,114,72,122,102,170,132,72,162,100,192,171,222,74,252,80,282,137,,
13,52,43,23,73,110,103,82,133,174,163,301,193,110,223,67,253,163,283,111,,
14,69,44,44,74,98,104,186,134,146,164,80,194,8,224,115,254,130,284,155,,
15,110,45,259,75,166,105,477,135,267,165,66,195,363,225,18,255,115,285,143,,
16,63,46,333,76,81,106,265,136,101,166,30,196,95,226,93,256,94,286,73,,
17,511,47,113,77,80,107,100,137,60,167,108,197,128,227,100,257,78,287,63,,
18,101,48,66,78,44,108,45,138,135,168,310,198,100,228,251,258,113,288,70,,
19,35,49,180,79,131,109,179,139,260,169,129,199,61,229,91,259,120,289,36,,
20,114,50,96,80,65,110,98,140,571,170,97,200,65,230,184,260,135,290,86,,
21,39,51,69,81,16,111,94,141,107,171,173,201,91,231,147,261,165,291,46,,
22,90,52,220,82,142,112,116,142,22,172,435,202,114,232,60,262,250,292,37,,
23,131,53,109,83,81,113,642,143,80,173,147,203,130,233,90,263,115,293,170,,
24,37,54,198,84,77,114,75,144,79,174,196,204,317,234,90,264,324,294,105,,
25,70,55,87,85,64,115,109,145,238,175,190,205,114,235,54,265,101,295,120,,
26,130,56,30,86,145,116,413,146,141,176,140,206,292,236,100,266,70,296,20,,
27,287,57,130,87,69,117,226,147,95,177,90,207,429,237,189,267,79,297,173,,
28,136,58,107,88,123,118,125,148,212,178,160,208,90,238,312,268,52,298,80,,
29,133,59,43,89,15,119,77,149,139,179,97,209,125,239,140,269,129,299,113,,
30,121,60,615,90,65,120,72,150,52,180,189,210,80,240,105,270,141,300,115,,
Centre:,411605,AAA,INTERNATIONAL,"SCHOOL,",AAA,INTERNATIONAL,SCHOOL,"4/68,S.N.",PURAM,"ROAD,","THIRUTHANGAL,","SIVAKASI.,","VIRUDHUNAGAR,",TAMIL,NADU,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,126,331,128,361,44,,,,,,,,,,,,,,,,
302,122,332,129,362,200,,,,,,,,,,,,,,,,
303,75,333,145,363,132,,,,,,,,,,,,,,,,
304,84,334,309,,,,,,,,,,,,,,,,,,
305,147,335,151,,,,,,,,,,,,,,,,,,
306,85,336,60,,,,,,,,,,,,,,,,,,
307,79,337,79,,,,,,,,,,,,,,,,,,
308,109,338,37,,,,,,,,,,,,,,,,,,
309,119,339,65,,,,,,,,,,,,,,,,,,
310,150,340,54,,,,,,,,,,,,,,,,,,
311,428,341,255,,,,,,,,,,,,,,,,,,
312,138,342,111,,,,,,,,,,,,,,,,,,
313,100,343,351,,,,,,,,,,,,,,,,,,
314,237,344,103,,,,,,,,,,,,,,,,,,
315,214,345,63,,,,,,,,,,,,,,,,,,
316,225,346,83,,,,,,,,,,,,,,,,,,
317,381,347,98,,,,,,,,,,,,,,,,,,
318,126,348,144,,,,,,,,,,,,,,,,,,
319,47,349,110,,,,,,,,,,,,,,,,,,
320,44,350,76,,,,,,,,,,,,,,,,,,
321,74,351,68,,,,,,,,,,,,,,,,,,
322,96,352,53,,,,,,,,,,,,,,,,,,
323,145,353,63,,,,,,,,,,,,,,,,,,
324,641,354,186,,,,,,,,,,,,,,,,,,
325,59,355,178,,,,,,,,,,,,,,,,,,
326,75,356,88,,,,,,,,,,,,,,,,,,
327,151,357,70,,,,,,,,,,,,,,,,,,
328,101,358,570,,,,,,,,,,,,,,,,,,
329,205,359,205,,,,,,,,,,,,,,,,,,
330,120,360,76,,,,,,,,,,,,,,,,,,
