0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
DELHI/NEW,"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,121,31,285,61,495,91,57,121,128,151,357,181,131,211,216,241,449,271,314,,,,,
2,535,32,166,62,349,92,305,122,227,152,208,182,376,212,91,242,414,272,91,,,,,
3,117,33,315,63,77,93,151,123,160,153,88,183,142,213,548,243,118,273,148,,,,,
4,191,34,263,64,318,94,255,124,315,154,30,184,285,214,190,244,129,274,246,,,,,
5,180,35,176,65,374,95,281,125,160,155,660,185,558,215,107,245,365,275,144,,,,,
6,167,36,426,66,36,96,170,126,393,156,131,186,285,216,299,246,114,276,183,,,,,
7,613,37,665,67,421,97,130,127,77,157,343,187,520,217,192,247,41,277,66,,,,,
8,150,38,297,68,393,98,99,128,120,158,189,188,359,218,544,248,273,278,119,,,,,
9,590,39,220,69,70,99,447,129,35,159,69,189,127,219,228,249,107,279,197,,,,,
10,322,40,228,70,301,100,233,130,81,160,122,190,29,220,289,250,139,280,135,,,,,
11,166,41,142,71,166,101,137,131,175,161,336,191,120,221,422,251,155,281,505,,,,,
12,120,42,394,72,71,102,405,132,200,162,406,192,161,222,279,252,274,282,21,,,,,
13,143,43,362,73,607,103,316,133,433,163,155,193,447,223,136,253,445,283,636,,,,,
14,616,44,520,74,238,104,613,134,148,164,516,194,151,224,110,254,33,284,85,,,,,
15,244,45,230,75,566,105,112,135,221,165,121,195,465,225,165,255,101,285,269,,,,,
16,173,46,120,76,219,106,465,136,144,166,110,196,242,226,121,256,84,286,154,,,,,
17,566,47,222,77,118,107,196,137,80,167,110,197,199,227,144,257,76,287,282,,,,,
18,95,48,520,78,101,108,145,138,55,168,470,198,184,228,309,258,580,288,199,,,,,
19,182,49,90,79,104,109,291,139,477,169,349,199,152,229,112,259,50,289,215,,,,,
20,55,50,151,80,147,110,107,140,406,170,298,200,177,230,397,260,392,290,663,,,,,
21,201,51,168,81,88,111,489,141,396,171,499,201,110,231,286,261,144,291,85,,,,,
22,455,52,390,82,104,112,520,142,247,172,67,202,74,232,435,262,252,292,236,,,,,
23,191,53,229,83,296,113,99,143,534,173,140,203,228,233,305,263,154,293,256,,,,,
24,91,54,183,84,113,114,664,144,140,174,220,204,433,234,100,264,239,294,186,,,,,
25,194,55,167,85,390,115,694,145,464,175,259,205,114,235,223,265,145,295,168,,,,,
26,87,56,235,86,525,116,185,146,304,176,80,206,374,236,147,266,605,296,449,,,,,
27,141,57,42,87,471,117,150,147,166,177,527,207,479,237,160,267,164,297,52,,,,,
28,145,58,283,88,269,118,32,148,395,178,85,208,105,238,191,268,251,298,90,,,,,
29,595,59,110,89,100,119,250,149,217,179,477,209,550,239,625,269,35,299,280,,,,,
30,296,60,656,90,201,120,278,150,221,180,532,210,79,240,180,270,50,300,53,,,,,
Centre:,200118,DECENT,PUBLIC,"SCHOOL,","H-34,","SECTOR-3,","ROHINI,",DELHI-110085,NORTH,WEST,NEAR,AYODHYA,CHOWK,(NEAREST,METRO,STATION,ROHINI,"WEST),",NEET,(UG),2024,Page,No.,2
DELHI/NEW,"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,321,331,50,361,81,391,487,,,,,,,,,,,,,,,,,
302,282,332,173,362,300,392,276,,,,,,,,,,,,,,,,,
303,479,333,488,363,513,393,206,,,,,,,,,,,,,,,,,
304,122,334,84,364,212,394,382,,,,,,,,,,,,,,,,,
305,81,335,192,365,409,395,254,,,,,,,,,,,,,,,,,
306,66,336,326,366,383,396,86,,,,,,,,,,,,,,,,,
307,101,337,311,367,217,397,107,,,,,,,,,,,,,,,,,
308,188,338,486,368,246,,,,,,,,,,,,,,,,,,,
309,403,339,429,369,75,,,,,,,,,,,,,,,,,,,
310,323,340,225,370,25,,,,,,,,,,,,,,,,,,,
311,155,341,189,371,72,,,,,,,,,,,,,,,,,,,
312,600,342,58,372,60,,,,,,,,,,,,,,,,,,,
313,273,343,185,373,245,,,,,,,,,,,,,,,,,,,
314,293,344,378,374,155,,,,,,,,,,,,,,,,,,,
315,377,345,348,375,318,,,,,,,,,,,,,,,,,,,
316,267,346,175,376,64,,,,,,,,,,,,,,,,,,,
317,123,347,145,377,706,,,,,,,,,,,,,,,,,,,
318,114,348,375,378,161,,,,,,,,,,,,,,,,,,,
319,319,349,305,379,518,,,,,,,,,,,,,,,,,,,
320,88,350,138,380,75,,,,,,,,,,,,,,,,,,,
321,99,351,344,381,77,,,,,,,,,,,,,,,,,,,
322,310,352,233,382,32,,,,,,,,,,,,,,,,,,,
323,211,353,222,383,340,,,,,,,,,,,,,,,,,,,
324,132,354,253,384,88,,,,,,,,,,,,,,,,,,,
325,508,355,668,385,201,,,,,,,,,,,,,,,,,,,
326,143,356,95,386,175,,,,,,,,,,,,,,,,,,,
327,252,357,60,387,265,,,,,,,,,,,,,,,,,,,
328,389,358,244,388,66,,,,,,,,,,,,,,,,,,,
329,77,359,114,389,333,,,,,,,,,,,,,,,,,,,
330,683,360,323,390,56,,,,,,,,,,,,,,,,,,,
