0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
"PRADESH,","PRAYAGRAJ,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,85,31,518,61,82,91,75,121,299,151,319,181,266,211,403,241,154,271,221,,,
2,208,32,187,62,52,92,199,122,82,152,378,182,77,212,241,242,142,272,80,,,
3,159,33,116,63,112,93,410,123,46,153,180,183,155,213,502,243,32,273,90,,,
4,389,34,323,64,205,94,214,124,504,154,115,184,105,214,107,244,556,274,60,,,
5,65,35,437,65,101,95,60,125,213,155,310,185,83,215,66,245,89,275,320,,,
6,100,36,92,66,120,96,355,126,481,156,60,186,552,216,43,246,95,276,394,,,
7,186,37,122,67,105,97,30,127,303,157,455,187,267,217,319,247,110,277,274,,,
8,122,38,224,68,254,98,49,128,55,158,438,188,132,218,204,248,291,278,13,,,
9,345,39,75,69,114,99,655,129,35,159,149,189,114,219,259,249,420,279,132,,,
10,135,40,226,70,129,100,231,130,259,160,177,190,309,220,69,250,225,280,230,,,
11,80,41,65,71,19,101,138,131,388,161,80,191,312,221,220,251,5,281,391,,,
12,317,42,450,72,159,102,251,132,108,162,451,192,334,222,277,252,98,282,80,,,
13,20,43,390,73,370,103,373,133,336,163,131,193,52,223,617,253,21,283,199,,,
14,173,44,137,74,359,104,290,134,388,164,325,194,62,224,35,254,104,284,528,,,
15,245,45,5,75,236,105,160,135,448,165,60,195,134,225,330,255,278,285,273,,,
16,447,46,601,76,86,106,138,136,50,166,105,196,209,226,213,256,522,286,90,,,
17,350,47,262,77,138,107,66,137,236,167,355,197,69,227,53,257,598,287,369,,,
18,199,48,50,78,375,108,267,138,158,168,670,198,473,228,650,258,428,288,136,,,
19,114,49,60,79,58,109,110,139,71,169,99,199,262,229,608,259,21,289,174,,,
20,531,50,165,80,375,110,84,140,111,170,52,200,284,230,247,260,-12,290,33,,,
21,378,51,165,81,319,111,159,141,102,171,95,201,297,231,231,261,74,291,160,,,
22,246,52,132,82,563,112,229,142,134,172,20,202,212,232,350,262,139,292,145,,,
23,457,53,511,83,100,113,-22,143,81,173,411,203,70,233,472,263,84,293,266,,,
24,425,54,165,84,105,114,40,144,102,174,85,204,116,234,491,264,133,294,131,,,
25,388,55,65,85,519,115,680,145,452,175,65,205,24,235,178,265,105,295,97,,,
26,535,56,278,86,60,116,188,146,385,176,269,206,92,236,143,266,188,296,349,,,
27,290,57,268,87,609,117,292,147,372,177,256,207,310,237,420,267,157,297,347,,,
28,70,58,45,88,83,118,350,148,48,178,196,208,125,238,259,268,429,298,500,,,
29,377,59,84,89,216,119,191,149,488,179,114,209,78,239,608,269,140,299,361,,,
30,212,60,367,90,359,120,68,150,50,180,227,210,351,240,247,270,201,300,287,,,
Centre:,440213,PRAYAG,PUBLIC,SCH,LALGOPALGANJ,JHARHA,"ALLAHABAD,",PRAYAG,PUBLIC,SCHOOL,LALGOPALGANJ,SRINGVERPUR,ROAD,JHARHA,ALLAHABAD,UTTAR,NEET,(UG),2024,Page,No.,2
"PRADESH,","PRAYAGRAJ,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
301,273,331,109,361,161,391,22,421,49,451,67,481,230,511,139,541,130,571,254,,,
302,123,332,318,362,116,392,50,422,504,452,421,482,85,512,124,542,282,572,65,,,
303,401,333,513,363,57,393,149,423,149,453,172,483,27,513,259,543,223,573,354,,,
304,134,334,488,364,254,394,138,424,438,454,108,484,176,514,324,544,76,574,87,,,
305,605,335,264,365,158,395,274,425,555,455,415,485,185,515,48,545,104,575,209,,,
306,210,336,102,366,126,396,73,426,-2,456,117,486,125,516,342,546,69,576,1,,,
307,126,337,618,367,342,397,588,427,534,457,431,487,187,517,372,547,342,577,168,,,
308,265,338,372,368,631,398,77,428,533,458,408,488,214,518,23,548,80,578,82,,,
309,268,339,253,369,46,399,300,429,45,459,646,489,68,519,134,549,258,579,638,,,
310,15,340,39,370,203,400,203,430,178,460,36,490,425,520,230,550,312,580,100,,,
311,72,341,204,371,226,401,412,431,141,461,258,491,372,521,263,551,300,581,107,,,
312,417,342,341,372,144,402,175,432,555,462,73,492,142,522,300,552,466,582,114,,,
313,110,343,300,373,502,403,297,433,475,463,372,493,172,523,199,553,542,583,655,,,
314,65,344,363,374,65,404,277,434,380,464,313,494,309,524,241,554,557,584,316,,,
315,107,345,229,375,67,405,380,435,424,465,284,495,104,525,89,555,113,585,68,,,
316,94,346,112,376,646,406,134,436,61,466,113,496,40,526,56,556,139,586,261,,,
317,131,347,38,377,86,407,94,437,40,467,194,497,381,527,78,557,691,587,322,,,
318,298,348,171,378,664,408,536,438,261,468,75,498,95,528,532,558,357,588,142,,,
319,49,349,354,379,254,409,86,439,566,469,71,499,172,529,246,559,71,589,311,,,
320,260,350,150,380,105,410,526,440,77,470,219,500,162,530,82,560,59,590,72,,,
321,158,351,78,381,329,411,82,441,191,471,678,501,147,531,547,561,185,591,238,,,
322,480,352,431,382,212,412,32,442,594,472,319,502,350,532,116,562,110,592,546,,,
323,44,353,186,383,373,413,165,443,113,473,290,503,125,533,538,563,322,593,59,,,
324,34,354,87,384,57,414,0,444,165,474,526,504,60,534,65,564,142,594,256,,,
325,172,355,629,385,295,415,251,445,134,475,105,505,442,535,376,565,642,595,191,,,
326,282,356,130,386,442,416,509,446,70,476,63,506,254,536,246,566,40,596,316,,,
327,158,357,97,387,101,417,618,447,646,477,120,507,31,537,272,567,194,597,295,,,
328,115,358,45,388,226,418,233,448,103,478,415,508,203,538,628,568,19,598,38,,,
329,325,359,168,389,112,419,51,449,222,479,202,509,67,539,127,569,626,599,211,,,
330,157,360,124,390,70,420,137,450,91,480,100,510,236,540,125,570,353,600,260,,,
Centre:,440213,PRAYAG,PUBLIC,SCH,LALGOPALGANJ,JHARHA,"ALLAHABAD,",PRAYAG,PUBLIC,SCHOOL,LALGOPALGANJ,SRINGVERPUR,ROAD,JHARHA,ALLAHABAD,UTTAR,NEET,(UG),2024,Page,No.,3
"PRADESH,","PRAYAGRAJ,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
601,337,631,170,661,67,691,98,,,,,,,,,,,,,,,
602,276,632,448,662,78,692,229,,,,,,,,,,,,,,,
603,171,633,74,663,91,693,353,,,,,,,,,,,,,,,
604,115,634,550,664,21,694,231,,,,,,,,,,,,,,,
605,211,635,601,665,369,695,216,,,,,,,,,,,,,,,
606,485,636,296,666,119,696,40,,,,,,,,,,,,,,,
607,68,637,337,667,83,697,357,,,,,,,,,,,,,,,
608,265,638,95,668,240,698,464,,,,,,,,,,,,,,,
609,163,639,715,669,39,699,43,,,,,,,,,,,,,,,
610,583,640,182,670,554,700,111,,,,,,,,,,,,,,,
611,179,641,159,671,279,701,286,,,,,,,,,,,,,,,
612,70,642,41,672,560,702,385,,,,,,,,,,,,,,,
613,273,643,113,673,132,703,99,,,,,,,,,,,,,,,
614,44,644,205,674,532,704,45,,,,,,,,,,,,,,,
615,200,645,131,675,474,705,75,,,,,,,,,,,,,,,
616,55,646,184,676,197,706,134,,,,,,,,,,,,,,,
617,396,647,61,677,23,707,496,,,,,,,,,,,,,,,
618,210,648,77,678,152,708,281,,,,,,,,,,,,,,,
619,658,649,166,679,177,709,59,,,,,,,,,,,,,,,
620,224,650,261,680,46,710,430,,,,,,,,,,,,,,,
621,86,651,497,681,81,,,,,,,,,,,,,,,,,
622,252,652,163,682,61,,,,,,,,,,,,,,,,,
623,5,653,285,683,31,,,,,,,,,,,,,,,,,
624,98,654,27,684,118,,,,,,,,,,,,,,,,,
625,313,655,157,685,120,,,,,,,,,,,,,,,,,
626,160,656,159,686,612,,,,,,,,,,,,,,,,,
627,157,657,86,687,104,,,,,,,,,,,,,,,,,
628,64,658,550,688,646,,,,,,,,,,,,,,,,,
629,571,659,110,689,53,,,,,,,,,,,,,,,,,
630,425,660,134,690,120,,,,,,,,,,,,,,,,,
