0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,48,31,104,61,252,91,131,121,565,151,106,181,94,211,72,241,675,271,138,,,,,,,
2,88,32,680,62,636,92,584,122,268,152,25,182,150,212,33,242,202,272,30,,,,,,,
3,136,33,70,63,143,93,193,123,120,153,150,183,310,213,71,243,157,273,181,,,,,,,
4,167,34,64,64,168,94,470,124,103,154,192,184,87,214,295,244,156,274,65,,,,,,,
5,96,35,294,65,196,95,223,125,286,155,117,185,30,215,235,245,27,275,342,,,,,,,
6,37,36,500,66,323,96,101,126,90,156,225,186,473,216,76,246,158,276,401,,,,,,,
7,61,37,352,67,47,97,23,127,407,157,162,187,211,217,38,247,71,277,256,,,,,,,
8,182,38,163,68,291,98,317,128,100,158,141,188,117,218,523,248,158,278,488,,,,,,,
9,370,39,318,69,303,99,46,129,139,159,107,189,96,219,214,249,74,279,285,,,,,,,
10,657,40,109,70,106,100,32,130,364,160,13,190,94,220,446,250,16,280,85,,,,,,,
11,224,41,110,71,537,101,451,131,253,161,268,191,238,221,234,251,68,281,148,,,,,,,
12,70,42,154,72,111,102,438,132,42,162,39,192,161,222,581,252,117,282,72,,,,,,,
13,280,43,101,73,55,103,251,133,198,163,269,193,560,223,60,253,603,283,78,,,,,,,
14,61,44,92,74,343,104,58,134,74,164,161,194,235,224,147,254,292,284,239,,,,,,,
15,114,45,-6,75,63,105,151,135,448,165,82,195,335,225,255,255,163,285,55,,,,,,,
16,166,46,45,76,535,106,362,136,444,166,167,196,575,226,410,256,140,286,119,,,,,,,
17,710,47,41,77,105,107,185,137,152,167,416,197,70,227,265,257,417,287,92,,,,,,,
18,228,48,352,78,29,108,117,138,109,168,42,198,245,228,98,258,462,288,25,,,,,,,
19,105,49,106,79,578,109,172,139,361,169,96,199,230,229,0,259,104,289,337,,,,,,,
20,40,50,414,80,525,110,241,140,92,170,67,200,224,230,125,260,193,290,262,,,,,,,
21,100,51,162,81,215,111,34,141,102,171,44,201,298,231,271,261,209,291,359,,,,,,,
22,115,52,38,82,355,112,288,142,31,172,85,202,88,232,84,262,156,292,507,,,,,,,
23,105,53,344,83,102,113,78,143,393,173,113,203,177,233,147,263,369,293,22,,,,,,,
24,70,54,18,84,56,114,98,144,195,174,242,204,152,234,75,264,113,294,235,,,,,,,
25,525,55,587,85,144,115,71,145,113,175,191,205,43,235,163,265,402,295,550,,,,,,,
26,355,56,158,86,75,116,203,146,111,176,180,206,189,236,212,266,212,296,189,,,,,,,
27,60,57,95,87,370,117,405,147,275,177,265,207,124,237,652,267,285,297,153,,,,,,,
28,44,58,109,88,367,118,249,148,97,178,207,208,77,238,16,268,170,298,120,,,,,,,
29,72,59,81,89,465,119,285,149,481,179,167,209,428,239,157,269,238,299,61,,,,,,,
30,95,60,301,90,425,120,94,150,106,180,114,210,155,240,122,270,52,300,54,,,,,,,
Centre:,311819,ANAND,VISHWA,GURUKUL,SR.,"COLLEGE,",NEXT,TO,MITTAL,PARK,RAGHUNATH,NAGAR,WAGLE,ESTATE,THANE,WEST,-,"400604,","THANE,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,38,331,298,361,221,,,,,,,,,,,,,,,,,,,,,
302,88,332,328,362,282,,,,,,,,,,,,,,,,,,,,,
303,323,333,161,363,190,,,,,,,,,,,,,,,,,,,,,
304,214,334,160,364,490,,,,,,,,,,,,,,,,,,,,,
305,449,335,192,365,175,,,,,,,,,,,,,,,,,,,,,
306,304,336,351,366,139,,,,,,,,,,,,,,,,,,,,,
307,436,337,62,367,128,,,,,,,,,,,,,,,,,,,,,
308,114,338,195,368,203,,,,,,,,,,,,,,,,,,,,,
309,65,339,105,369,56,,,,,,,,,,,,,,,,,,,,,
310,390,340,122,370,135,,,,,,,,,,,,,,,,,,,,,
311,236,341,479,371,271,,,,,,,,,,,,,,,,,,,,,
312,54,342,93,372,71,,,,,,,,,,,,,,,,,,,,,
313,199,343,80,373,84,,,,,,,,,,,,,,,,,,,,,
314,107,344,80,374,107,,,,,,,,,,,,,,,,,,,,,
315,30,345,323,375,92,,,,,,,,,,,,,,,,,,,,,
316,173,346,179,376,121,,,,,,,,,,,,,,,,,,,,,
317,58,347,256,377,40,,,,,,,,,,,,,,,,,,,,,
318,571,348,87,378,227,,,,,,,,,,,,,,,,,,,,,
319,70,349,214,,,,,,,,,,,,,,,,,,,,,,,
320,158,350,150,,,,,,,,,,,,,,,,,,,,,,,
321,56,351,213,,,,,,,,,,,,,,,,,,,,,,,
322,164,352,87,,,,,,,,,,,,,,,,,,,,,,,
323,64,353,175,,,,,,,,,,,,,,,,,,,,,,,
324,220,354,140,,,,,,,,,,,,,,,,,,,,,,,
325,77,355,139,,,,,,,,,,,,,,,,,,,,,,,
326,148,356,150,,,,,,,,,,,,,,,,,,,,,,,
327,169,357,14,,,,,,,,,,,,,,,,,,,,,,,
328,161,358,226,,,,,,,,,,,,,,,,,,,,,,,
329,64,359,104,,,,,,,,,,,,,,,,,,,,,,,
330,18,360,142,,,,,,,,,,,,,,,,,,,,,,,
