0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,298,31,289,61,172,91,33,121,187,151,103,181,199,211,55,241,330,271,367,,,,,,,,,
2,211,32,580,62,379,92,57,122,93,152,282,182,195,212,245,242,49,272,536,,,,,,,,,
3,24,33,530,63,112,93,121,123,66,153,54,183,102,213,182,243,235,273,113,,,,,,,,,
4,291,34,81,64,568,94,176,124,292,154,158,184,223,214,184,244,653,274,227,,,,,,,,,
5,152,35,336,65,381,95,122,125,374,155,159,185,139,215,182,245,523,275,207,,,,,,,,,
6,315,36,420,66,467,96,74,126,404,156,453,186,466,216,354,246,147,276,162,,,,,,,,,
7,48,37,116,67,601,97,414,127,600,157,299,187,180,217,230,247,130,277,367,,,,,,,,,
8,98,38,675,68,205,98,125,128,105,158,197,188,469,218,34,248,159,278,526,,,,,,,,,
9,447,39,297,69,58,99,12,129,605,159,314,189,122,219,671,249,128,279,121,,,,,,,,,
10,123,40,245,70,332,100,335,130,60,160,125,190,91,220,165,250,-16,280,76,,,,,,,,,
11,556,41,121,71,163,101,95,131,416,161,363,191,106,221,75,251,655,281,49,,,,,,,,,
12,171,42,176,72,89,102,105,132,184,162,43,192,81,222,100,252,145,282,336,,,,,,,,,
13,226,43,197,73,47,103,177,133,431,163,155,193,136,223,343,253,155,283,536,,,,,,,,,
14,96,44,279,74,361,104,199,134,80,164,371,194,171,224,115,254,249,284,637,,,,,,,,,
15,309,45,316,75,324,105,297,135,266,165,259,195,327,225,137,255,285,285,428,,,,,,,,,
16,250,46,515,76,18,106,528,136,99,166,121,196,76,226,288,256,372,286,188,,,,,,,,,
17,198,47,557,77,290,107,24,137,142,167,109,197,350,227,265,257,95,287,221,,,,,,,,,
18,238,48,55,78,262,108,183,138,468,168,547,198,401,228,90,258,246,288,451,,,,,,,,,
19,117,49,265,79,498,109,145,139,86,169,332,199,342,229,665,259,150,289,98,,,,,,,,,
20,609,50,184,80,171,110,632,140,139,170,428,200,125,230,81,260,236,290,530,,,,,,,,,
21,36,51,100,81,332,111,119,141,341,171,235,201,629,231,414,261,257,291,533,,,,,,,,,
22,50,52,144,82,48,112,97,142,82,172,432,202,75,232,208,262,133,292,471,,,,,,,,,
23,320,53,124,83,149,113,111,143,200,173,287,203,282,233,147,263,101,293,301,,,,,,,,,
24,139,54,277,84,407,114,59,144,519,174,187,204,271,234,196,264,50,294,135,,,,,,,,,
25,63,55,205,85,265,115,600,145,512,175,320,205,6,235,241,265,625,295,393,,,,,,,,,
26,70,56,435,86,117,116,55,146,69,176,120,206,190,236,37,266,99,296,244,,,,,,,,,
27,420,57,63,87,249,117,96,147,65,177,83,207,303,237,473,267,206,297,167,,,,,,,,,
28,563,58,180,88,119,118,437,148,65,178,85,208,115,238,432,268,144,298,259,,,,,,,,,
29,76,59,90,89,238,119,110,149,204,179,132,209,351,239,85,269,321,299,98,,,,,,,,,
30,393,60,394,90,17,120,135,150,35,180,72,210,162,240,98,270,86,300,193,,,,,,,,,
Centre:,260310,DAV,PUBLIC,SCHOOL,GANDHI,NAGAR,CCL,RANCHI,"JH,",D,A,V,PUBLIC,SCHOOL,GANDHI,NAGAR,CCL,KANKE,ROAD,RANCHI,"JHARKHAND,","RANCHI,",NEET,(UG),2024,Page,No.,2
JHARKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,165,331,165,361,62,391,78,421,79,451,181,,,,,,,,,,,,,,,,,
302,296,332,191,362,120,392,135,422,201,452,119,,,,,,,,,,,,,,,,,
303,105,333,247,363,698,393,136,423,60,453,366,,,,,,,,,,,,,,,,,
304,142,334,100,364,118,394,243,424,138,454,158,,,,,,,,,,,,,,,,,
305,418,335,102,365,485,395,72,425,280,455,383,,,,,,,,,,,,,,,,,
306,184,336,128,366,190,396,92,426,315,456,58,,,,,,,,,,,,,,,,,
307,139,337,288,367,315,397,221,427,207,457,618,,,,,,,,,,,,,,,,,
308,35,338,-9,368,257,398,112,428,255,458,194,,,,,,,,,,,,,,,,,
309,315,339,136,369,256,399,361,429,176,459,282,,,,,,,,,,,,,,,,,
310,195,340,102,370,80,400,90,430,162,460,100,,,,,,,,,,,,,,,,,
311,123,341,30,371,90,401,362,431,206,461,61,,,,,,,,,,,,,,,,,
312,280,342,545,372,190,402,152,432,226,462,217,,,,,,,,,,,,,,,,,
313,101,343,182,373,68,403,67,433,424,463,417,,,,,,,,,,,,,,,,,
314,122,344,40,374,580,404,83,434,536,,,,,,,,,,,,,,,,,,,
315,194,345,225,375,185,405,113,435,174,,,,,,,,,,,,,,,,,,,
316,130,346,444,376,103,406,243,436,158,,,,,,,,,,,,,,,,,,,
317,90,347,412,377,77,407,115,437,485,,,,,,,,,,,,,,,,,,,
318,130,348,71,378,407,408,192,438,209,,,,,,,,,,,,,,,,,,,
319,137,349,67,379,176,409,424,439,76,,,,,,,,,,,,,,,,,,,
320,57,350,306,380,100,410,80,440,267,,,,,,,,,,,,,,,,,,,
321,309,351,113,381,123,411,457,441,120,,,,,,,,,,,,,,,,,,,
322,470,352,215,382,150,412,389,442,547,,,,,,,,,,,,,,,,,,,
323,102,353,127,383,517,413,476,443,146,,,,,,,,,,,,,,,,,,,
324,285,354,57,384,249,414,84,444,293,,,,,,,,,,,,,,,,,,,
325,111,355,109,385,396,415,504,445,66,,,,,,,,,,,,,,,,,,,
326,490,356,159,386,159,416,340,446,59,,,,,,,,,,,,,,,,,,,
327,100,357,89,387,367,417,63,447,216,,,,,,,,,,,,,,,,,,,
328,175,358,64,388,79,418,158,448,142,,,,,,,,,,,,,,,,,,,
329,67,359,126,389,249,419,103,449,345,,,,,,,,,,,,,,,,,,,
330,202,360,192,390,16,420,233,450,87,,,,,,,,,,,,,,,,,,,
