0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,512,31,97,61,437,91,132,121,254,151,293,181,219
2,313,32,384,62,138,92,121,122,86,152,323,182,81
3,323,33,520,63,168,93,394,123,152,153,346,183,345
4,271,34,166,64,181,94,41,124,414,154,535,184,266
5,595,35,397,65,99,95,119,125,201,155,31,185,152
6,274,36,119,66,16,96,41,126,462,156,373,186,66
7,264,37,80,67,149,97,62,127,106,157,220,187,393
8,123,38,74,68,52,98,33,128,380,158,105,188,62
9,87,39,122,69,231,99,660,129,105,159,505,189,84
10,86,40,80,70,320,100,260,130,70,160,116,,
11,221,41,93,71,77,101,140,131,91,161,137,,
12,34,42,405,72,163,102,36,132,65,162,263,,
13,412,43,248,73,36,103,58,133,562,163,6,,
14,97,44,127,74,464,104,118,134,234,164,255,,
15,72,45,129,75,149,105,19,135,148,165,372,,
16,264,46,339,76,149,106,236,136,269,166,89,,
17,140,47,116,77,124,107,103,137,379,167,143,,
18,268,48,220,78,114,108,85,138,44,168,170,,
19,247,49,297,79,443,109,81,139,58,169,534,,
20,176,50,216,80,65,110,621,140,65,170,233,,
21,45,51,492,81,74,111,268,141,90,171,160,,
22,50,52,423,82,50,112,258,142,187,172,155,,
23,433,53,107,83,110,113,244,143,57,173,105,,
24,197,54,56,84,78,114,433,144,165,174,146,,
25,374,55,190,85,246,115,532,145,206,175,74,,
26,276,56,108,86,80,116,32,146,160,176,357,,
27,452,57,469,87,120,117,62,147,347,177,94,,
28,491,58,223,88,50,118,151,148,221,178,178,,
29,130,59,592,89,358,119,410,149,61,179,97,,
30,35,60,155,90,180,120,292,150,126,180,326,,
