0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"PRADESH-524121,","NELLORE,",ANDHRA,PRADESH,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,81,31,391,61,547,91,434,121,167,151,435,181,311,211,526
2,479,32,572,62,285,92,600,122,83,152,438,182,107,212,238
3,147,33,129,63,354,93,550,123,93,153,537,183,159,213,93
4,343,34,94,64,646,94,479,124,289,154,350,184,95,214,382
5,254,35,196,65,147,95,301,125,293,155,392,185,125,215,687
6,180,36,184,66,545,96,166,126,190,156,476,186,320,216,177
7,350,37,297,67,302,97,542,127,242,157,563,187,75,217,587
8,105,38,439,68,42,98,141,128,46,158,545,188,101,218,304
9,257,39,637,69,186,99,495,129,15,159,158,189,272,219,86
10,75,40,460,70,162,100,56,130,113,160,41,190,284,220,179
11,113,41,269,71,158,101,345,131,147,161,45,191,271,221,198
12,72,42,198,72,120,102,328,132,97,162,304,192,35,222,249
13,169,43,445,73,48,103,435,133,440,163,462,193,57,223,317
14,109,44,415,74,447,104,30,134,140,164,147,194,493,224,144
15,670,45,253,75,352,105,33,135,354,165,459,195,301,225,47
16,248,46,85,76,145,106,228,136,14,166,593,196,248,226,455
17,128,47,80,77,485,107,528,137,66,167,317,197,490,227,499
18,139,48,295,78,67,108,287,138,125,168,38,198,625,228,112
19,81,49,372,79,446,109,301,139,307,169,81,199,202,229,155
20,65,50,385,80,303,110,100,140,190,170,400,200,162,,
21,439,51,181,81,495,111,207,141,516,171,175,201,720,,
22,144,52,85,82,412,112,571,142,143,172,164,202,156,,
23,363,53,379,83,492,113,292,143,451,173,120,203,65,,
24,500,54,179,84,204,114,477,144,450,174,494,204,357,,
25,325,55,28,85,68,115,643,145,137,175,90,205,595,,
26,386,56,158,86,58,116,199,146,227,176,546,206,246,,
27,465,57,209,87,39,117,343,147,426,177,118,207,227,,
28,304,58,88,88,79,118,216,148,239,178,94,208,196,,
29,186,59,185,89,552,119,190,149,91,179,281,209,271,,
30,246,60,463,90,89,120,205,150,425,180,347,210,534,,
