0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"KOZHIKODE/CALICUT,",KERALA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,160,31,438,61,377,91,100,121,517,151,82,181,521,211,80,241,204,271,509,,,,,
2,111,32,215,62,587,92,105,122,71,152,305,182,119,212,84,242,181,272,343,,,,,
3,280,33,252,63,595,93,140,123,150,153,246,183,173,213,124,243,30,273,649,,,,,
4,299,34,530,64,53,94,362,124,161,154,49,184,539,214,92,244,243,274,90,,,,,
5,673,35,475,65,270,95,434,125,368,155,235,185,288,215,167,245,593,275,248,,,,,
6,113,36,64,66,188,96,346,126,75,156,263,186,421,216,288,246,237,276,640,,,,,
7,270,37,264,67,137,97,200,127,47,157,201,187,397,217,493,247,379,277,222,,,,,
8,389,38,626,68,194,98,100,128,475,158,225,188,99,218,144,248,151,278,330,,,,,
9,548,39,436,69,160,99,100,129,423,159,97,189,316,219,377,249,146,279,448,,,,,
10,223,40,39,70,351,100,333,130,160,160,88,190,690,220,139,250,622,280,657,,,,,
11,40,41,639,71,164,101,695,131,498,161,354,191,293,221,183,251,535,281,233,,,,,
12,149,42,484,72,461,102,519,132,370,162,215,192,118,222,95,252,644,282,309,,,,,
13,469,43,125,73,297,103,103,133,142,163,442,193,425,223,305,253,608,283,176,,,,,
14,620,44,125,74,81,104,393,134,630,164,458,194,55,224,438,254,266,284,154,,,,,
15,103,45,279,75,100,105,461,135,135,165,83,195,137,225,149,255,358,285,251,,,,,
16,654,46,246,76,144,106,166,136,205,166,321,196,267,226,406,256,119,286,115,,,,,
17,156,47,413,77,544,107,207,137,182,167,43,197,347,227,608,257,56,287,686,,,,,
18,198,48,171,78,103,108,159,138,667,168,608,198,137,228,119,258,208,288,345,,,,,
19,477,49,275,79,334,109,205,139,437,169,478,199,56,229,99,259,324,289,419,,,,,
20,320,50,260,80,169,110,196,140,537,170,103,200,209,230,241,260,275,290,455,,,,,
21,170,51,160,81,141,111,144,141,157,171,265,201,653,231,319,261,350,291,467,,,,,
22,450,52,661,82,487,112,303,142,145,172,345,202,191,232,598,262,99,292,259,,,,,
23,150,53,149,83,91,113,368,143,49,173,408,203,498,233,124,263,97,293,696,,,,,
24,327,54,376,84,549,114,181,144,441,174,606,204,88,234,50,264,407,294,108,,,,,
25,174,55,53,85,209,115,639,145,498,175,164,205,641,235,168,265,317,295,162,,,,,
26,307,56,220,86,136,116,125,146,134,176,226,206,476,236,373,266,120,296,356,,,,,
27,682,57,153,87,160,117,437,147,406,177,439,207,117,237,414,267,250,297,125,,,,,
28,237,58,531,88,139,118,462,148,216,178,135,208,276,238,259,268,171,298,105,,,,,
29,133,59,235,89,259,119,161,149,335,179,476,209,400,239,386,269,74,299,117,,,,,
30,111,60,102,90,118,120,161,150,49,180,140,210,541,240,172,270,35,300,122,,,,,
Centre:,280828,ST,MARY`S,ENG,MED,SCHOOL,KODENCHERY,CALICUT,"KL,",ST.MARY`S,ENGLISH,MEDIUM,SCHOOL,KODANCHERY,P,O,KOZHIKODE,"KERALA,",NEET,(UG),2024,Page,No.,2
"KOZHIKODE/CALICUT,",KERALA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,
301,174,,,,,,,,,,,,,,,,,,,,,,,
302,114,,,,,,,,,,,,,,,,,,,,,,,
303,95,,,,,,,,,,,,,,,,,,,,,,,
304,149,,,,,,,,,,,,,,,,,,,,,,,
305,293,,,,,,,,,,,,,,,,,,,,,,,
306,479,,,,,,,,,,,,,,,,,,,,,,,
307,382,,,,,,,,,,,,,,,,,,,,,,,
308,168,,,,,,,,,,,,,,,,,,,,,,,
309,162,,,,,,,,,,,,,,,,,,,,,,,
310,15,,,,,,,,,,,,,,,,,,,,,,,
311,136,,,,,,,,,,,,,,,,,,,,,,,
312,379,,,,,,,,,,,,,,,,,,,,,,,
313,100,,,,,,,,,,,,,,,,,,,,,,,
314,349,,,,,,,,,,,,,,,,,,,,,,,
315,328,,,,,,,,,,,,,,,,,,,,,,,
316,227,,,,,,,,,,,,,,,,,,,,,,,
317,594,,,,,,,,,,,,,,,,,,,,,,,
318,544,,,,,,,,,,,,,,,,,,,,,,,
319,69,,,,,,,,,,,,,,,,,,,,,,,
320,63,,,,,,,,,,,,,,,,,,,,,,,
321,555,,,,,,,,,,,,,,,,,,,,,,,
