0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
RAJASTHAN,"312901,","CHITTORGARH,",RAJASTHAN,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,87,31,200,61,94,91,55,121,186,151,64,181,41,211,435,241,53,271,292,,,
2,404,32,215,62,426,92,628,122,653,152,95,182,194,212,78,242,504,272,401,,,
3,185,33,120,63,25,93,687,123,76,153,69,183,641,213,611,243,219,273,660,,,
4,115,34,418,64,656,94,282,124,80,154,176,184,45,214,168,244,445,274,263,,,
5,124,35,208,65,642,95,72,125,185,155,172,185,336,215,187,245,166,275,301,,,
6,161,36,630,66,556,96,232,126,168,156,149,186,50,216,13,246,132,276,64,,,
7,65,37,144,67,173,97,239,127,87,157,356,187,635,217,169,247,197,277,511,,,
8,148,38,625,68,385,98,329,128,157,158,1,188,686,218,202,248,200,278,133,,,
9,161,39,155,69,187,99,213,129,388,159,378,189,229,219,12,249,44,279,269,,,
10,159,40,212,70,57,100,431,130,468,160,34,190,251,220,134,250,141,280,155,,,
11,55,41,101,71,365,101,682,131,74,161,156,191,132,221,271,251,214,281,165,,,
12,295,42,75,72,50,102,452,132,190,162,207,192,294,222,48,252,34,282,244,,,
13,215,43,110,73,163,103,206,133,280,163,34,193,261,223,219,253,195,283,122,,,
14,120,44,112,74,114,104,449,134,189,164,55,194,203,224,320,254,114,284,104,,,
15,586,45,381,75,186,105,85,135,101,165,100,195,451,225,95,255,356,285,160,,,
16,60,46,465,76,25,106,275,136,184,166,179,196,305,226,123,256,358,286,85,,,
17,219,47,317,77,21,107,253,137,675,167,413,197,183,227,242,257,250,287,281,,,
18,56,48,110,78,195,108,190,138,431,168,200,198,228,228,352,258,457,288,231,,,
19,57,49,91,79,30,109,315,139,410,169,513,199,248,229,70,259,252,289,115,,,
20,81,50,77,80,4,110,246,140,66,170,225,200,424,230,76,260,200,290,405,,,
21,410,51,510,81,65,111,317,141,97,171,48,201,461,231,100,261,592,291,84,,,
22,191,52,142,82,270,112,229,142,166,172,243,202,71,232,246,262,247,292,177,,,
23,200,53,163,83,55,113,73,143,130,173,90,203,88,233,341,263,150,293,677,,,
24,379,54,356,84,131,114,444,144,57,174,399,204,236,234,517,264,322,294,346,,,
25,179,55,304,85,215,115,107,145,129,175,146,205,435,235,406,265,120,295,6,,,
26,137,56,371,86,311,116,60,146,436,176,477,206,628,236,190,266,80,296,171,,,
27,618,57,583,87,195,117,290,147,696,177,412,207,-2,237,219,267,154,297,200,,,
28,70,58,349,88,160,118,272,148,269,178,95,208,148,238,84,268,74,298,32,,,
29,107,59,125,89,155,119,375,149,21,179,550,209,145,239,215,269,46,299,98,,,
30,100,60,157,90,580,120,234,150,429,180,184,210,350,240,68,270,136,300,152,,,
Centre:,391201,MEWAR,SCHOOL,OF,ENGINEERING,&,TECHNOLOGY,MEWAR,UNIVERSITY,GANGRAR,"CHITTORGARH,",MEWAR,UNIVERSITY,NH-48,GANGRAR,CHITTORGARH,NEET,(UG),2024,Page,No.,2
RAJASTHAN,"312901,","CHITTORGARH,",RAJASTHAN,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
301,418,331,314,361,162,391,52,421,375,451,41,481,186,511,103,541,123,571,657,,,
302,82,332,143,362,189,392,128,422,331,452,125,482,50,512,37,542,203,572,235,,,
303,130,333,188,363,384,393,410,423,471,453,217,483,526,513,146,543,72,573,115,,,
304,299,334,595,364,161,394,215,424,135,454,38,484,371,514,510,544,135,574,425,,,
305,69,335,601,365,196,395,75,425,98,455,381,485,230,515,103,545,102,575,453,,,
306,165,336,340,366,106,396,94,426,124,456,183,486,102,516,408,546,131,576,244,,,
307,547,337,91,367,533,397,188,427,237,457,237,487,365,517,330,547,32,577,90,,,
308,58,338,633,368,47,398,640,428,301,458,44,488,174,518,165,548,628,578,158,,,
309,32,339,116,369,628,399,255,429,26,459,531,489,458,519,88,549,273,579,332,,,
310,241,340,65,370,28,400,46,430,249,460,631,490,129,520,147,550,97,580,96,,,
311,161,341,80,371,554,401,415,431,631,461,158,491,93,521,173,551,320,581,85,,,
312,214,342,306,372,153,402,101,432,389,462,194,492,88,522,202,552,575,,,,,
313,193,343,325,373,320,403,108,433,256,463,286,493,376,523,121,553,213,,,,,
314,150,344,148,374,230,404,271,434,35,464,459,494,67,524,179,554,367,,,,,
315,59,345,152,375,125,405,245,435,146,465,240,495,138,525,138,555,560,,,,,
316,651,346,64,376,348,406,49,436,81,466,45,496,109,526,98,556,277,,,,,
317,95,347,550,377,352,407,127,437,625,467,109,497,594,527,274,557,186,,,,,
318,39,348,238,378,120,408,643,438,62,468,227,498,271,528,180,558,459,,,,,
319,149,349,195,379,80,409,648,439,111,469,136,499,232,529,92,559,593,,,,,
320,132,350,62,380,245,410,101,440,143,470,50,500,86,530,382,560,61,,,,,
321,119,351,249,381,140,411,235,441,470,471,644,501,205,531,301,561,653,,,,,
322,568,352,225,382,140,412,136,442,68,472,105,502,50,532,337,562,135,,,,,
323,70,353,289,383,203,413,162,443,55,473,347,503,274,533,307,563,24,,,,,
324,320,354,55,384,100,414,92,444,116,474,-5,504,311,534,440,564,390,,,,,
325,176,355,685,385,56,415,446,445,200,475,100,505,113,535,208,565,111,,,,,
326,72,356,302,386,485,416,146,446,70,476,162,506,39,536,53,566,175,,,,,
327,166,357,316,387,286,417,257,447,155,477,127,507,134,537,165,567,165,,,,,
328,207,358,164,388,128,418,319,448,199,478,453,508,170,538,123,568,71,,,,,
329,110,359,185,389,197,419,292,449,27,479,80,509,85,539,32,569,170,,,,,
330,187,360,448,390,311,420,433,450,328,480,415,510,113,540,436,570,298,,,,,
