0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,90,31,412,61,15,91,524,121,199,151,330,181,332,211,130
2,610,32,110,62,373,92,137,122,90,152,563,182,62,212,53
3,418,33,227,63,388,93,217,123,506,153,483,183,434,213,262
4,500,34,21,64,201,94,339,124,57,154,198,184,137,214,529
5,548,35,314,65,220,95,112,125,30,155,580,185,161,215,26
6,240,36,260,66,255,96,25,126,132,156,40,186,88,216,660
7,621,37,124,67,301,97,291,127,88,157,397,187,51,217,158
8,228,38,148,68,199,98,202,128,371,158,184,188,89,218,131
9,51,39,176,69,517,99,356,129,44,159,57,189,657,219,348
10,91,40,31,70,43,100,573,130,48,160,400,190,146,220,479
11,6,41,482,71,437,101,138,131,331,161,477,191,375,221,367
12,531,42,560,72,67,102,11,132,65,162,170,192,631,222,72
13,58,43,24,73,144,103,514,133,36,163,74,193,48,223,537
14,63,44,108,74,424,104,69,134,96,164,190,194,510,224,41
15,630,45,279,75,1,105,347,135,156,165,492,195,533,225,409
16,153,46,527,76,593,106,50,136,364,166,359,196,232,226,167
17,74,47,94,77,65,107,635,137,268,167,35,197,139,227,208
18,21,48,298,78,104,108,59,138,400,168,61,198,166,228,154
19,453,49,268,79,243,109,441,139,222,169,125,199,71,229,586
20,177,50,381,80,409,110,13,140,605,170,115,200,71,230,590
21,488,51,292,81,452,111,385,141,219,171,189,201,380,231,557
22,278,52,319,82,514,112,409,142,473,172,94,202,353,232,511
23,55,53,601,83,60,113,428,143,99,173,320,203,241,233,68
24,67,54,404,84,113,114,200,144,631,174,255,204,77,,
25,188,55,156,85,96,115,596,145,121,175,229,205,156,,
26,42,56,174,86,180,116,578,146,229,176,175,206,109,,
27,66,57,179,87,343,117,498,147,518,177,550,207,475,,
28,350,58,89,88,237,118,88,148,202,178,90,208,545,,
29,407,59,140,89,475,119,123,149,251,179,401,209,-20,,
30,267,60,225,90,251,120,18,150,27,180,504,210,440,,
