0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,86,31,69,61,145,91,236,121,63,151,274,181,220,211,90,241,114,271,427,,,
2,101,32,167,62,370,92,72,122,53,152,601,182,140,212,95,242,103,272,113,,,
3,404,33,189,63,87,93,370,123,236,153,134,183,221,213,185,243,690,273,195,,,
4,115,34,197,64,380,94,86,124,281,154,142,184,182,214,343,244,244,274,35,,,
5,95,35,68,65,394,95,56,125,182,155,129,185,375,215,113,245,532,275,90,,,
6,213,36,55,66,124,96,127,126,355,156,20,186,190,216,55,246,117,276,200,,,
7,126,37,587,67,60,97,280,127,315,157,504,187,583,217,30,247,26,277,115,,,
8,211,38,137,68,118,98,71,128,408,158,94,188,92,218,345,248,175,278,29,,,
9,178,39,138,69,112,99,274,129,93,159,359,189,374,219,450,249,292,279,90,,,
10,412,40,277,70,112,100,190,130,348,160,106,190,224,220,286,250,188,280,108,,,
11,404,41,69,71,91,101,533,131,105,161,63,191,233,221,30,251,234,281,207,,,
12,65,42,131,72,45,102,578,132,110,162,213,192,102,222,187,252,110,282,40,,,
13,92,43,145,73,154,103,346,133,231,163,110,193,543,223,79,253,374,283,114,,,
14,176,44,349,74,129,104,231,134,66,164,627,194,168,224,569,254,145,284,85,,,
15,97,45,557,75,55,105,94,135,138,165,57,195,623,225,139,255,581,285,142,,,
16,100,46,166,76,213,106,140,136,267,166,33,196,289,226,341,256,143,286,280,,,
17,120,47,30,77,535,107,295,137,121,167,205,197,309,227,136,257,88,287,131,,,
18,154,48,200,78,241,108,142,138,278,168,167,198,191,228,168,258,130,288,446,,,
19,359,49,195,79,165,109,49,139,142,169,70,199,189,229,582,259,202,289,35,,,
20,165,50,420,80,135,110,289,140,78,170,83,200,108,230,140,260,107,290,241,,,
21,30,51,105,81,60,111,382,141,467,171,284,201,101,231,664,261,266,291,147,,,
22,95,52,113,82,74,112,111,142,82,172,50,202,442,232,250,262,182,292,105,,,
23,104,53,121,83,130,113,68,143,350,173,100,203,309,233,263,263,292,293,140,,,
24,131,54,261,84,65,114,268,144,319,174,121,204,165,234,164,264,130,294,444,,,
25,404,55,82,85,290,115,285,145,129,175,215,205,188,235,115,265,164,295,376,,,
26,139,56,224,86,179,116,60,146,336,176,413,206,38,236,78,266,48,296,103,,,
27,160,57,285,87,436,117,163,147,15,177,90,207,139,237,105,267,115,297,74,,,
28,252,58,311,88,269,118,125,148,277,178,106,208,93,238,40,268,513,298,71,,,
