0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,59,31,94,61,73,91,52,121,153,151,35,181,37,211,65,241,95,271,229,,,,,,,
2,121,32,370,62,49,92,147,122,204,152,82,182,197,212,364,242,162,272,30,,,,,,,
3,119,33,54,63,48,93,38,123,82,153,98,183,450,213,114,243,34,273,254,,,,,,,
4,105,34,256,64,147,94,106,124,86,154,61,184,118,214,60,244,131,274,40,,,,,,,
5,581,35,90,65,323,95,170,125,174,155,110,185,290,215,13,245,96,275,436,,,,,,,
6,276,36,21,66,127,96,68,126,78,156,151,186,48,216,35,246,53,276,243,,,,,,,
7,24,37,96,67,195,97,103,127,30,157,46,187,35,217,544,247,88,277,102,,,,,,,
8,116,38,78,68,101,98,56,128,200,158,82,188,100,218,85,248,75,278,183,,,,,,,
9,54,39,259,69,108,99,150,129,76,159,99,189,92,219,171,249,203,279,114,,,,,,,
10,40,40,549,70,156,100,29,130,36,160,280,190,38,220,12,250,87,280,5,,,,,,,
11,356,41,141,71,72,101,248,131,15,161,59,191,87,221,71,251,117,281,58,,,,,,,
12,35,42,95,72,361,102,32,132,25,162,411,192,145,222,39,252,20,282,100,,,,,,,
13,23,43,56,73,71,103,136,133,110,163,52,193,62,223,161,253,54,283,85,,,,,,,
14,39,44,96,74,307,104,109,134,356,164,97,194,21,224,125,254,93,284,78,,,,,,,
15,60,45,110,75,220,105,195,135,80,165,1,195,320,225,509,255,95,285,151,,,,,,,
16,99,46,18,76,60,106,130,136,107,166,96,196,65,226,40,256,85,286,87,,,,,,,
17,118,47,136,77,72,107,44,137,61,167,45,197,127,227,-4,257,83,287,36,,,,,,,
18,132,48,135,78,85,108,61,138,75,168,501,198,74,228,38,258,65,288,27,,,,,,,
19,555,49,86,79,109,109,313,139,95,169,25,199,182,229,255,259,580,289,411,,,,,,,
20,342,50,125,80,88,110,97,140,39,170,480,200,54,230,57,260,17,290,74,,,,,,,
21,42,51,197,81,126,111,133,141,130,171,86,201,31,231,50,261,397,291,330,,,,,,,
22,51,52,665,82,277,112,37,142,115,172,50,202,298,232,155,262,5,292,57,,,,,,,
23,163,53,420,83,210,113,402,143,65,173,34,203,69,233,145,263,69,293,101,,,,,,,
24,120,54,37,84,21,114,270,144,216,174,42,204,120,234,85,264,134,294,76,,,,,,,
25,84,55,33,85,178,115,347,145,178,175,569,205,118,235,39,265,262,295,53,,,,,,,
26,41,56,86,86,406,116,23,146,70,176,92,206,165,236,423,266,20,296,78,,,,,,,
27,22,57,73,87,67,117,53,147,376,177,85,207,110,237,184,267,528,297,294,,,,,,,
28,66,58,102,88,40,118,99,148,34,178,85,208,201,238,645,268,402,298,48,,,,,,,
29,36,59,213,89,50,119,58,149,414,179,100,209,303,239,194,269,52,299,31,,,,,,,
30,24,60,105,90,105,120,56,150,51,180,169,210,111,240,67,270,56,300,512,,,,,,,
Centre:,440526,INTERNATIONAL,D,P,S,KUSHMI,BAZAR,GORAKHPUR,"UP,",NEAR,SBI,BANK,KUSHMI,BAZAR,GORAKHPUR,UTTAR,"PRADESH,","GORAKHPUR,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,104,331,258,361,86,391,46,421,239,451,459,,,,,,,,,,,,,,,
302,67,332,112,362,256,392,33,422,296,452,131,,,,,,,,,,,,,,,
303,263,333,56,363,320,393,27,423,87,453,74,,,,,,,,,,,,,,,
304,244,334,76,364,80,394,423,424,74,454,101,,,,,,,,,,,,,,,
305,20,335,127,365,68,395,189,425,26,455,125,,,,,,,,,,,,,,,
306,80,336,45,366,104,396,579,426,56,456,156,,,,,,,,,,,,,,,
307,528,337,125,367,145,397,7,427,140,457,299,,,,,,,,,,,,,,,
308,49,338,64,368,72,398,47,428,31,458,177,,,,,,,,,,,,,,,
309,153,339,297,369,31,399,260,429,105,459,132,,,,,,,,,,,,,,,
310,15,340,186,370,183,400,240,430,100,460,49,,,,,,,,,,,,,,,
311,87,341,103,371,55,401,105,431,20,461,57,,,,,,,,,,,,,,,
312,33,342,654,372,15,402,186,432,50,462,64,,,,,,,,,,,,,,,
313,39,343,62,373,69,403,57,433,16,463,61,,,,,,,,,,,,,,,
314,76,344,110,374,85,404,107,434,36,464,226,,,,,,,,,,,,,,,
315,118,345,121,375,16,405,205,435,78,,,,,,,,,,,,,,,,,
316,13,346,75,376,70,406,90,436,540,,,,,,,,,,,,,,,,,
317,328,347,92,377,103,407,96,437,47,,,,,,,,,,,,,,,,,
318,80,348,315,378,61,408,155,438,49,,,,,,,,,,,,,,,,,
319,531,349,70,379,73,409,378,439,67,,,,,,,,,,,,,,,,,
320,15,350,50,380,375,410,75,440,473,,,,,,,,,,,,,,,,,
321,-34,351,487,381,44,411,233,441,96,,,,,,,,,,,,,,,,,
322,170,352,113,382,5,412,113,442,108,,,,,,,,,,,,,,,,,
323,148,353,68,383,578,413,328,443,342,,,,,,,,,,,,,,,,,
324,84,354,65,384,86,414,9,444,105,,,,,,,,,,,,,,,,,
325,47,355,98,385,67,415,35,445,63,,,,,,,,,,,,,,,,,
326,45,356,119,386,293,416,40,446,152,,,,,,,,,,,,,,,,,
327,553,357,34,387,78,417,51,447,230,,,,,,,,,,,,,,,,,
328,135,358,130,388,77,418,307,448,31,,,,,,,,,,,,,,,,,
329,88,359,209,389,57,419,64,449,50,,,,,,,,,,,,,,,,,
330,46,360,81,390,38,420,81,450,94,,,,,,,,,,,,,,,,,
