0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,673,31,471,61,288,91,281,121,502,151,679,181,185,211,621,241,278,271,418,
2,480,32,219,62,499,92,62,122,566,152,319,182,155,212,182,242,153,272,443,
3,582,33,522,63,496,93,333,123,251,153,118,183,391,213,423,243,455,273,172,
4,285,34,284,64,184,94,612,124,70,154,352,184,120,214,407,244,114,274,206,
5,272,35,389,65,375,95,373,125,82,155,143,185,305,215,57,245,629,275,105,
6,369,36,470,66,276,96,442,126,237,156,402,186,145,216,472,246,161,276,549,
7,294,37,196,67,389,97,305,127,131,157,486,187,197,217,562,247,656,277,235,
8,569,38,662,68,648,98,143,128,575,158,671,188,177,218,632,248,388,278,690,
9,326,39,541,69,229,99,418,129,263,159,164,189,621,219,403,249,285,279,497,
10,490,40,16,70,316,100,276,130,468,160,44,190,138,220,609,250,642,280,583,
11,239,41,219,71,428,101,93,131,657,161,383,191,355,221,225,251,345,281,154,
12,325,42,343,72,412,102,109,132,149,162,232,192,157,222,163,252,296,282,482,
13,244,43,53,73,550,103,399,133,304,163,460,193,281,223,387,253,555,283,457,
14,591,44,70,74,240,104,301,134,102,164,179,194,204,224,366,254,419,284,609,
15,575,45,654,75,424,105,125,135,444,165,125,195,520,225,180,255,579,285,386,
16,385,46,84,76,632,106,274,136,328,166,195,196,349,226,537,256,336,286,448,
17,211,47,119,77,664,107,659,137,214,167,679,197,584,227,345,257,425,287,565,
18,430,48,157,78,280,108,264,138,461,168,415,198,370,228,155,258,259,288,32,
19,426,49,138,79,265,109,153,139,179,169,210,199,181,229,367,259,245,289,291,
20,105,50,85,80,439,110,441,140,437,170,282,200,364,230,394,260,671,290,418,
21,350,51,288,81,495,111,168,141,676,171,91,201,475,231,190,261,126,291,535,
22,543,52,50,82,559,112,90,142,641,172,477,202,487,232,540,262,135,292,131,
23,126,53,109,83,235,113,168,143,234,173,115,203,453,233,509,263,645,293,305,
24,181,54,63,84,170,114,275,144,63,174,131,204,160,234,314,264,140,294,98,
25,177,55,128,85,191,115,582,145,395,175,412,205,125,235,175,265,84,295,388,
26,665,56,572,86,436,116,101,146,597,176,642,206,123,236,499,266,675,296,64,
27,283,57,420,87,563,117,62,147,153,177,97,207,615,237,484,267,356,297,349,
28,174,58,605,88,148,118,583,148,270,178,269,208,594,238,190,268,211,298,241,
29,133,59,238,89,622,119,211,149,427,179,180,209,297,239,239,269,202,299,446,
30,191,60,164,90,279,120,225,150,556,180,69,210,347,240,132,270,277,300,637,
Centre:,390525,BANSAL,PUBLIC,"SCHOOL,",BANSAL,PUBLIC,SCHOOL,NEAR,MEDICAL,COLLEGE,GANESH,"NAGAR,","KOTA,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
301,466,331,264,361,214,391,574,421,41,451,365,,,,,,,,,
302,540,332,135,362,114,392,275,422,96,452,623,,,,,,,,,
303,655,333,407,363,108,393,110,423,220,453,59,,,,,,,,,
304,652,334,142,364,272,394,104,424,557,454,533,,,,,,,,,
305,246,335,403,365,336,395,136,425,643,455,459,,,,,,,,,
306,68,336,343,366,103,396,622,426,68,456,644,,,,,,,,,
307,571,337,474,367,436,397,629,427,490,457,141,,,,,,,,,
308,299,338,417,368,265,398,263,428,489,458,166,,,,,,,,,
309,643,339,251,369,199,399,660,429,473,459,237,,,,,,,,,
310,127,340,127,370,433,400,581,430,106,460,206,,,,,,,,,
311,333,341,640,371,172,401,358,431,245,461,306,,,,,,,,,
312,195,342,225,372,670,402,324,432,631,462,219,,,,,,,,,
313,266,343,368,373,283,403,165,433,78,463,557,,,,,,,,,
314,285,344,428,374,570,404,147,434,115,464,364,,,,,,,,,
315,637,345,400,375,622,405,396,435,562,465,180,,,,,,,,,
316,573,346,641,376,71,406,200,436,195,466,210,,,,,,,,,
317,261,347,434,377,351,407,340,437,277,467,597,,,,,,,,,
318,568,348,494,378,587,408,403,438,497,468,287,,,,,,,,,
319,138,349,455,379,668,409,480,439,39,469,45,,,,,,,,,
320,348,350,219,380,527,410,364,440,324,470,305,,,,,,,,,
321,536,351,142,381,547,411,214,441,35,471,478,,,,,,,,,
322,378,352,356,382,284,412,325,442,331,472,47,,,,,,,,,
323,329,353,560,383,225,413,79,443,212,473,229,,,,,,,,,
324,68,354,559,384,308,414,413,444,587,474,129,,,,,,,,,
325,434,355,161,385,220,415,174,445,142,475,181,,,,,,,,,
326,617,356,588,386,185,416,582,446,505,,,,,,,,,,,
327,245,357,149,387,571,417,244,447,391,,,,,,,,,,,
328,602,358,473,388,88,418,369,448,125,,,,,,,,,,,
329,179,359,180,389,615,419,203,449,219,,,,,,,,,,,
330,335,360,549,390,223,420,306,450,414,,,,,,,,,,,
