0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,107,31,171,61,159,91,338,121,131,151,198,181,267,211,610,241,250,271,374,,,
2,524,32,490,62,162,92,220,122,277,152,313,182,421,212,308,242,201,272,261,,,
3,110,33,130,63,110,93,120,123,46,153,345,183,616,213,241,243,120,273,237,,,
4,356,34,647,64,380,94,428,124,444,154,389,184,50,214,379,244,638,274,105,,,
5,209,35,172,65,645,95,262,125,82,155,61,185,567,215,205,245,110,275,279,,,
6,245,36,162,66,365,96,221,126,80,156,150,186,285,216,155,246,384,276,70,,,
7,185,37,548,67,37,97,339,127,275,157,463,187,132,217,296,247,106,277,62,,,
8,437,38,220,68,116,98,240,128,62,158,374,188,107,218,72,248,65,278,268,,,
9,166,39,448,69,354,99,56,129,549,159,282,189,169,219,516,249,278,279,124,,,
10,136,40,141,70,476,100,294,130,195,160,394,190,208,220,383,250,653,280,160,,,
11,125,41,210,71,218,101,149,131,74,161,284,191,175,221,368,251,89,281,250,,,
12,67,42,595,72,149,102,76,132,102,162,91,192,151,222,194,252,132,282,492,,,
13,276,43,196,73,649,103,347,133,481,163,75,193,135,223,505,253,482,283,354,,,
14,371,44,332,74,60,104,108,134,156,164,191,194,185,224,364,254,239,284,183,,,
15,53,45,458,75,447,105,100,135,406,165,215,195,209,225,234,255,651,285,230,,,
16,544,46,231,76,84,106,145,136,551,166,212,196,616,226,298,256,260,286,249,,,
17,228,47,470,77,513,107,318,137,592,167,680,197,132,227,119,257,86,287,580,,,
18,450,48,118,78,273,108,600,138,215,168,71,198,228,228,340,258,310,288,126,,,
19,524,49,448,79,30,109,55,139,36,169,176,199,98,229,257,259,201,289,112,,,
20,67,50,550,80,387,110,344,140,511,170,367,200,194,230,401,260,242,290,246,,,
21,72,51,125,81,159,111,160,141,71,171,187,201,95,231,556,261,213,291,404,,,
22,213,52,72,82,226,112,70,142,85,172,215,202,280,232,124,262,78,292,93,,,
23,160,53,278,83,155,113,97,143,132,173,447,203,109,233,74,263,327,293,160,,,
24,381,54,434,84,349,114,191,144,314,174,145,204,181,234,595,264,341,294,635,,,
25,606,55,438,85,416,115,302,145,90,175,254,205,88,235,263,265,101,295,599,,,
26,247,56,131,86,38,116,111,146,147,176,453,206,239,236,660,266,534,296,37,,,
27,109,57,346,87,679,117,357,147,189,177,685,207,345,237,125,267,142,297,154,,,
28,140,58,183,88,48,118,499,148,417,178,267,208,261,238,250,268,185,298,182,,,
29,228,59,353,89,453,119,122,149,408,179,361,209,106,239,140,269,378,299,302,,,
30,92,60,76,90,105,120,83,150,445,180,42,210,44,240,320,270,460,300,239,,,
Centre:,231101,SHRI,KRISHNA,SR.,SEC.,"SCHOOL,",NEAR,RAO,TULA,RAM,CHOWK,KURHAWATA,ROAD,"MAHENDERGARH(HR)123029,","MAHENDRAGARH,",HARYANA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
301,412,331,484,361,289,391,298,421,246,451,170,481,231,511,56,541,236,571,330,,,
302,529,332,509,362,112,392,538,422,322,452,560,482,685,512,632,542,319,572,559,,,
303,48,333,177,363,138,393,265,423,334,453,239,483,222,513,208,543,362,573,134,,,
304,478,334,372,364,170,394,197,424,83,454,384,484,266,514,158,544,374,574,502,,,
305,696,335,188,365,145,395,444,425,82,455,665,485,275,515,538,545,83,575,354,,,
306,214,336,167,366,606,396,197,426,80,456,242,486,54,516,447,546,557,576,142,,,
307,105,337,136,367,376,397,443,427,67,457,364,487,99,517,315,547,82,577,87,,,
308,114,338,80,368,46,398,325,428,537,458,73,488,249,518,166,548,-3,578,30,,,
309,380,339,505,369,365,399,432,429,397,459,94,489,427,519,175,549,119,579,165,,,
310,148,340,640,370,114,400,508,430,506,460,243,490,20,520,222,550,284,580,391,,,
311,130,341,255,371,444,401,230,431,195,461,40,491,199,521,188,551,171,581,585,,,
312,76,342,518,372,112,402,168,432,695,462,100,492,510,522,150,552,81,582,70,,,
313,656,343,254,373,437,403,42,433,231,463,218,493,196,523,187,553,26,583,146,,,
314,60,344,565,374,650,404,267,434,177,464,152,494,483,524,218,554,80,584,466,,,
315,354,345,560,375,265,405,240,435,248,465,116,495,113,525,129,555,137,585,145,,,
316,400,346,149,376,56,406,38,436,461,466,85,496,110,526,294,556,338,586,486,,,
