0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,169,31,268,61,299,91,167,121,191,151,145,181,145,211,100
2,55,32,119,62,162,92,260,122,284,152,266,182,42,212,144
3,234,33,265,63,120,93,259,123,163,153,443,183,641,213,128
4,50,34,264,64,97,94,194,124,19,154,210,184,122,214,190
5,111,35,346,65,15,95,48,125,35,155,239,185,325,215,307
6,428,36,293,66,490,96,133,126,107,156,311,186,221,216,105
7,16,37,634,67,139,97,130,127,349,157,228,187,56,217,134
8,433,38,367,68,119,98,139,128,258,158,130,188,338,218,108
9,285,39,213,69,135,99,268,129,272,159,130,189,446,219,261
10,60,40,291,70,571,100,465,130,261,160,80,190,15,220,117
11,182,41,329,71,63,101,43,131,138,161,188,191,128,221,337
12,106,42,20,72,121,102,268,132,47,162,153,192,124,222,149
13,94,43,195,73,148,103,50,133,73,163,299,193,118,223,144
14,362,44,96,74,113,104,373,134,112,164,264,194,179,224,114
15,80,45,87,75,279,105,133,135,81,165,24,195,51,225,75
16,336,46,203,76,282,106,37,136,96,166,184,196,145,226,50
17,208,47,342,77,75,107,371,137,73,167,39,197,108,227,78
18,164,48,207,78,131,108,103,138,170,168,93,198,84,228,111
19,257,49,160,79,34,109,368,139,127,169,56,199,99,229,111
20,123,50,71,80,80,110,49,140,125,170,200,200,44,230,80
21,142,51,56,81,227,111,490,141,82,171,631,201,66,231,60
22,60,52,165,82,233,112,50,142,651,172,145,202,147,,
23,97,53,127,83,310,113,392,143,130,173,295,203,89,,
24,122,54,44,84,-19,114,96,144,180,174,130,204,150,,
25,124,55,88,85,136,115,50,145,94,175,274,205,460,,
26,154,56,385,86,226,116,605,146,152,176,135,206,151,,
27,91,57,206,87,85,117,317,147,140,177,250,207,207,,
28,237,58,126,88,90,118,43,148,75,178,126,208,128,,
29,314,59,81,89,505,119,463,149,51,179,180,209,109,,
30,134,60,194,90,315,120,303,150,41,180,95,210,384,,
