0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DISTRICT,"MAHARASHTRA,","THANE,",MAHARASHTRA,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,109,31,40,61,172,91,90,121,483,151,269,181,305,211,43
2,110,32,230,62,594,92,207,122,75,152,34,182,53,212,245
3,51,33,365,63,311,93,96,123,104,153,91,183,201,,
4,583,34,36,64,49,94,64,124,33,154,115,184,358,,
5,236,35,250,65,149,95,101,125,55,155,0,185,316,,
6,144,36,6,66,100,96,141,126,184,156,63,186,299,,
7,621,37,87,67,-3,97,110,127,67,157,99,187,408,,
8,2,38,68,68,49,98,358,128,552,158,173,188,111,,
9,261,39,106,69,55,99,180,129,392,159,41,189,381,,
10,76,40,69,70,290,100,12,130,106,160,76,190,126,,
11,432,41,164,71,64,101,12,131,76,161,196,191,20,,
12,607,42,111,72,188,102,133,132,46,162,65,192,88,,
13,110,43,82,73,128,103,90,133,51,163,478,193,53,,
14,159,44,53,74,572,104,210,134,87,164,308,194,373,,
15,54,45,46,75,0,105,127,135,478,165,130,195,206,,
16,127,46,223,76,10,106,55,136,24,166,11,196,84,,
17,57,47,75,77,274,107,67,137,182,167,36,197,298,,
18,381,48,195,78,597,108,70,138,35,168,25,198,19,,
19,64,49,50,79,135,109,8,139,97,169,90,199,164,,
20,28,50,20,80,73,110,125,140,96,170,50,200,270,,
21,314,51,425,81,90,111,94,141,83,171,220,201,155,,
22,274,52,451,82,110,112,40,142,0,172,275,202,599,,
23,219,53,256,83,265,113,14,143,115,173,128,203,7,,
24,62,54,91,84,2,114,106,144,55,174,138,204,32,,
25,1,55,239,85,80,115,140,145,11,175,84,205,98,,
26,117,56,38,86,143,116,73,146,281,176,260,206,43,,
27,27,57,285,87,171,117,66,147,102,177,191,207,71,,
28,152,58,31,88,226,118,73,148,95,178,59,208,135,,
29,596,59,33,89,114,119,48,149,89,179,127,209,614,,
30,131,60,73,90,618,120,343,150,53,180,359,210,40,,
