0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,20,31,321,61,119,91,638,121,412,151,461,181,636,211,651
2,66,32,471,62,182,92,23,122,319,152,168,182,153,212,111
3,177,33,146,63,379,93,62,123,254,153,81,183,95,213,135
4,286,34,64,64,406,94,561,124,155,154,52,184,451,214,139
5,259,35,531,65,89,95,255,125,482,155,53,185,227,215,88
6,122,36,71,66,65,96,234,126,491,156,143,186,45,216,226
7,419,37,182,67,651,97,660,127,268,157,160,187,149,217,445
8,39,38,63,68,363,98,444,128,292,158,96,188,39,218,529
9,196,39,393,69,209,99,280,129,50,159,120,189,247,219,640
10,70,40,252,70,155,100,142,130,163,160,62,190,122,220,675
11,186,41,109,71,185,101,646,131,233,161,120,191,484,221,115
12,107,42,331,72,117,102,402,132,105,162,45,192,457,222,59
13,163,43,220,73,217,103,59,133,59,163,99,193,370,223,73
14,16,44,531,74,562,104,148,134,68,164,366,194,186,224,207
15,450,45,176,75,205,105,557,135,189,165,98,195,139,225,338
16,48,46,107,76,250,106,163,136,675,166,143,196,14,226,596
17,149,47,70,77,361,107,84,137,218,167,95,197,329,227,120
18,302,48,37,78,434,108,202,138,125,168,57,198,441,228,96
19,85,49,680,79,74,109,174,139,174,169,78,199,462,229,140
20,47,50,360,80,610,110,317,140,129,170,467,200,41,230,208
21,510,51,96,81,182,111,56,141,124,171,622,201,163,231,266
22,123,52,47,82,625,112,225,142,237,172,347,202,151,232,162
23,37,53,187,83,220,113,258,143,279,173,345,203,618,233,314
24,509,54,483,84,120,114,37,144,113,174,54,204,109,234,323
25,391,55,510,85,319,115,470,145,134,175,91,205,182,235,115
26,266,56,149,86,200,116,117,146,74,176,660,206,329,,
27,163,57,369,87,132,117,562,147,252,177,575,207,320,,
28,571,58,105,88,663,118,395,148,49,178,430,208,282,,
29,89,59,104,89,65,119,158,149,200,179,100,209,169,,
30,221,60,125,90,100,120,103,150,100,180,380,210,347,,
