0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,76,31,103,61,191,91,658,121,80,151,78,181,148,211,292,241,670,271,501,,,,,
2,107,32,566,62,84,92,648,122,167,152,207,182,237,212,335,242,320,272,696,,,,,
3,610,33,675,63,102,93,172,123,321,153,108,183,675,213,126,243,655,273,130,,,,,
4,139,34,599,64,121,94,193,124,115,154,499,184,96,214,50,244,431,274,441,,,,,
5,249,35,294,65,125,95,346,125,187,155,167,185,205,215,64,245,97,275,176,,,,,
6,46,36,258,66,327,96,656,126,85,156,104,186,77,216,70,246,100,276,56,,,,,
7,167,37,664,67,274,97,70,127,304,157,110,187,258,217,115,247,417,277,87,,,,,
8,600,38,153,68,268,98,552,128,24,158,411,188,155,218,276,248,575,278,299,,,,,
9,158,39,163,69,120,99,317,129,109,159,46,189,258,219,400,249,151,279,116,,,,,
10,123,40,133,70,111,100,351,130,101,160,190,190,518,220,242,250,559,280,378,,,,,
11,266,41,332,71,122,101,121,131,109,161,80,191,391,221,205,251,-63,281,263,,,,,
12,105,42,172,72,163,102,176,132,89,162,105,192,393,222,626,252,177,282,182,,,,,
13,137,43,612,73,171,103,215,133,184,163,175,193,115,223,364,253,163,283,195,,,,,
14,296,44,276,74,451,104,416,134,455,164,269,194,138,224,120,254,286,284,246,,,,,
15,125,45,391,75,552,105,261,135,349,165,344,195,253,225,85,255,25,285,295,,,,,
16,302,46,282,76,99,106,210,136,137,166,99,196,114,226,87,256,370,286,15,,,,,
17,207,47,103,77,159,107,340,137,134,167,571,197,185,227,93,257,130,287,176,,,,,
18,118,48,470,78,562,108,444,138,80,168,523,198,204,228,80,258,158,288,273,,,,,
19,592,49,38,79,389,109,596,139,110,169,65,199,142,229,390,259,131,289,381,,,,,
20,286,50,126,80,350,110,315,140,201,170,127,200,465,230,98,260,318,290,85,,,,,
21,109,51,137,81,108,111,234,141,164,171,253,201,564,231,8,261,129,291,107,,,,,
22,210,52,382,82,194,112,255,142,171,172,96,202,375,232,65,262,62,292,581,,,,,
23,120,53,186,83,102,113,256,143,248,173,147,203,53,233,693,263,344,293,191,,,,,
24,100,54,604,84,250,114,66,144,44,174,55,204,392,234,333,264,159,294,243,,,,,
25,213,55,160,85,504,115,238,145,225,175,502,205,309,235,289,265,148,295,315,,,,,
26,392,56,394,86,136,116,605,146,276,176,135,206,130,236,115,266,350,296,339,,,,,
27,160,57,87,87,141,117,226,147,88,177,292,207,290,237,132,267,157,297,145,,,,,
28,275,58,333,88,116,118,169,148,67,178,405,208,148,238,336,268,141,298,190,,,,,
29,40,59,69,89,101,119,154,149,125,179,86,209,665,239,124,269,116,299,87,,,,,
30,184,60,195,90,55,120,111,150,130,180,242,210,76,240,441,270,205,300,232,,,,,
Centre:,231801,JAIN,VIDYA,MANDIR,SR,SEC,"SCHOOL,",JAIN,VIDYA,MANDIR,HIGH,SCHOOL,NEAR,SUBZI,MANDI,"SONIPAT,","SONIPAT,",HARYANA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
301,275,331,212,361,135,391,328,421,383,451,72,481,318,511,272,541,146,571,86,,,,,
302,643,332,593,362,248,392,660,422,146,452,243,482,175,512,55,542,597,572,90,,,,,
303,540,333,68,363,127,393,122,423,177,453,101,483,141,513,235,543,65,573,254,,,,,
304,490,334,290,364,425,394,221,424,78,454,588,484,73,514,115,544,267,574,125,,,,,
305,130,335,275,365,109,395,516,425,450,455,80,485,136,515,470,545,69,575,273,,,,,
306,393,336,153,366,357,396,85,426,96,456,592,486,584,516,194,546,220,576,50,,,,,
307,121,337,122,367,45,397,-6,427,313,457,141,487,210,517,219,547,102,577,549,,,,,
308,121,338,557,368,164,398,199,428,138,458,100,488,181,518,35,548,92,578,443,,,,,
309,89,339,119,369,185,399,126,429,369,459,100,489,60,519,276,549,92,579,152,,,,,
310,57,340,293,370,43,400,328,430,390,460,191,490,227,520,168,550,123,580,130,,,,,
311,222,341,171,371,235,401,31,431,291,461,102,491,261,521,400,551,115,581,670,,,,,
312,337,342,581,372,237,402,81,432,630,462,69,492,225,522,676,552,242,582,178,,,,,
313,248,343,371,373,276,403,189,433,457,463,42,493,116,523,145,553,138,583,333,,,,,
314,107,344,337,374,111,404,94,434,278,464,103,494,202,524,149,554,103,584,386,,,,,
315,326,345,289,375,200,405,225,435,405,465,179,495,167,525,640,555,44,585,386,,,,,
316,522,346,500,376,288,406,113,436,256,466,518,496,157,526,40,556,277,586,525,,,,,
317,282,347,271,377,166,407,56,437,194,467,153,497,180,527,457,557,195,587,290,,,,,
318,144,348,98,378,228,408,322,438,48,468,138,498,129,528,487,558,183,588,236,,,,,
319,35,349,283,379,252,409,144,439,241,469,206,499,110,529,597,559,162,589,156,,,,,
320,235,350,101,380,131,410,80,440,234,470,630,500,272,530,650,560,292,590,110,,,,,
321,122,351,636,381,167,411,150,441,150,471,151,501,130,531,434,561,125,591,178,,,,,
322,194,352,92,382,49,412,511,442,147,472,313,502,157,532,100,562,524,592,70,,,,,
323,510,353,190,383,55,413,655,443,650,473,451,503,59,533,156,563,313,593,685,,,,,
324,5,354,300,384,469,414,272,444,170,474,301,504,613,534,211,564,310,594,526,,,,,
325,142,355,147,385,91,415,363,445,51,475,180,505,537,535,431,565,696,595,130,,,,,
326,130,356,152,386,430,416,48,446,148,476,251,506,597,536,37,566,342,596,530,,,,,
327,340,357,119,387,85,417,342,447,454,477,176,507,478,537,95,567,205,597,283,,,,,
328,155,358,84,388,265,418,538,448,139,478,45,508,268,538,281,568,109,598,424,,,,,
329,153,359,148,389,271,419,65,449,215,479,235,509,142,539,82,569,122,599,485,,,,,
330,55,360,41,390,-14,420,38,450,329,480,290,510,150,540,142,570,80,600,637,,,,,
Centre:,231801,JAIN,VIDYA,MANDIR,SR,SEC,"SCHOOL,",JAIN,VIDYA,MANDIR,HIGH,SCHOOL,NEAR,SUBZI,MANDI,"SONIPAT,","SONIPAT,",HARYANA,NEET,(UG),2024,Page,No.,3
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
601,89,631,217,661,263,691,201,,,,,,,,,,,,,,,,,
602,105,632,240,662,180,692,417,,,,,,,,,,,,,,,,,
603,222,633,175,663,76,693,220,,,,,,,,,,,,,,,,,
604,161,634,94,664,167,694,160,,,,,,,,,,,,,,,,,
605,246,635,105,665,565,695,432,,,,,,,,,,,,,,,,,
606,381,636,194,666,650,696,145,,,,,,,,,,,,,,,,,
607,292,637,246,667,315,697,320,,,,,,,,,,,,,,,,,
608,640,638,133,668,469,698,114,,,,,,,,,,,,,,,,,
609,248,639,612,669,93,699,132,,,,,,,,,,,,,,,,,
610,662,640,228,670,89,700,66,,,,,,,,,,,,,,,,,
611,166,641,489,671,22,701,266,,,,,,,,,,,,,,,,,
612,105,642,128,672,124,702,203,,,,,,,,,,,,,,,,,
613,70,643,175,673,165,,,,,,,,,,,,,,,,,,,
614,155,644,149,674,172,,,,,,,,,,,,,,,,,,,
615,76,645,651,675,622,,,,,,,,,,,,,,,,,,,
616,252,646,84,676,141,,,,,,,,,,,,,,,,,,,
617,79,647,111,677,340,,,,,,,,,,,,,,,,,,,
618,168,648,108,678,324,,,,,,,,,,,,,,,,,,,
619,370,649,279,679,22,,,,,,,,,,,,,,,,,,,
620,637,650,161,680,170,,,,,,,,,,,,,,,,,,,
621,541,651,110,681,617,,,,,,,,,,,,,,,,,,,
622,274,652,39,682,70,,,,,,,,,,,,,,,,,,,
623,178,653,221,683,592,,,,,,,,,,,,,,,,,,,
624,376,654,345,684,170,,,,,,,,,,,,,,,,,,,
625,304,655,285,685,100,,,,,,,,,,,,,,,,,,,
626,300,656,357,686,391,,,,,,,,,,,,,,,,,,,
627,310,657,280,687,311,,,,,,,,,,,,,,,,,,,
628,313,658,95,688,233,,,,,,,,,,,,,,,,,,,
629,349,659,133,689,606,,,,,,,,,,,,,,,,,,,
630,603,660,49,690,31,,,,,,,,,,,,,,,,,,,
