0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,147,31,70,61,111,91,306,121,171,151,117,181,96,211,93,241,32,271,10,,,
2,65,32,29,62,50,92,594,122,269,152,183,182,534,212,129,242,114,272,90,,,
3,334,33,40,63,79,93,43,123,66,153,449,183,411,213,61,243,102,273,96,,,
4,89,34,16,64,107,94,164,124,72,154,123,184,26,214,42,244,405,274,129,,,
5,42,35,137,65,70,95,45,125,13,155,159,185,38,215,134,245,247,275,62,,,
6,405,36,34,66,228,96,127,126,94,156,80,186,65,216,146,246,85,276,71,,,
7,532,37,40,67,185,97,40,127,-8,157,525,187,332,217,101,247,660,277,72,,,
8,65,38,88,68,370,98,42,128,197,158,45,188,54,218,68,248,59,278,102,,,
9,35,39,80,69,96,99,99,129,36,159,31,189,403,219,151,249,220,279,60,,,
10,141,40,250,70,133,100,76,130,51,160,204,190,10,220,216,250,424,280,61,,,
11,537,41,179,71,138,101,90,131,154,161,90,191,46,221,101,251,244,281,87,,,
12,47,42,92,72,194,102,7,132,81,162,41,192,241,222,115,252,65,282,18,,,
13,20,43,104,73,67,103,26,133,269,163,65,193,44,223,84,253,120,283,269,,,
14,31,44,80,74,165,104,24,134,95,164,42,194,33,224,122,254,55,284,319,,,
15,361,45,136,75,76,105,30,135,128,165,102,195,76,225,371,255,83,285,35,,,
16,83,46,66,76,595,106,50,136,36,166,280,196,139,226,56,256,122,286,114,,,
17,92,47,381,77,290,107,443,137,36,167,34,197,24,227,50,257,50,287,306,,,
18,116,48,-15,78,167,108,60,138,25,168,180,198,92,228,493,258,61,288,358,,,
19,153,49,40,79,179,109,91,139,66,169,-1,199,110,229,143,259,103,289,92,,,
20,162,50,137,80,114,110,41,140,41,170,44,200,60,230,77,260,11,290,111,,,
21,85,51,58,81,424,111,108,141,202,171,140,201,30,231,577,261,40,291,155,,,
22,69,52,74,82,446,112,42,142,166,172,63,202,25,232,110,262,222,292,75,,,
23,102,53,286,83,155,113,116,143,35,173,23,203,-12,233,27,263,108,293,535,,,
24,10,54,96,84,85,114,191,144,459,174,149,204,6,234,201,264,39,294,93,,,
25,123,55,83,85,79,115,53,145,114,175,124,205,255,235,145,265,98,295,80,,,
26,85,56,54,86,144,116,37,146,360,176,48,206,319,236,381,266,120,296,284,,,
27,38,57,64,87,120,117,142,147,75,177,24,207,72,237,35,267,65,297,509,,,
28,53,58,49,88,135,118,22,148,4,178,98,208,30,238,163,268,466,298,29,,,
29,191,59,42,89,146,119,34,149,59,179,164,209,50,239,155,269,50,299,95,,,
30,90,60,64,90,122,120,115,150,28,180,63,210,30,240,15,270,73,300,471,,,
Centre:,440314,JINGLE,BELLS,PUBLIC,"SCHOOL,",CHHOTI,BIHAR,NEAR,"MAHANAGAR,",PILIBHIT,BY-PASS,MAIN,"ROAD,","BAREILLY,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,68,331,244,361,121,391,59,421,559,451,83,,,,,,,,,,,
302,87,332,589,362,111,392,36,422,112,452,76,,,,,,,,,,,
303,219,333,559,363,101,393,-10,423,98,453,-24,,,,,,,,,,,
304,96,334,139,364,57,394,499,424,103,454,56,,,,,,,,,,,
305,433,335,57,365,90,395,103,425,94,455,44,,,,,,,,,,,
306,210,336,166,366,37,396,41,426,33,456,323,,,,,,,,,,,
307,55,337,109,367,104,397,388,427,30,457,99,,,,,,,,,,,
308,214,338,42,368,317,398,100,428,87,458,48,,,,,,,,,,,
309,40,339,122,369,30,399,100,429,139,459,-6,,,,,,,,,,,
310,64,340,147,370,23,400,36,430,28,460,142,,,,,,,,,,,
311,128,341,44,371,34,401,36,431,76,461,145,,,,,,,,,,,
312,214,342,64,372,161,402,157,432,596,462,112,,,,,,,,,,,
313,143,343,80,373,43,403,70,433,13,463,42,,,,,,,,,,,
314,74,344,110,374,48,404,128,434,30,464,71,,,,,,,,,,,
315,416,345,590,375,111,405,15,435,467,465,59,,,,,,,,,,,
316,17,346,68,376,90,406,542,436,80,466,107,,,,,,,,,,,
317,299,347,151,377,116,407,391,437,45,467,40,,,,,,,,,,,
318,260,348,480,378,29,408,-5,438,70,468,115,,,,,,,,,,,
319,70,349,252,379,40,409,183,439,60,469,63,,,,,,,,,,,
320,377,350,91,380,162,410,389,440,78,,,,,,,,,,,,,
321,215,351,130,381,125,411,125,441,50,,,,,,,,,,,,,
322,85,352,148,382,49,412,3,442,60,,,,,,,,,,,,,
323,655,353,247,383,85,413,123,443,485,,,,,,,,,,,,,
324,188,354,77,384,288,414,112,444,104,,,,,,,,,,,,,
325,185,355,156,385,660,415,114,445,50,,,,,,,,,,,,,
326,122,356,79,386,15,416,18,446,187,,,,,,,,,,,,,
327,90,357,85,387,85,417,57,447,479,,,,,,,,,,,,,
328,37,358,529,388,36,418,187,448,38,,,,,,,,,,,,,
329,109,359,69,389,80,419,46,449,70,,,,,,,,,,,,,
330,58,360,48,390,82,420,60,450,130,,,,,,,,,,,,,
