0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
CHHATTISGARH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
1,105,31,602,61,63,91,186,121,304,151,31,181,65,211,91,241,61,271,9,,,,,,,,,,,
2,97,32,77,62,150,92,181,122,269,152,447,182,146,212,157,242,224,272,416,,,,,,,,,,,
3,225,33,393,63,177,93,153,123,290,153,164,183,229,213,179,243,51,273,46,,,,,,,,,,,
4,324,34,376,64,260,94,273,124,336,154,67,184,77,214,147,244,151,274,157,,,,,,,,,,,
5,277,35,480,65,357,95,406,125,414,155,336,185,460,215,78,245,136,275,65,,,,,,,,,,,
6,365,36,474,66,328,96,231,126,79,156,172,186,249,216,117,246,250,276,272,,,,,,,,,,,
7,304,37,152,67,328,97,356,127,334,157,93,187,249,217,55,247,32,277,51,,,,,,,,,,,
8,337,38,100,68,217,98,16,128,193,158,232,188,60,218,140,248,68,278,542,,,,,,,,,,,
9,298,39,99,69,123,99,201,129,172,159,65,189,312,219,339,249,237,279,103,,,,,,,,,,,
10,195,40,308,70,39,100,54,130,316,160,79,190,428,220,19,250,465,280,226,,,,,,,,,,,
11,50,41,238,71,511,101,271,131,436,161,220,191,233,221,325,251,407,281,56,,,,,,,,,,,
12,193,42,222,72,432,102,90,132,92,162,224,192,294,222,111,252,112,282,27,,,,,,,,,,,
13,194,43,280,73,251,103,75,133,184,163,317,193,270,223,337,253,101,283,167,,,,,,,,,,,
14,46,44,374,74,353,104,239,134,85,164,366,194,576,224,533,254,215,284,105,,,,,,,,,,,
15,183,45,240,75,274,105,151,135,72,165,97,195,45,225,232,255,220,285,390,,,,,,,,,,,
16,30,46,102,76,241,106,56,136,50,166,388,196,43,226,196,256,307,286,111,,,,,,,,,,,
17,31,47,71,77,199,107,428,137,588,167,180,197,665,227,120,257,342,287,198,,,,,,,,,,,
18,209,48,387,78,115,108,58,138,369,168,91,198,394,228,140,258,12,288,250,,,,,,,,,,,
19,291,49,484,79,115,109,81,139,66,169,241,199,371,229,440,259,140,289,343,,,,,,,,,,,
20,409,50,38,80,249,110,140,140,86,170,484,200,210,230,27,260,80,290,100,,,,,,,,,,,
21,140,51,36,81,210,111,424,141,111,171,135,201,381,231,431,261,56,291,145,,,,,,,,,,,
22,350,52,165,82,279,112,140,142,351,172,53,202,153,232,274,262,222,292,409,,,,,,,,,,,
23,272,53,44,83,201,113,98,143,129,173,171,203,83,233,45,263,562,293,455,,,,,,,,,,,
24,491,54,498,84,472,114,164,144,55,174,99,204,47,234,103,264,175,294,65,,,,,,,,,,,
25,46,55,153,85,257,115,425,145,528,175,77,205,19,235,205,265,65,295,443,,,,,,,,,,,
26,46,56,84,86,256,116,100,146,47,176,413,206,140,236,195,266,343,296,394,,,,,,,,,,,
27,70,57,223,87,291,117,419,147,123,177,368,207,45,237,125,267,91,297,63,,,,,,,,,,,
28,132,58,605,88,448,118,252,148,81,178,272,208,122,238,35,268,116,298,106,,,,,,,,,,,
29,27,59,35,89,287,119,63,149,132,179,89,209,466,239,80,269,525,299,128,,,,,,,,,,,
30,69,60,133,90,175,120,325,150,100,180,326,210,92,240,490,270,191,300,219,,,,,,,,,,,
Centre:,170111,BSP,SENIOR,SECONDARY,SCHOOL,SECTOR,-,"10,",STREET,-,"27,",SECTOR,-,"10,",BHILAI,SECTOR,-,"10,",BHILAI,NEAR,ZONAL,"MARKET,",BHILAI,"NAGAR/DURG,",NEET,(UG),2024,Page,No.,2
CHHATTISGARH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,191,331,106,361,33,391,115,421,261,451,45,481,96,511,316,541,103,571,65,,,,,,,,,,,
302,490,332,106,362,262,392,234,422,278,452,268,482,308,512,75,542,441,572,118,,,,,,,,,,,
303,233,333,438,363,261,393,164,423,222,453,90,483,335,513,258,543,81,573,275,,,,,,,,,,,
304,225,334,145,364,385,394,156,424,51,454,106,484,463,514,35,544,380,574,76,,,,,,,,,,,
305,78,335,298,365,150,395,396,425,152,455,362,485,272,515,358,545,257,575,131,,,,,,,,,,,
306,203,336,81,366,32,396,252,426,179,456,167,486,233,516,299,546,284,576,233,,,,,,,,,,,
307,376,337,29,367,366,397,175,427,489,457,176,487,595,517,-41,547,106,577,91,,,,,,,,,,,
308,95,338,231,368,286,398,90,428,229,458,343,488,160,518,97,548,174,578,71,,,,,,,,,,,
309,112,339,44,369,259,399,611,429,63,459,160,489,297,519,37,549,393,579,25,,,,,,,,,,,
310,107,340,99,370,118,400,86,430,78,460,85,490,314,520,139,550,236,580,12,,,,,,,,,,,
311,190,341,433,371,438,401,413,431,545,461,150,491,206,521,50,551,133,581,308,,,,,,,,,,,
312,273,342,421,372,590,402,211,432,412,462,92,492,73,522,405,552,119,582,29,,,,,,,,,,,
313,181,343,654,373,55,403,181,433,73,463,142,493,217,523,577,553,323,583,80,,,,,,,,,,,
314,395,344,404,374,371,404,185,434,40,464,198,494,398,524,359,554,50,584,64,,,,,,,,,,,
315,101,345,440,375,308,405,69,435,67,465,120,495,367,525,253,555,202,585,169,,,,,,,,,,,
316,528,346,222,376,51,406,95,436,167,466,429,496,291,526,226,556,71,586,115,,,,,,,,,,,
317,133,347,246,377,297,407,339,437,115,467,107,497,278,527,285,557,299,587,255,,,,,,,,,,,
318,145,348,79,378,277,408,70,438,41,468,313,498,24,528,205,558,276,588,78,,,,,,,,,,,
319,86,349,223,379,62,409,42,439,243,469,123,499,253,529,89,559,380,589,166,,,,,,,,,,,
320,162,350,68,380,67,410,60,440,197,470,65,500,226,530,53,560,200,590,328,,,,,,,,,,,
321,162,351,198,381,70,411,199,441,141,471,82,501,12,531,392,561,341,591,140,,,,,,,,,,,
322,119,352,76,382,148,412,70,442,37,472,69,502,274,532,375,562,86,592,95,,,,,,,,,,,
323,196,353,381,383,404,413,75,443,198,473,500,503,236,533,89,563,549,593,57,,,,,,,,,,,
324,106,354,139,384,57,414,220,444,136,474,39,504,188,534,318,564,354,594,267,,,,,,,,,,,
325,28,355,400,385,214,415,268,445,214,475,112,505,108,535,511,565,462,595,376,,,,,,,,,,,
326,551,356,48,386,12,416,217,446,40,476,385,506,76,536,65,566,191,596,62,,,,,,,,,,,
327,500,357,351,387,314,417,357,447,57,477,65,507,635,537,73,567,121,597,22,,,,,,,,,,,
328,130,358,314,388,448,418,100,448,335,478,177,508,209,538,244,568,425,598,119,,,,,,,,,,,
329,362,359,67,389,346,419,458,449,164,479,161,509,167,539,239,569,80,599,91,,,,,,,,,,,
330,259,360,101,390,281,420,120,450,146,480,94,510,68,540,130,570,329,600,248,,,,,,,,,,,
Centre:,170111,BSP,SENIOR,SECONDARY,SCHOOL,SECTOR,-,"10,",STREET,-,"27,",SECTOR,-,"10,",BHILAI,SECTOR,-,"10,",BHILAI,NEAR,ZONAL,"MARKET,",BHILAI,"NAGAR/DURG,",NEET,(UG),2024,Page,No.,3
CHHATTISGARH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
601,27,631,360,661,23,691,70,721,146,,,,,,,,,,,,,,,,,,,,,
602,9,632,81,662,89,692,469,722,64,,,,,,,,,,,,,,,,,,,,,
603,298,633,277,663,329,693,399,723,100,,,,,,,,,,,,,,,,,,,,,
604,246,634,212,664,101,694,73,724,145,,,,,,,,,,,,,,,,,,,,,
605,461,635,333,665,208,695,518,725,353,,,,,,,,,,,,,,,,,,,,,
606,45,636,198,666,199,696,71,726,58,,,,,,,,,,,,,,,,,,,,,
607,94,637,134,667,197,697,95,727,106,,,,,,,,,,,,,,,,,,,,,
608,91,638,343,668,36,698,217,728,147,,,,,,,,,,,,,,,,,,,,,
609,92,639,127,669,255,699,547,729,166,,,,,,,,,,,,,,,,,,,,,
610,278,640,231,670,103,700,86,730,90,,,,,,,,,,,,,,,,,,,,,
611,274,641,137,671,96,701,45,731,523,,,,,,,,,,,,,,,,,,,,,
612,533,642,458,672,150,702,184,732,116,,,,,,,,,,,,,,,,,,,,,
613,116,643,129,673,38,703,256,733,6,,,,,,,,,,,,,,,,,,,,,
614,389,644,285,674,42,704,186,734,202,,,,,,,,,,,,,,,,,,,,,
615,551,645,55,675,71,705,308,735,104,,,,,,,,,,,,,,,,,,,,,
616,221,646,150,676,351,706,161,736,28,,,,,,,,,,,,,,,,,,,,,
617,404,647,207,677,25,707,72,737,238,,,,,,,,,,,,,,,,,,,,,
618,95,648,81,678,89,708,83,738,95,,,,,,,,,,,,,,,,,,,,,
619,62,649,71,679,340,709,195,739,198,,,,,,,,,,,,,,,,,,,,,
620,163,650,136,680,364,710,458,740,146,,,,,,,,,,,,,,,,,,,,,
621,176,651,552,681,37,711,168,741,114,,,,,,,,,,,,,,,,,,,,,
622,116,652,172,682,327,712,288,742,69,,,,,,,,,,,,,,,,,,,,,
623,186,653,378,683,68,713,45,743,114,,,,,,,,,,,,,,,,,,,,,
624,61,654,192,684,568,714,67,744,314,,,,,,,,,,,,,,,,,,,,,
625,410,655,175,685,239,715,369,745,39,,,,,,,,,,,,,,,,,,,,,
626,180,656,356,686,80,716,179,746,161,,,,,,,,,,,,,,,,,,,,,
627,117,657,322,687,593,717,56,,,,,,,,,,,,,,,,,,,,,,,
628,56,658,430,688,80,718,395,,,,,,,,,,,,,,,,,,,,,,,
629,151,659,201,689,128,719,95,,,,,,,,,,,,,,,,,,,,,,,
630,68,660,243,690,239,720,116,,,,,,,,,,,,,,,,,,,,,,,
