0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
18,641,48,177,78,251,108,633,138,76,168,281,198,237,228,100,258,193,288,367,,,,,,,,
19,228,49,228,79,155,109,90,139,442,169,411,199,602,229,239,259,165,289,61,,,,,,,,
20,141,50,631,80,236,110,167,140,108,170,100,200,204,230,288,260,152,290,167,,,,,,,,
21,18,51,36,81,105,111,180,141,338,171,320,201,16,231,192,261,614,291,270,,,,,,,,
22,70,52,594,82,15,112,178,142,655,172,107,202,676,232,215,262,110,292,101,,,,,,,,
23,48,53,136,83,84,113,179,143,226,173,302,203,80,233,139,263,259,293,183,,,,,,,,
24,653,54,508,84,194,114,236,144,504,174,328,204,202,234,182,264,84,294,40,,,,,,,,
25,535,55,243,85,204,115,167,145,68,175,426,205,508,235,45,265,230,295,140,,,,,,,,
26,284,56,177,86,34,116,76,146,344,176,534,206,302,236,390,266,307,296,242,,,,,,,,
27,61,57,186,87,128,117,472,147,374,177,164,207,352,237,511,267,420,297,332,,,,,,,,
28,228,58,80,88,290,118,632,148,327,178,532,208,24,238,56,268,265,298,85,,,,,,,,
29,366,59,78,89,70,119,81,149,511,179,292,209,0,239,172,269,466,299,79,,,,,,,,
30,205,60,167,90,118,120,25,150,15,180,238,210,60,240,334,270,360,300,76,,,,,,,,
Centre:,440832,AWADH,PUBLIC,SCHOOL,SHARDA,NGR,LUCKNOW,"UP,",AWADH,PUBLIC,SCHOOL,RAJNI,KHAND,-,1,SHARDA,NAGAR,RAEBARELI,ROAD,LUCKNOW,UTTAR,NEET,(UG),2024,Page,No.,2
"PRADESH,","LUCKNOW,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,62,331,94,361,118,391,45,421,218,451,311,481,158,511,214,,,,,,,,,,,,
302,323,332,387,362,48,392,193,422,648,452,220,482,100,512,98,,,,,,,,,,,,
303,85,333,209,363,664,393,406,423,93,453,486,483,352,513,189,,,,,,,,,,,,
304,414,334,131,364,73,394,122,424,97,454,137,484,94,514,487,,,,,,,,,,,,
305,57,335,263,365,32,395,93,425,381,455,334,485,300,515,137,,,,,,,,,,,,
306,64,336,85,366,47,396,50,426,54,456,477,486,391,516,83,,,,,,,,,,,,
307,340,337,185,367,112,397,411,427,245,457,94,487,125,517,115,,,,,,,,,,,,
308,245,338,83,368,110,398,156,428,470,458,627,488,88,518,95,,,,,,,,,,,,
309,108,339,15,369,288,399,58,429,383,459,40,489,159,519,96,,,,,,,,,,,,
310,217,340,99,370,332,400,538,430,152,460,55,490,45,520,309,,,,,,,,,,,,
311,104,341,325,371,123,401,230,431,105,461,453,491,248,521,396,,,,,,,,,,,,
312,246,342,488,372,519,402,100,432,399,462,87,492,170,522,497,,,,,,,,,,,,
313,185,343,198,373,100,403,638,433,325,463,453,493,121,523,312,,,,,,,,,,,,
314,200,344,49,374,498,404,149,434,617,464,509,494,23,524,23,,,,,,,,,,,,
315,177,345,62,375,110,405,304,435,567,465,222,495,213,525,71,,,,,,,,,,,,
316,117,346,347,376,30,406,199,436,265,466,596,496,143,526,289,,,,,,,,,,,,
317,79,347,547,377,190,407,212,437,206,467,65,497,132,,,,,,,,,,,,,,
318,417,348,147,378,541,408,60,438,92,468,109,498,198,,,,,,,,,,,,,,
319,174,349,143,379,268,409,68,439,185,469,199,499,295,,,,,,,,,,,,,,
320,520,350,49,380,96,410,227,440,632,470,160,500,111,,,,,,,,,,,,,,
321,171,351,217,381,43,411,433,441,502,471,341,501,80,,,,,,,,,,,,,,
322,378,352,115,382,70,412,499,442,128,472,48,502,100,,,,,,,,,,,,,,
323,192,353,71,383,121,413,88,443,42,473,156,503,426,,,,,,,,,,,,,,
324,369,354,75,384,77,414,185,444,299,474,483,504,148,,,,,,,,,,,,,,
325,287,355,4,385,494,415,181,445,20,475,234,505,346,,,,,,,,,,,,,,
326,103,356,415,386,625,416,184,446,361,476,127,506,114,,,,,,,,,,,,,,
327,180,357,165,387,175,417,28,447,423,477,130,507,104,,,,,,,,,,,,,,
328,426,358,271,388,164,418,93,448,81,478,407,508,54,,,,,,,,,,,,,,
329,129,359,69,389,430,419,56,449,186,479,383,509,85,,,,,,,,,,,,,,
330,220,360,149,390,149,420,482,450,90,480,82,510,133,,,,,,,,,,,,,,
