0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
BELAGAVI,"(BELGAUM),",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,80,31,60,61,244,91,233,121,318,151,130,181,68,211,125,241,61,271,103,,,,,,,,
2,327,32,193,62,140,92,145,122,45,152,369,182,30,212,436,242,82,272,106,,,,,,,,
3,75,33,232,63,431,93,266,123,185,153,97,183,45,213,57,243,99,273,28,,,,,,,,
4,83,34,406,64,61,94,78,124,25,154,161,184,350,214,215,244,85,274,146,,,,,,,,
5,239,35,248,65,314,95,85,125,95,155,61,185,165,215,518,245,157,275,91,,,,,,,,
6,125,36,172,66,58,96,-5,126,123,156,55,186,28,216,275,246,247,276,155,,,,,,,,
7,75,37,121,67,80,97,93,127,88,157,62,187,92,217,50,247,422,277,226,,,,,,,,
8,195,38,130,68,223,98,269,128,105,158,177,188,410,218,52,248,110,278,13,,,,,,,,
9,249,39,149,69,45,99,160,129,305,159,57,189,434,219,-9,249,111,279,190,,,,,,,,
10,58,40,215,70,221,100,79,130,151,160,90,190,272,220,250,250,520,280,243,,,,,,,,
11,57,41,225,71,80,101,134,131,647,161,83,191,269,221,96,251,1,281,215,,,,,,,,
12,115,42,155,72,59,102,134,132,32,162,80,192,75,222,48,252,641,282,32,,,,,,,,
13,129,43,170,73,342,103,19,133,95,163,90,193,323,223,95,253,174,283,265,,,,,,,,
14,373,44,27,74,130,104,40,134,156,164,251,194,65,224,143,254,225,284,162,,,,,,,,
15,101,45,54,75,99,105,30,135,311,165,190,195,159,225,306,255,481,285,100,,,,,,,,
16,32,46,107,76,96,106,164,136,106,166,432,196,477,226,159,256,129,286,263,,,,,,,,
17,505,47,189,77,253,107,337,137,73,167,45,197,156,227,448,257,297,287,55,,,,,,,,
18,20,48,21,78,144,108,43,138,109,168,265,198,107,228,332,258,99,288,108,,,,,,,,
19,455,49,215,79,261,109,106,139,274,169,500,199,35,229,135,259,212,289,503,,,,,,,,
20,151,50,206,80,75,110,155,140,207,170,83,200,88,230,27,260,115,290,34,,,,,,,,
21,176,51,221,81,242,111,68,141,42,171,83,201,15,231,51,261,137,291,67,,,,,,,,
22,174,52,102,82,232,112,299,142,70,172,286,202,183,232,38,262,144,292,335,,,,,,,,
23,391,53,65,83,201,113,165,143,660,173,163,203,261,233,30,263,179,293,85,,,,,,,,
24,253,54,128,84,111,114,177,144,117,174,609,204,60,234,276,264,155,294,81,,,,,,,,
25,125,55,445,85,244,115,151,145,690,175,95,205,313,235,229,265,181,295,59,,,,,,,,
26,170,56,120,86,42,116,477,146,81,176,145,206,45,236,121,266,155,296,143,,,,,,,,
27,68,57,88,87,24,117,50,147,151,177,592,207,71,237,49,267,180,297,267,,,,,,,,
28,16,58,118,88,524,118,197,148,153,178,58,208,59,238,20,268,564,298,243,,,,,,,,
29,34,59,77,89,280,119,173,149,177,179,110,209,114,239,132,269,96,299,59,,,,,,,,
30,104,60,55,90,75,120,184,150,661,180,139,210,116,240,323,270,158,300,158,,,,,,,,
Centre:,270109,BANAJAWAD,ENGLISH,MEDIUM,PRE-PRIMARY,&,PRIMARY,"SCHOOL,",MIRAJ,ROAD,NEAR,SEED,FARM,ATHANI,RURAL,TAL,ATHANI,DIST,BELAGAVI,PIN,"591304,",NEET,(UG),2024,Page,No.,2
BELAGAVI,"(BELGAUM),",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,
301,50,331,350,,,,,,,,,,,,,,,,,,,,,,,,
302,83,332,172,,,,,,,,,,,,,,,,,,,,,,,,
303,319,333,269,,,,,,,,,,,,,,,,,,,,,,,,
304,192,334,157,,,,,,,,,,,,,,,,,,,,,,,,
305,35,335,202,,,,,,,,,,,,,,,,,,,,,,,,
306,62,336,279,,,,,,,,,,,,,,,,,,,,,,,,
307,351,337,93,,,,,,,,,,,,,,,,,,,,,,,,
308,61,,,,,,,,,,,,,,,,,,,,,,,,,,
309,576,,,,,,,,,,,,,,,,,,,,,,,,,,
310,162,,,,,,,,,,,,,,,,,,,,,,,,,,
311,50,,,,,,,,,,,,,,,,,,,,,,,,,,
312,150,,,,,,,,,,,,,,,,,,,,,,,,,,
313,109,,,,,,,,,,,,,,,,,,,,,,,,,,
314,145,,,,,,,,,,,,,,,,,,,,,,,,,,
315,216,,,,,,,,,,,,,,,,,,,,,,,,,,
316,50,,,,,,,,,,,,,,,,,,,,,,,,,,
317,136,,,,,,,,,,,,,,,,,,,,,,,,,,
318,219,,,,,,,,,,,,,,,,,,,,,,,,,,
319,593,,,,,,,,,,,,,,,,,,,,,,,,,,
320,224,,,,,,,,,,,,,,,,,,,,,,,,,,
321,31,,,,,,,,,,,,,,,,,,,,,,,,,,
322,92,,,,,,,,,,,,,,,,,,,,,,,,,,
323,255,,,,,,,,,,,,,,,,,,,,,,,,,,
324,105,,,,,,,,,,,,,,,,,,,,,,,,,,
325,592,,,,,,,,,,,,,,,,,,,,,,,,,,
326,38,,,,,,,,,,,,,,,,,,,,,,,,,,
327,87,,,,,,,,,,,,,,,,,,,,,,,,,,
328,199,,,,,,,,,,,,,,,,,,,,,,,,,,
329,49,,,,,,,,,,,,,,,,,,,,,,,,,,
330,101,,,,,,,,,,,,,,,,,,,,,,,,,,
