0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"GALLI),NEW","BOWENPALLY,","SECUNDERABAD-500011,","HYDERABAD/SECUNDERABAD,",TELANGANA,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,215,31,560,61,111,91,84,121,317,151,54,181,90,211,130
2,238,32,86,62,236,92,49,122,107,152,254,182,59,212,116
3,125,33,284,63,147,93,455,123,10,153,243,183,55,213,158
4,174,34,18,64,120,94,252,124,465,154,210,184,330,214,478
5,212,35,101,65,82,95,92,125,80,155,171,185,435,215,308
6,390,36,368,66,31,96,-4,126,202,156,109,186,269,216,186
7,151,37,629,67,217,97,55,127,43,157,129,187,52,217,57
8,114,38,195,68,55,98,133,128,131,158,229,188,545,218,111
9,148,39,255,69,23,99,155,129,418,159,271,189,256,219,126
10,260,40,143,70,227,100,478,130,294,160,60,190,237,220,287
11,29,41,277,71,138,101,90,131,104,161,74,191,16,221,47
12,277,42,51,72,70,102,114,132,40,162,358,192,135,222,368
13,258,43,40,73,404,103,141,133,74,163,80,193,180,223,353
14,207,44,60,74,140,104,143,134,80,164,129,194,123,,
15,96,45,122,75,145,105,136,135,145,165,252,195,55,,
16,234,46,404,76,264,106,181,136,56,166,356,196,62,,
17,-2,47,59,77,343,107,121,137,264,167,433,197,60,,
18,58,48,407,78,38,108,50,138,27,168,65,198,175,,
19,381,49,113,79,65,109,311,139,80,169,101,199,65,,
20,326,50,56,80,219,110,135,140,248,170,78,200,174,,
21,55,51,386,81,324,111,527,141,269,171,358,201,71,,
22,141,52,284,82,145,112,391,142,424,172,487,202,224,,
23,117,53,234,83,483,113,82,143,134,173,215,203,260,,
24,41,54,96,84,150,114,372,144,413,174,206,204,172,,
25,38,55,325,85,128,115,52,145,293,175,186,205,120,,
26,106,56,339,86,208,116,629,146,47,176,421,206,100,,
27,400,57,214,87,-4,117,148,147,139,177,277,207,211,,
28,274,58,352,88,195,118,442,148,110,178,464,208,52,,
29,36,59,365,89,239,119,37,149,283,179,610,209,290,,
30,216,60,715,90,133,120,286,150,114,180,146,210,495,,
