0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,72,31,271,61,34,91,87,121,26,151,53,181,65,211,67,241,198,271,88,
2,248,32,113,62,53,92,55,122,390,152,103,182,74,212,95,242,598,272,200,
3,422,33,137,63,140,93,155,123,106,153,31,183,188,213,46,243,120,273,59,
4,456,34,376,64,45,94,141,124,590,154,11,184,85,214,175,244,21,274,91,
5,2,35,50,65,209,95,119,125,43,155,190,185,381,215,119,245,54,275,222,
6,217,36,163,66,70,96,140,126,401,156,652,186,10,216,509,246,429,276,99,
7,404,37,130,67,28,97,71,127,218,157,304,187,128,217,192,247,185,277,123,
8,432,38,364,68,202,98,184,128,192,158,452,188,128,218,55,248,386,278,144,
9,108,39,126,69,22,99,116,129,151,159,12,189,84,219,384,249,92,279,61,
10,272,40,165,70,332,100,74,130,232,160,46,190,391,220,118,250,71,280,98,
11,102,41,106,71,69,101,289,131,47,161,610,191,530,221,110,251,45,281,73,
12,46,42,161,72,40,102,80,132,165,162,483,192,74,222,372,252,139,282,382,
13,290,43,182,73,227,103,62,133,52,163,100,193,61,223,360,253,80,283,113,
14,131,44,73,74,478,104,128,134,286,164,196,194,125,224,101,254,78,284,16,
15,550,45,372,75,70,105,82,135,91,165,9,195,157,225,220,255,159,285,245,
16,25,46,85,76,397,106,35,136,106,166,259,196,155,226,199,256,288,286,133,
17,104,47,74,77,420,107,61,137,144,167,145,197,40,227,143,257,110,287,326,
18,214,48,143,78,114,108,361,138,112,168,555,198,350,228,5,258,30,288,28,
19,304,49,76,79,95,109,192,139,54,169,60,199,92,229,223,259,186,289,164,
20,77,50,520,80,391,110,151,140,432,170,109,200,216,230,266,260,160,290,403,
21,365,51,260,81,461,111,530,141,107,171,136,201,121,231,458,261,20,291,660,
22,242,52,54,82,166,112,292,142,193,172,174,202,269,232,346,262,140,292,59,
23,217,53,459,83,117,113,75,143,180,173,102,203,111,233,60,263,228,293,91,
24,153,54,126,84,88,114,37,144,52,174,51,204,244,234,77,264,152,294,299,
25,190,55,95,85,148,115,55,145,260,175,88,205,100,235,90,265,61,295,174,
26,273,56,31,86,386,116,235,146,235,176,57,206,399,236,47,266,71,296,71,
27,135,57,467,87,320,117,68,147,118,177,42,207,104,237,262,267,55,297,121,
28,358,58,67,88,71,118,118,148,542,178,226,208,207,238,165,268,346,298,140,
29,354,59,31,89,170,119,54,149,141,179,57,209,593,239,60,269,253,299,78,
30,83,60,212,90,58,120,55,150,210,180,45,210,227,240,160,270,348,300,129,
Centre:,273002,SANGANABASAVA,SHISHINIKETAN,"SCHOOL,","NH-50,",SOLAPUR,BYPASS,"ROAD,",BEHIND,SANSKRUTI,"COLONY,","BIJAPUR,","VIJAYAPURA,",KARNATAKA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
301,580,331,146,361,306,391,145,421,198,451,104,481,70,511,337,541,328,571,61,
302,168,332,450,362,147,392,385,422,76,452,236,482,133,512,101,542,605,572,335,
303,70,333,146,363,122,393,178,423,6,453,336,483,79,513,105,543,50,573,223,
304,103,334,61,364,70,394,98,424,235,454,75,484,40,514,108,544,254,574,82,
305,126,335,119,365,660,395,161,425,631,455,102,485,241,515,24,545,74,575,40,
306,196,336,83,366,312,396,181,426,224,456,79,486,289,516,98,546,150,576,112,
307,334,337,75,367,607,397,430,427,90,457,123,487,60,517,502,547,120,577,297,
308,96,338,57,368,467,398,325,428,71,458,271,488,30,518,39,548,69,578,128,
309,42,339,444,369,70,399,438,429,93,459,39,489,200,519,44,549,149,579,150,
310,150,340,173,370,53,400,264,430,75,460,74,490,172,520,100,550,235,580,30,
311,175,341,108,371,147,401,75,431,43,461,128,491,50,521,12,551,39,581,376,
312,132,342,90,372,618,402,236,432,93,462,130,492,35,522,39,552,100,582,40,
313,251,343,45,373,39,403,77,433,152,463,138,493,150,523,175,553,386,583,55,
314,439,344,111,374,149,404,340,434,265,464,44,494,166,524,236,554,42,584,178,
315,138,345,148,375,65,405,27,435,38,465,163,495,289,525,365,555,54,585,171,
316,110,346,92,376,107,406,93,436,126,466,145,496,110,526,112,556,111,586,37,
317,135,347,150,377,45,407,40,437,50,467,93,497,64,527,152,557,102,587,250,
318,556,348,128,378,165,408,190,438,468,468,193,498,77,528,54,558,259,588,164,
319,95,349,32,379,62,409,233,439,22,469,250,499,40,529,303,559,225,589,70,
320,132,350,150,380,78,410,190,440,355,470,300,500,329,530,64,560,80,590,222,
321,504,351,36,381,376,411,457,441,334,471,467,501,69,531,364,561,451,591,421,
322,91,352,511,382,155,412,185,442,115,472,96,502,311,532,11,562,95,592,61,
323,106,353,375,383,266,413,82,443,298,473,55,503,151,533,109,563,76,593,89,
324,54,354,52,384,224,414,32,444,96,474,61,504,376,534,51,564,359,594,152,
325,242,355,163,385,99,415,97,445,70,475,445,505,70,535,171,565,238,595,536,
326,75,356,296,386,37,416,36,446,210,476,114,506,261,536,45,566,412,596,118,
327,151,357,16,387,75,417,62,447,219,477,43,507,94,537,60,567,116,597,145,
328,125,358,50,388,235,418,100,448,414,478,245,508,61,538,80,568,147,598,479,
329,189,359,75,389,134,419,113,449,48,479,260,509,222,539,98,569,84,599,237,
330,217,360,168,390,296,420,36,450,550,480,189,510,145,540,16,570,78,600,20,
