0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,393,31,69,61,310,91,308,121,377,151,431,181,183,211,261,241,141
2,77,32,183,62,101,92,45,122,50,152,364,182,201,212,463,242,124
3,95,33,383,63,443,93,112,123,226,153,153,183,461,213,133,243,125
4,88,34,386,64,88,94,62,124,202,154,108,184,503,214,202,244,146
5,173,35,367,65,337,95,168,125,160,155,67,185,292,215,245,245,112
6,360,36,648,66,110,96,263,126,363,156,432,186,102,216,317,246,90
7,451,37,402,67,249,97,398,127,137,157,591,187,153,217,14,247,119
8,400,38,222,68,78,98,219,128,380,158,503,188,104,218,399,248,435
9,407,39,118,69,133,99,311,129,72,159,40,189,89,219,417,249,128
10,301,40,92,70,295,100,30,130,58,160,222,190,520,220,152,250,194
11,119,41,90,71,58,101,156,131,268,161,155,191,374,221,190,251,120
12,13,42,176,72,182,102,373,132,43,162,251,192,322,222,250,252,187
13,137,43,144,73,131,103,29,133,452,163,57,193,144,223,89,253,369
14,310,44,190,74,635,104,309,134,300,164,200,194,78,224,48,254,94
15,72,45,451,75,64,105,129,135,179,165,119,195,445,225,615,255,442
16,67,46,195,76,195,106,105,136,456,166,348,196,197,226,205,256,110
17,284,47,333,77,436,107,87,137,329,167,425,197,226,227,147,257,55
18,481,48,498,78,305,108,341,138,354,168,119,198,235,228,150,,
19,133,49,85,79,49,109,121,139,603,169,510,199,134,229,213,,
20,110,50,561,80,573,110,230,140,175,170,81,200,349,230,463,,
21,422,51,64,81,121,111,493,141,129,171,509,201,203,231,80,,
22,138,52,109,82,398,112,221,142,77,172,325,202,226,232,221,,
23,296,53,125,83,400,113,23,143,169,173,259,203,145,233,157,,
24,595,54,527,84,274,114,134,144,89,174,372,204,517,234,380,,
25,118,55,99,85,44,115,451,145,351,175,146,205,204,235,84,,
26,86,56,77,86,376,116,310,146,121,176,159,206,99,236,150,,
27,353,57,372,87,159,117,216,147,225,177,92,207,123,237,462,,
28,35,58,290,88,106,118,341,148,98,178,281,208,100,238,124,,
29,132,59,500,89,319,119,175,149,58,179,42,209,251,239,128,,
30,141,60,21,90,284,120,69,150,85,180,196,210,305,240,359,,
