0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"AMRITSAR,",PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,154,31,273,61,522,91,629,121,40,151,153,181,221,211,148,241,195,271,259,,,,,,,,
2,65,32,160,62,486,92,562,122,147,152,43,182,181,212,140,242,555,272,161,,,,,,,,
3,82,33,147,63,106,93,100,123,7,153,65,183,147,213,135,243,145,273,179,,,,,,,,
4,231,34,171,64,182,94,137,124,125,154,69,184,143,214,61,244,387,274,22,,,,,,,,
5,159,35,271,65,18,95,306,125,87,155,82,185,60,215,121,245,65,275,66,,,,,,,,
6,331,36,470,66,356,96,119,126,623,156,16,186,56,216,101,246,53,276,125,,,,,,,,
7,99,37,55,67,87,97,125,127,70,157,235,187,627,217,502,247,225,277,15,,,,,,,,
8,312,38,116,68,343,98,106,128,155,158,627,188,348,218,681,248,82,278,128,,,,,,,,
9,271,39,104,69,83,99,156,129,108,159,255,189,63,219,650,249,511,279,79,,,,,,,,
10,36,40,350,70,146,100,55,130,152,160,676,190,86,220,490,250,381,280,192,,,,,,,,
11,619,41,168,71,111,101,76,131,393,161,128,191,84,221,224,251,239,281,426,,,,,,,,
12,535,42,264,72,613,102,176,132,45,162,318,192,169,222,121,252,297,282,222,,,,,,,,
13,-5,43,406,73,56,103,61,133,117,163,562,193,116,223,450,253,216,283,308,,,,,,,,
14,135,44,167,74,108,104,12,134,185,164,96,194,105,224,607,254,55,284,164,,,,,,,,
15,77,45,523,75,230,105,195,135,100,165,187,195,69,225,10,255,60,285,277,,,,,,,,
16,133,46,189,76,302,106,170,136,310,166,51,196,283,226,117,256,358,286,705,,,,,,,,
17,101,47,575,77,55,107,170,137,45,167,96,197,59,227,260,257,632,287,194,,,,,,,,
18,215,48,103,78,-5,108,273,138,105,168,387,198,538,228,210,258,94,288,52,,,,,,,,
19,295,49,289,79,85,109,280,139,75,169,107,199,189,229,434,259,142,289,206,,,,,,,,
20,213,50,128,80,381,110,256,140,75,170,278,200,67,230,121,260,281,290,84,,,,,,,,
21,202,51,591,81,386,111,337,141,306,171,125,201,93,231,111,261,81,291,475,,,,,,,,
22,134,52,177,82,379,112,265,142,84,172,217,202,101,232,170,262,154,292,150,,,,,,,,
23,264,53,448,83,125,113,84,143,338,173,188,203,359,233,154,263,40,293,335,,,,,,,,
24,334,54,143,84,13,114,50,144,204,174,40,204,204,234,331,264,382,294,350,,,,,,,,
25,239,55,66,85,250,115,64,145,80,175,78,205,61,235,95,265,185,295,115,,,,,,,,
26,365,56,155,86,126,116,-3,146,76,176,80,206,288,236,356,266,81,296,55,,,,,,,,
27,140,57,157,87,568,117,377,147,650,177,235,207,414,237,257,267,11,297,86,,,,,,,,
28,100,58,105,88,258,118,61,148,342,178,255,208,117,238,252,268,114,298,81,,,,,,,,
29,55,59,227,89,202,119,114,149,398,179,252,209,45,239,194,269,200,299,374,,,,,,,,
30,147,60,700,90,90,120,277,150,569,180,184,210,57,240,235,270,103,300,94,,,,,,,,
Centre:,380103,DELHI,PUBLIC,SCHOOL,G,T,ROAD,AMRITSAR,"PUNJAB,",DELHI,PUBLIC,SCHOOL,NH-I,11TH,K.M.,MILESTONE,G.T.,ROAD,MANAWALA,AMRITSAR,"PUNJAB,",NEET,(UG),2024,Page,No.,2
"AMRITSAR,",PUNJAB,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,234,331,204,361,161,391,239,421,85,451,92,,,,,,,,,,,,,,,,
302,386,332,605,362,81,392,157,422,209,452,133,,,,,,,,,,,,,,,,
303,40,333,475,363,284,393,511,423,100,453,528,,,,,,,,,,,,,,,,
304,539,334,115,364,194,394,199,424,534,454,190,,,,,,,,,,,,,,,,
305,574,335,131,365,90,395,99,425,211,455,130,,,,,,,,,,,,,,,,
306,26,336,85,366,271,396,181,426,141,456,120,,,,,,,,,,,,,,,,
307,173,337,460,367,226,397,78,427,94,457,25,,,,,,,,,,,,,,,,
308,83,338,70,368,653,398,74,428,91,458,576,,,,,,,,,,,,,,,,
309,56,339,412,369,237,399,83,429,90,459,315,,,,,,,,,,,,,,,,
310,161,340,202,370,137,400,286,430,139,460,70,,,,,,,,,,,,,,,,
311,501,341,170,371,90,401,274,431,192,,,,,,,,,,,,,,,,,,
312,46,342,98,372,246,402,401,432,61,,,,,,,,,,,,,,,,,,
313,178,343,526,373,178,403,319,433,65,,,,,,,,,,,,,,,,,,
314,146,344,451,374,454,404,678,434,123,,,,,,,,,,,,,,,,,,
315,106,345,25,375,176,405,259,435,401,,,,,,,,,,,,,,,,,,
316,53,346,112,376,238,406,89,436,360,,,,,,,,,,,,,,,,,,
317,337,347,170,377,611,407,325,437,60,,,,,,,,,,,,,,,,,,
318,151,348,194,378,240,408,153,438,80,,,,,,,,,,,,,,,,,,
319,177,349,165,379,243,409,400,439,685,,,,,,,,,,,,,,,,,,
320,318,350,116,380,96,410,171,440,46,,,,,,,,,,,,,,,,,,
321,111,351,53,381,62,411,472,441,97,,,,,,,,,,,,,,,,,,
322,450,352,75,382,647,412,147,442,211,,,,,,,,,,,,,,,,,,
323,126,353,245,383,432,413,201,443,281,,,,,,,,,,,,,,,,,,
324,278,354,242,384,470,414,351,444,515,,,,,,,,,,,,,,,,,,
325,225,355,491,385,164,415,60,445,66,,,,,,,,,,,,,,,,,,
326,105,356,47,386,310,416,110,446,120,,,,,,,,,,,,,,,,,,
327,122,357,32,387,63,417,347,447,186,,,,,,,,,,,,,,,,,,
328,130,358,56,388,90,418,241,448,153,,,,,,,,,,,,,,,,,,
329,479,359,290,389,360,419,226,449,95,,,,,,,,,,,,,,,,,,
330,114,360,80,390,175,420,108,450,238,,,,,,,,,,,,,,,,,,
