0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,478,31,171,61,278,91,551,121,454,151,135,181,520,211,365,241,55,271,27,,
2,37,32,184,62,88,92,138,122,214,152,552,182,439,212,183,242,205,272,251,,
3,115,33,194,63,75,93,90,123,206,153,80,183,176,213,50,243,204,273,478,,
4,109,34,270,64,170,94,398,124,529,154,119,184,95,214,89,244,64,274,195,,
5,82,35,20,65,313,95,382,125,301,155,340,185,445,215,462,245,604,275,372,,
6,382,36,436,66,104,96,94,126,401,156,109,186,220,216,394,246,282,276,446,,
7,480,37,326,67,531,97,150,127,382,157,489,187,150,217,145,247,453,277,299,,
8,169,38,80,68,184,98,118,128,507,158,126,188,448,218,222,248,183,278,628,,
9,388,39,469,69,600,99,315,129,345,159,422,189,80,219,190,249,443,279,380,,
10,100,40,122,70,110,100,112,130,571,160,302,190,635,220,340,250,58,280,51,,
11,172,41,112,71,201,101,219,131,367,161,61,191,597,221,686,251,271,281,88,,
12,220,42,172,72,133,102,138,132,165,162,497,192,120,222,362,252,352,282,419,,
13,9,43,106,73,118,103,164,133,241,163,286,193,345,223,132,253,460,283,636,,
14,326,44,350,74,219,104,208,134,414,164,121,194,100,224,374,254,128,284,55,,
15,231,45,229,75,129,105,131,135,658,165,90,195,97,225,140,255,21,285,259,,
16,239,46,80,76,115,106,135,136,122,166,562,196,186,226,470,256,52,286,147,,
17,80,47,113,77,181,107,52,137,39,167,165,197,299,227,-15,257,95,287,582,,
18,92,48,300,78,191,108,309,138,289,168,80,198,33,228,99,258,107,288,207,,
19,408,49,613,79,57,109,183,139,134,169,598,199,625,229,214,259,508,289,380,,
20,574,50,99,80,339,110,73,140,545,170,102,200,25,230,110,260,275,290,104,,
21,235,51,509,81,303,111,343,141,675,171,214,201,378,231,80,261,309,291,53,,
22,40,52,65,82,506,112,364,142,75,172,242,202,110,232,188,262,175,292,41,,
23,45,53,77,83,55,113,50,143,125,173,203,203,582,233,623,263,249,293,45,,
24,236,54,244,84,225,114,429,144,176,174,246,204,606,234,32,264,423,294,561,,
25,71,55,161,85,90,115,541,145,67,175,159,205,185,235,326,265,329,295,139,,
26,99,56,70,86,268,116,136,146,62,176,452,206,146,236,111,266,133,296,167,,
27,61,57,152,87,161,117,378,147,504,177,75,207,390,237,28,267,47,297,189,,
28,155,58,87,88,201,118,316,148,235,178,95,208,222,238,102,268,357,298,562,,
29,424,59,169,89,106,119,67,149,85,179,60,209,58,239,134,269,407,299,226,,
30,62,60,196,90,84,120,690,150,222,180,265,210,192,240,424,270,456,300,162,,
Centre:,411701,NPR,POLYTECHNIC,"COLLEGE,",N,P,R,NAGAR,ULUPPAGUDI,NATHAM,DINDIGUL-DIST,"TAMILNADU,","DINDIGUL,",TAMIL,NADU,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
301,265,331,512,361,133,391,563,421,211,451,93,481,158,511,424,541,75,571,245,,
302,566,332,85,362,154,392,117,422,361,452,577,482,104,512,187,542,154,572,106,,
303,95,333,442,363,580,393,513,423,125,453,136,483,579,513,223,543,147,573,410,,
304,105,334,106,364,247,394,74,424,110,454,71,484,357,514,227,544,527,574,636,,
305,85,335,290,365,565,395,330,425,79,455,99,485,141,515,64,545,80,575,252,,
306,221,336,332,366,86,396,500,426,472,456,140,486,63,516,131,546,45,576,574,,
307,291,337,153,367,555,397,320,427,150,457,213,487,507,517,388,547,262,577,614,,
308,327,338,259,368,55,398,278,428,641,458,379,488,360,518,272,548,580,578,430,,
309,77,339,282,369,53,399,577,429,60,459,419,489,103,519,72,549,464,579,407,,
310,393,340,365,370,378,400,159,430,63,460,80,490,110,520,168,550,115,580,294,,
311,160,341,50,371,591,401,220,431,552,461,87,491,306,521,300,551,323,581,264,,
312,665,342,500,372,77,402,432,432,311,462,464,492,389,522,1,552,323,582,516,,
313,187,343,445,373,524,403,221,433,410,463,690,493,56,523,152,553,73,583,582,,
314,175,344,58,374,530,404,41,434,350,464,414,494,105,524,106,554,100,584,127,,
315,640,345,373,375,349,405,685,435,59,465,135,495,229,525,106,555,145,585,403,,
316,41,346,150,376,152,406,295,436,483,466,140,496,190,526,268,556,122,586,148,,
317,152,347,178,377,300,407,255,437,70,467,331,497,491,527,65,557,367,587,50,,
318,252,348,488,378,174,408,106,438,25,468,338,498,171,528,65,558,59,588,455,,
319,126,349,45,379,155,409,85,439,260,469,3,499,647,529,69,559,249,589,585,,
320,109,350,207,380,105,410,229,440,19,470,159,500,65,530,200,560,260,590,399,,
321,64,351,19,381,205,411,162,441,120,471,238,501,606,531,147,561,275,591,27,,
322,86,352,61,382,607,412,409,442,615,472,54,502,80,532,97,562,690,592,231,,
323,229,353,144,383,559,413,184,443,75,473,460,503,96,533,93,563,98,593,213,,
324,496,354,75,384,130,414,451,444,156,474,167,504,183,534,148,564,352,594,362,,
325,339,355,339,385,158,415,305,445,244,475,204,505,583,535,85,565,343,595,30,,
326,107,356,125,386,56,416,145,446,360,476,653,506,45,536,155,566,174,596,75,,
327,84,357,33,387,147,417,477,447,371,477,70,507,125,537,121,567,309,597,614,,
328,233,358,229,388,116,418,144,448,174,478,590,508,212,538,209,568,234,598,370,,
329,364,359,227,389,140,419,274,449,39,479,76,509,326,539,205,569,70,599,171,,
330,115,360,293,390,69,420,36,450,74,480,540,510,182,540,45,570,251,600,148,,
Centre:,411701,NPR,POLYTECHNIC,"COLLEGE,",N,P,R,NAGAR,ULUPPAGUDI,NATHAM,DINDIGUL-DIST,"TAMILNADU,","DINDIGUL,",TAMIL,NADU,NEET,(UG),2024,Page,No.,3
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
601,286,631,140,661,420,691,128,721,184,751,68,781,151,,,,,,,,
602,92,632,288,662,173,692,141,722,198,752,53,782,565,,,,,,,,
603,71,633,44,663,96,693,292,723,80,753,87,783,631,,,,,,,,
604,-2,634,25,664,324,694,272,724,577,754,62,784,70,,,,,,,,
605,461,635,138,665,57,695,62,725,98,755,426,785,65,,,,,,,,
606,372,636,123,666,58,696,121,726,273,756,189,786,109,,,,,,,,
607,160,637,134,667,444,697,130,727,441,757,301,787,169,,,,,,,,
608,229,638,83,668,45,698,214,728,80,758,445,788,443,,,,,,,,
609,286,639,109,669,127,699,47,729,100,759,85,789,525,,,,,,,,
610,592,640,456,670,354,700,347,730,96,760,76,790,226,,,,,,,,
611,32,641,130,671,457,701,482,731,80,761,680,791,140,,,,,,,,
612,542,642,668,672,659,702,120,732,83,762,214,792,470,,,,,,,,
613,222,643,123,673,100,703,472,733,399,763,201,793,612,,,,,,,,
614,138,644,245,674,24,704,117,734,66,764,106,794,320,,,,,,,,
615,86,645,73,675,150,705,265,735,376,765,624,795,406,,,,,,,,
616,83,646,594,676,643,706,506,736,40,766,45,796,433,,,,,,,,
617,537,647,110,677,595,707,161,737,224,767,292,797,418,,,,,,,,
618,486,648,318,678,98,708,193,738,504,768,456,798,124,,,,,,,,
619,86,649,156,679,21,709,133,739,74,769,95,799,224,,,,,,,,
620,129,650,252,680,176,710,144,740,296,770,55,800,76,,,,,,,,
621,72,651,113,681,396,711,182,741,415,771,40,801,187,,,,,,,,
622,168,652,127,682,95,712,450,742,44,772,353,802,563,,,,,,,,
623,190,653,351,683,383,713,398,743,159,773,210,803,155,,,,,,,,
624,510,654,90,684,221,714,103,744,32,774,39,804,137,,,,,,,,
625,196,655,127,685,627,715,110,745,135,775,181,805,212,,,,,,,,
626,101,656,330,686,200,716,58,746,165,776,207,806,640,,,,,,,,
627,113,657,81,687,122,717,64,747,153,777,107,807,50,,,,,,,,
628,99,658,80,688,94,718,67,748,133,778,278,808,140,,,,,,,,
629,435,659,36,689,431,719,415,749,564,779,100,,,,,,,,,,
630,372,660,106,690,231,720,271,750,324,780,56,,,,,,,,,,
