0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
316,56,346,105,376,120,406,60,436,127,466,65,,,,,,,,,,,,,,,,,,,
317,60,347,188,377,66,407,186,437,356,,,,,,,,,,,,,,,,,,,,,
318,25,348,63,378,40,408,66,438,40,,,,,,,,,,,,,,,,,,,,,
319,56,349,171,379,91,409,137,439,526,,,,,,,,,,,,,,,,,,,,,
320,364,350,125,380,36,410,68,440,116,,,,,,,,,,,,,,,,,,,,,
321,57,351,1,381,329,411,19,441,89,,,,,,,,,,,,,,,,,,,,,
322,62,352,74,382,130,412,84,442,61,,,,,,,,,,,,,,,,,,,,,
323,238,353,243,383,126,413,47,443,96,,,,,,,,,,,,,,,,,,,,,
324,156,354,57,384,35,414,119,444,44,,,,,,,,,,,,,,,,,,,,,
325,85,355,25,385,100,415,63,445,472,,,,,,,,,,,,,,,,,,,,,
326,197,356,222,386,36,416,0,446,365,,,,,,,,,,,,,,,,,,,,,
327,27,357,77,387,113,417,66,447,127,,,,,,,,,,,,,,,,,,,,,
328,86,358,8,388,81,418,150,448,134,,,,,,,,,,,,,,,,,,,,,
329,209,359,84,389,80,419,20,449,175,,,,,,,,,,,,,,,,,,,,,
330,81,360,416,390,202,420,127,450,140,,,,,,,,,,,,,,,,,,,,,
