0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
DISTRICT,-,"638115,","ERODE,",TAMIL,NADU,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,105,31,175,61,390,91,229,121,175,151,37,181,76,211,125,241,114
2,95,32,142,62,594,92,224,122,163,152,204,182,127,212,244,242,104
3,26,33,253,63,155,93,108,123,182,153,141,183,120,213,340,243,131
4,250,34,235,64,43,94,95,124,234,154,13,184,36,214,312,244,228
5,126,35,112,65,192,95,140,125,190,155,93,185,110,215,130,245,93
6,133,36,313,66,81,96,36,126,125,156,273,186,103,216,262,246,164
7,104,37,240,67,53,97,345,127,95,157,87,187,52,217,112,247,125
8,57,38,135,68,118,98,70,128,111,158,297,188,86,218,164,248,215
9,43,39,116,69,153,99,90,129,177,159,140,189,53,219,224,249,112
10,110,40,276,70,148,100,134,130,146,160,76,190,100,220,322,250,115
11,352,41,43,71,132,101,44,131,414,161,225,191,115,221,353,251,142
12,84,42,379,72,135,102,105,132,124,162,85,192,90,222,182,252,213
13,116,43,49,73,104,103,449,133,267,163,29,193,398,223,82,253,111
14,42,44,50,74,186,104,227,134,152,164,135,194,72,224,62,254,75
15,144,45,355,75,186,105,45,135,281,165,392,195,240,225,22,255,52
16,50,46,462,76,91,106,45,136,136,166,78,196,169,226,134,256,81
17,299,47,121,77,299,107,78,137,68,167,69,197,82,227,99,257,75
18,222,48,67,78,195,108,131,138,274,168,562,198,119,228,96,258,210
19,120,49,41,79,284,109,175,139,147,169,87,199,43,229,108,259,162
20,57,50,168,80,84,110,115,140,101,170,102,200,371,230,37,260,123
21,268,51,348,81,143,111,209,141,105,171,122,201,38,231,200,261,425
22,177,52,233,82,136,112,104,142,387,172,448,202,76,232,422,262,65
23,258,53,57,83,103,113,110,143,304,173,97,203,90,233,101,263,187
24,436,54,84,84,45,114,117,144,106,174,73,204,96,234,486,264,139
25,148,55,252,85,389,115,195,145,66,175,106,205,93,235,173,265,160
26,485,56,109,86,175,116,135,146,323,176,72,206,92,236,80,266,135
27,169,57,162,87,103,117,90,147,85,177,72,207,384,237,70,267,76
28,56,58,213,88,240,118,501,148,66,178,324,208,237,238,205,268,79
29,56,59,244,89,105,119,205,149,497,179,117,209,70,239,78,269,59
30,376,60,152,90,324,120,83,150,125,180,206,210,141,240,124,,
