0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
22,437,52,297,82,69,112,196,142,283,172,101,202,249,232,195,262,111,292,224,,,,,,,,,,,
23,134,53,146,83,159,113,146,143,645,173,78,203,184,233,371,263,202,293,134,,,,,,,,,,,
24,233,54,259,84,273,114,50,144,101,174,44,204,87,234,182,264,56,294,483,,,,,,,,,,,
25,131,55,172,85,195,115,101,145,227,175,186,205,155,235,520,265,469,295,153,,,,,,,,,,,
26,83,56,120,86,21,116,190,146,362,176,551,206,337,236,211,266,106,296,106,,,,,,,,,,,
27,161,57,128,87,253,117,609,147,125,177,251,207,428,237,137,267,143,297,78,,,,,,,,,,,
28,210,58,251,88,65,118,135,148,314,178,150,208,243,238,356,268,549,298,70,,,,,,,,,,,
29,95,59,62,89,50,119,71,149,184,179,178,209,505,239,210,269,155,299,37,,,,,,,,,,,
30,104,60,68,90,321,120,187,150,274,180,190,210,67,240,175,270,34,300,353,,,,,,,,,,,
Centre:,440827,H,S,MEM,PUB,SCH,D,56,HARIHAR,NGR,LUCKNOW,"UP,",H.,S.,MEMORIAL,PUBLIC,SCHOOL,HARIHAR,NAGAR,INDIRA,NAGAR,LUCKNOW,UTTAR,"PRADESH,",NEET,(UG),2024,Page,No.,2
"LUCKNOW,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,471,331,505,361,146,391,513,421,532,451,405,481,107,511,131,541,334,571,46,,,,,,,,,,,
302,100,332,272,362,36,392,386,422,113,452,185,482,532,512,138,542,34,572,95,,,,,,,,,,,
303,133,333,183,363,94,393,65,423,196,453,104,483,592,513,471,543,491,573,65,,,,,,,,,,,
304,297,334,406,364,237,394,72,424,250,454,447,484,339,514,79,544,146,574,115,,,,,,,,,,,
305,145,335,106,365,155,395,110,425,136,455,330,485,98,515,577,545,150,575,31,,,,,,,,,,,
306,164,336,586,366,169,396,143,426,186,456,102,486,115,516,250,546,356,576,652,,,,,,,,,,,
307,81,337,70,367,95,397,121,427,254,457,224,487,253,517,380,547,0,577,351,,,,,,,,,,,
308,522,338,203,368,653,398,268,428,45,458,88,488,205,518,328,548,268,578,145,,,,,,,,,,,
309,147,339,148,369,424,399,594,429,165,459,48,489,97,519,35,549,74,579,557,,,,,,,,,,,
310,356,340,640,370,387,400,98,430,67,460,295,490,435,520,549,550,346,580,98,,,,,,,,,,,
311,87,341,455,371,35,401,284,431,397,461,205,491,463,521,158,551,75,581,52,,,,,,,,,,,
312,133,342,166,372,631,402,210,432,130,462,356,492,35,522,105,552,270,582,55,,,,,,,,,,,
313,122,343,291,373,189,403,78,433,135,463,423,493,393,523,676,553,55,583,582,,,,,,,,,,,
314,112,344,660,374,135,404,519,434,530,464,555,494,116,524,90,554,17,584,62,,,,,,,,,,,
315,136,345,163,375,135,405,170,435,164,465,159,495,191,525,98,555,437,585,211,,,,,,,,,,,
316,206,346,131,376,146,406,146,436,89,466,523,496,23,526,93,556,501,586,157,,,,,,,,,,,
317,273,347,295,377,566,407,79,437,203,467,272,497,188,527,548,557,65,,,,,,,,,,,,,
318,103,348,176,378,461,408,544,438,403,468,211,498,420,528,333,558,75,,,,,,,,,,,,,
319,183,349,111,379,185,409,61,439,117,469,304,499,217,529,705,559,5,,,,,,,,,,,,,
320,428,350,135,380,127,410,3,440,116,470,46,500,51,530,501,560,220,,,,,,,,,,,,,
321,246,351,38,381,668,411,492,441,548,471,630,501,250,531,24,561,235,,,,,,,,,,,,,
322,509,352,224,382,184,412,140,442,184,472,91,502,417,532,287,562,214,,,,,,,,,,,,,
323,499,353,304,383,117,413,435,443,117,473,395,503,116,533,348,563,70,,,,,,,,,,,,,
324,193,354,373,384,353,414,438,444,171,474,47,504,138,534,198,564,207,,,,,,,,,,,,,
325,62,355,190,385,59,415,61,445,125,475,152,505,374,535,212,565,92,,,,,,,,,,,,,
326,161,356,226,386,243,416,20,446,196,476,686,506,43,536,271,566,520,,,,,,,,,,,,,
327,155,357,79,387,97,417,480,447,150,477,317,507,245,537,32,567,47,,,,,,,,,,,,,
328,156,358,86,388,83,418,207,448,75,478,74,508,110,538,116,568,25,,,,,,,,,,,,,
329,192,359,217,389,192,419,91,449,71,479,135,509,138,539,69,569,485,,,,,,,,,,,,,
330,22,360,27,390,240,420,157,450,499,480,125,510,229,540,85,570,76,,,,,,,,,,,,,
