0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,234,31,49,61,106,91,80,121,82,151,175,181,435,211,68,241,103,271,142,,
2,228,32,301,62,124,92,59,122,403,152,41,182,26,212,70,242,410,272,106,,
3,303,33,150,63,94,93,240,123,61,153,101,183,167,213,60,243,260,273,119,,
4,616,34,113,64,60,94,138,124,78,154,105,184,14,214,380,244,609,274,128,,
5,165,35,76,65,80,95,333,125,186,155,55,185,396,215,45,245,469,275,264,,
6,177,36,211,66,62,96,606,126,314,156,55,186,462,216,540,246,258,276,266,,
7,44,37,73,67,124,97,85,127,164,157,398,187,281,217,157,247,97,277,105,,
8,586,38,38,68,92,98,97,128,343,158,41,188,353,218,123,248,130,278,76,,
9,78,39,138,69,66,99,281,129,65,159,295,189,65,219,235,249,400,279,272,,
10,152,40,60,70,239,100,334,130,92,160,491,190,280,220,85,250,98,280,161,,
11,100,41,342,71,261,101,65,131,80,161,85,191,160,221,40,251,336,281,75,,
12,300,42,71,72,87,102,548,132,140,162,311,192,53,222,184,252,112,282,378,,
13,94,43,134,73,103,103,192,133,221,163,542,193,202,223,66,253,364,283,341,,
14,157,44,604,74,176,104,290,134,243,164,560,194,236,224,350,254,489,284,267,,
15,73,45,180,75,299,105,244,135,161,165,9,195,402,225,66,255,163,285,194,,
16,298,46,211,76,326,106,103,136,367,166,56,196,71,226,101,256,175,286,116,,
17,595,47,446,77,108,107,60,137,241,167,554,197,87,227,172,257,333,287,60,,
18,236,48,458,78,246,108,136,138,209,168,460,198,115,228,588,258,276,288,206,,
19,278,49,234,79,89,109,22,139,17,169,247,199,530,229,134,259,5,289,81,,
20,418,50,99,80,379,110,176,140,144,170,118,200,53,230,267,260,429,290,51,,
21,258,51,56,81,159,111,160,141,79,171,143,201,617,231,55,261,222,291,163,,
22,206,52,389,82,183,112,94,142,69,172,83,202,661,232,301,262,56,292,254,,
23,528,53,76,83,148,113,235,143,51,173,180,203,69,233,165,263,36,293,158,,
24,210,54,67,84,48,114,178,144,436,174,90,204,158,234,122,264,48,294,40,,
25,241,55,135,85,213,115,302,145,505,175,52,205,454,235,371,265,191,295,50,,
26,348,56,94,86,420,116,126,146,166,176,85,206,180,236,80,266,114,296,200,,
27,78,57,438,87,121,117,151,147,183,177,451,207,130,237,143,267,113,297,165,,
28,60,58,80,88,79,118,311,148,416,178,124,208,218,238,131,268,121,298,163,,
29,119,59,82,89,312,119,147,149,30,179,378,209,298,239,211,269,339,299,441,,
30,244,60,106,90,213,120,145,150,320,180,291,210,455,240,189,270,569,300,227,,
Centre:,300109,KOPAL,HIGHER,SECONDRY,"SCHOOL,",KOPAL,HIGHER,SECONDARY,SCHOOL,NEHRU,NAGAR,"BHOPAL-462003,","BHOPAL,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
301,81,331,35,361,66,391,549,421,162,451,87,481,51,511,62,541,-10,571,167,,
302,274,332,245,362,15,392,424,422,281,452,218,482,205,512,504,542,145,572,526,,
303,111,333,198,363,94,393,143,423,621,453,106,483,168,513,96,543,36,573,164,,
304,285,334,177,364,219,394,94,424,60,454,21,484,76,514,27,544,115,574,348,,
305,650,335,73,365,111,395,96,425,60,455,147,485,291,515,167,545,243,575,80,,
306,109,336,258,366,547,396,35,426,127,456,272,486,95,516,197,546,542,576,169,,
307,348,337,379,367,615,397,265,427,464,457,35,487,79,517,261,547,240,577,242,,
308,124,338,98,368,54,398,171,428,237,458,130,488,127,518,272,548,459,578,120,,
309,130,339,171,369,91,399,89,429,77,459,312,489,140,519,7,549,97,579,221,,
310,40,340,488,370,300,400,435,430,251,460,299,490,443,520,146,550,40,580,131,,
